step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,44,-1,0,62,0,117,0,132,0,136,0,15,25,130,0,0,585,0,0,0,0,0
400,409,104,-1,0,69,0,168,0,216,0,224,0,19,51,213,0,0,1153,0,0,0,0,0
600,609,162,-1,0,77,0,217,0,304,0,338,0,19,57,305,0,0,1724,0,0,0,0,0
800,809,218,-1,0,80,0,249,0,377,0,440,0,20,71,392,0,0,2300,0,0,0,0,0
1000,1009,268,-1,0,85,0,272,0,452,0,519,0,20,87,449,0,0,2879,0,0,0,0,0
1200,1209,332,-1,0,87,0,309,0,528,0,629,0,20,91,527,1,2,3434,0,1,0,0,0
1400,1409,379,-1,0,87,0,335,0,613,0,746,0,20,123,611,1,2,4008,0,0,0,0,0
1600,1609,444,-1,0,87,0,347,0,674,0,817,0,20,134,658,1,2,4589,0,0,0,0,0
1800,1809,495,-1,0,92,0,387,0,753,0,932,0,20,142,745,0,0,5158,0,0,0,0,0
2000,2009,553,-1,0,90,0,388,0,795,0,1029,0,20,148,806,0,0,5737,0,0,0,0,0
2200,2209,610,-1,0,92,0,414,0,853,0,1125,0,20,185,860,0,0,6297,0,0,0,0,0
2400,2409,668,-1,0,93,0,428,0,917,0,1213,0,20,177,919,3,6,6881,0,3,0,0,0
2600,2609,731,-1,0,91,0,436,0,946,0,1304,0,20,165,937,4,8,7470,0,3,0,0,0
2800,2809,785,3,0,95,2,452,5,988,13,1367,0,20,163,993,2,4,8064,0,0,0,0,0
3000,3009,864,3,0,97,4,449,12,1037,12,1452,0.0082,20,228,1046,1,2,8650,0,0,0,0,0
3200,3209,920,3,0,91,0,444,8,1065,14,1519,0.0202,20,231,1064,3,6,9231,0,2,0,0,0
3400,3409,983,3,0,94,4,482,9,1100,14,1614,0.0157,20,218,1095,2,4,9812,0,0,0,0,0
3600,3609,1042,3,0,93,1,482,7,1143,11,1718,0.0422,20,229,1175,1,2,10396,0,0,0,0,0
3800,3809,1102,3,2,96,2,459,5,1177,9,1793,0.0327,20,241,1187,0,0,10980,0,0,0,0,0
4000,4009,1149,3,1,95,1,487,3,1220,12,1871,0.0509,20,226,1222,0,0,11573,0,0,0,0,0
4200,4209,1215,3,0,99,1,490,7,1240,14,1931,0.0512,20,243,1213,1,2,12163,0,1,0,0,0
4400,4409,1281,3,0,96,0,498,5,1263,13,1994,0.072,20,260,1268,1,2,12750,0,0,0,0,0
4600,4609,1337,3,0,95,4,526,10,1336,8,2117,0.0703,20,265,1322,2,4,13323,0,1,0,0,0
4800,4809,1407,3,0,95,2,516,7,1351,8,2149,0.0836,20,305,1346,3,6,13916,0,1,0,0,0
5000,5009,1467,3,0,96,0,511,7,1377,14,2223,0.0818,20,270,1367,3,6,14514,0,1,0,0,0
5200,5209,1520,3,1,97,4,512,6,1400,10,2292,0.098,20,272,1361,3,6,15113,0,0,0,0,0
5400,5409,1572,3,0,97,1,525,6,1399,10,2393,0.0743,20,271,1419,2,4,15699,0,0,0,0,0
5600,5609,1628,3,1,96,2,535,3,1446,7,2438,0.1155,20,285,1463,2,4,16293,0,0,0,0,0
5800,5809,1688,3,0,96,2,533,8,1482,9,2544,0.0873,20,331,1498,1,2,16873,0,0,0,0,0
6000,6009,1751,3,1,100,3,537,4,1505,9,2648,0.0873,20,322,1532,0,0,17465,0,0,0,0,0
6200,6209,1815,3,0,97,2,541,1,1544,9,2723,0.1725,20,342,1546,1,2,18040,0,1,0,0,0
6400,6409,1869,5,0,97,0,551,8,1557,18,2779,0.1444,20,306,1572,2,4,18630,1,1,0,0,1
6600,6609,1933,8,0,98,2,538,10,1578,18,2891,0.1079,20,335,1578,2,4,19208,1,0,0,0,1
6800,6809,1985,10,0,99,6,553,10,1662,17,3007,0.1225,20,359,1670,2,4,19788,1,0,0,0,1
7000,7009,2037,12,0,101,2,570,18,1658,20,3071,0.1255,20,348,1701,3,6,20383,1,1,0,0,1
7200,7209,2103,14,1,99,6,569,13,1680,20,3164,0.1401,20,351,1695,2,4,20965,1,0,0,0,1
7400,7409,2155,17,0,100,6,561,16,1709,20,3250,0.1232,20,347,1688,3,6,21561,1,1,0,0,1
7600,7609,2212,19,0,98,9,573,14,1703,20,3315,0.137,20,363,1743,3,6,22152,1,0,0,0,1
7800,7809,2263,21,1,99,6,561,14,1764,19,3355,0.1514,20,334,1742,4,8,22749,1,1,0,0,1
8000,8009,2321,23,1,101,5,560,13,1756,20,3428,0.1379,20,371,1771,4,8,23343,1,0,0,0,1
8200,8209,2375,27,0,100,5,586,17,1815,20,3514,0.1505,20,390,1774,3,6,23939,1,0,0,0,1
8400,8409,2436,29,0,103,7,581,17,1814,19,3566,0.1559,20,368,1828,3,6,24536,1,0,0,0,1
8600,8609,2492,33,2,98,8,593,19,1842,20,3616,0.1408,20,386,1795,3,6,25130,1,1,0,0,1
8800,8809,2552,35,1,97,4,579,18,1865,20,3700,0.1359,20,377,1818,2,4,25728,1,0,0,0,1
9000,9009,2617,38,1,99,9,582,18,1832,20,3740,0.1531,20,415,1877,3,6,26317,1,1,0,0,1
9200,9209,2673,40,2,97,6,569,18,1848,20,3823,0.1476,20,398,1870,3,6,26909,1,0,0,0,1
9400,9409,2736,42,1,98,10,595,19,1870,20,3907,0.156,20,388,1910,3,6,27497,1,1,0,0,1
9600,9609,2792,44,6,98,5,569,17,1906,20,4002,0.1401,20,359,1935,3,6,28087,1,0,0,0,1
9800,9809,2837,47,2,101,11,584,19,1943,20,4072,0.1309,20,405,1880,3,6,28685,1,0,0,0,1
10000,10009,2895,50,2,100,7,590,19,1973,20,4201,0.1298,20,390,1972,3,6,29250,1,0,0,0,1
10200,10209,2951,53,1,99,9,602,19,2009,20,4263,0.1588,20,442,2018,3,6,29841,1,0,0,0,1
10400,10409,3001,56,4,100,9,586,20,1996,20,4391,0.1609,20,400,2053,1,2,30427,1,0,0,0,1
10600,10609,3076,58,5,102,14,611,19,2032,20,4457,0.1745,20,374,2007,1,2,31010,1,0,0,0,1
10800,10809,3141,60,1,102,9,589,20,2091,20,4524,0.1764,20,417,2096,1,2,31591,1,0,0,0,1
11000,11009,3205,62,1,101,10,612,19,2054,20,4647,0.1855,20,409,2086,1,2,32184,1,0,0,0,1
11200,11209,3270,65,2,99,13,604,19,2134,20,4754,0.1942,20,437,2144,1,2,32770,1,0,0,0,1
11400,11409,3331,67,2,102,11,622,19,2112,20,4830,0.2066,20,426,2141,1,2,33354,1,0,0,0,1
11600,11609,3394,70,3,102,10,619,19,2162,20,4900,0.1981,20,441,2159,1,2,33933,1,0,0,0,1
11800,11809,3456,73,2,101,11,619,20,2210,20,5050,0.2002,20,450,2228,2,4,34514,1,1,0,0,1
12000,12009,3513,77,0,100,13,617,20,2173,20,5065,0.2135,20,431,2199,2,4,35112,1,0,0,0,1
12200,12209,3562,79,3,98,12,648,20,2220,20,5122,0.2138,20,465,2214,3,6,35711,1,1,0,0,1
