degree,count
3,4418
4,1629
5,879
6,538
7,432
8,272
9,258
10,180
11,136
12,116
13,106
14,79
15,66
16,66
17,57
18,43
19,56
20,38
21,36
22,36
23,29
24,31
25,26
26,27
27,15
28,22
29,22
30,27
31,14
32,17
33,14
34,14
35,7
36,15
37,7
38,4
39,14
40,13
41,9
42,7
43,4
44,9
45,9
46,12
47,8
48,4
49,5
50,5
51,8
52,6
53,3
54,3
55,2
56,7
57,3
58,1
59,4
60,1
61,3
62,6
63,4
64,3
65,2
66,2
67,2
68,1
69,4
70,2
71,5
74,3
75,3
77,4
78,1
79,1
81,2
84,1
85,2
86,6
89,1
90,3
91,3
92,1
93,1
94,1
95,2
98,2
102,2
105,1
106,2
107,1
108,1
109,1
111,1
112,3
114,2
116,1
117,2
119,1
121,2
124,1
125,1
127,1
135,1
136,1
143,1
144,1
148,1
151,1
152,1
154,2
160,1
162,1
166,1
169,1
176,2
177,1
181,1
185,1
187,1
193,1
194,2
199,1
204,1
212,1
223,1
228,1
231,1
234,1
236,2
238,1
255,1
273,1
283,1
290,1
301,1
308,1
323,1
335,1
336,1
350,1
352,1
369,1
389,1
433,1
438,1
462,1
