step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,56,-1,0,57,0,110,0,121,0,122,0,13,22,121,0,0,580,0,0,0,0,0
400,409,117,-1,0,71,0,169,0,213,0,225,0,18,38,213,0,0,1150,0,0,0,0,0
600,609,170,-1,0,77,0,209,0,295,0,323,0,19,57,301,0,0,1722,0,0,0,0,0
800,809,227,-1,0,80,0,252,0,374,0,424,0,20,76,378,0,0,2298,0,0,0,0,0
1000,1009,287,-1,0,86,0,294,0,474,0,535,0,20,101,470,0,0,2853,0,0,0,0,0
1200,1209,341,-1,0,84,0,322,0,541,0,633,0,19,107,540,0,0,3424,0,0,0,0,0
1400,1409,394,-1,0,90,0,347,0,602,0,725,0,20,121,600,0,0,4006,0,0,0,0,0
1600,1609,459,-1,0,94,0,374,0,693,0,834,0,20,134,698,0,0,4561,0,0,0,0,0
1800,1809,521,-1,0,94,0,406,0,767,0,939,0,20,170,772,1,2,5122,0,0,0,1,0
2000,2009,580,-1,0,89,0,408,0,817,0,1034,0,20,138,820,1,2,5708,0,0,0,0,0
2200,2209,637,-1,0,93,0,410,0,860,0,1113,0,20,176,859,1,2,6290,0,0,0,0,0
2400,2409,695,-1,0,96,0,430,0,906,0,1185,0,20,178,890,4,8,6878,0,3,0,0,0
2600,2609,754,-1,0,97,0,426,0,932,0,1265,0,20,174,941,1,2,7462,0,1,0,0,0
2800,2809,812,-1,0,96,0,445,0,980,0,1340,0,20,194,968,1,2,8042,0,0,0,0,0
3000,3009,872,3,0,94,1,456,8,1040,15,1454,0,20,218,1026,0,0,8614,0,0,0,0,0
3200,3209,931,3,0,98,1,455,7,1080,15,1535,0.0095,20,224,1058,1,2,9206,0,1,0,0,0
3400,3409,990,3,0,93,2,472,11,1122,20,1627,0.0074,20,224,1130,1,2,9784,0,0,0,0,0
3600,3609,1048,3,1,98,4,477,9,1142,14,1702,0.0057,20,224,1163,1,2,10361,0,0,0,0,0
3800,3809,1100,3,1,97,1,483,9,1192,20,1814,0.0244,20,225,1199,1,2,10934,0,0,0,0,0
4000,4009,1162,3,1,97,2,494,7,1242,17,1912,0.0189,20,245,1231,4,8,11512,0,2,0,1,0
4200,4209,1215,3,0,95,2,510,8,1302,18,1988,0.0258,20,255,1310,3,6,12102,0,1,0,0,0
4400,4409,1269,3,1,100,1,505,8,1341,14,2082,0.0299,20,267,1320,3,6,12701,0,0,0,0,0
4600,4609,1335,3,1,96,1,512,8,1334,18,2154,0.0324,20,230,1355,4,8,13295,0,1,0,0,0
4800,4809,1389,3,1,99,6,529,8,1404,12,2235,0.0448,20,258,1398,1,2,13875,0,0,0,0,0
5000,5009,1444,5,0,100,6,541,13,1440,17,2343,0.0568,20,285,1469,2,4,14462,1,1,0,0,1
5200,5209,1509,7,1,99,0,541,10,1437,18,2391,0.0667,20,311,1446,3,6,15060,1,1,0,1,1
5400,5409,1568,9,0,99,4,526,13,1448,20,2454,0.1217,20,268,1475,3,6,15650,1,0,0,0,1
5600,5609,1627,11,0,98,2,539,16,1496,19,2564,0.1167,20,318,1493,4,8,16244,1,0,0,1,1
5800,5809,1682,13,1,99,5,535,12,1547,19,2656,0.1262,20,295,1531,6,12,16837,1,1,0,1,1
6000,6009,1737,16,2,100,6,556,17,1559,20,2714,0.138,20,319,1559,6,12,17437,1,0,0,1,1
6200,6209,1799,18,0,96,5,550,15,1585,19,2783,0.1337,20,311,1589,5,10,18026,1,0,0,0,1
6400,6409,1857,20,1,98,6,545,18,1589,20,2858,0.1386,20,333,1614,2,4,18609,1,0,0,0,1
6600,6609,1915,22,1,99,3,554,19,1642,20,2915,0.1664,20,302,1630,2,4,19203,1,0,0,0,1
6800,6809,1976,24,1,97,6,556,17,1678,20,2998,0.1902,20,324,1640,1,2,19789,1,0,0,0,1
7000,7009,2039,26,2,100,10,575,19,1692,20,3091,0.1734,20,327,1655,1,2,20378,1,0,0,0,1
7200,7209,2104,29,0,96,8,555,19,1681,20,3158,0.1965,20,331,1681,1,2,20965,1,0,0,0,1
7400,7409,2162,32,2,99,8,574,19,1725,20,3183,0.1825,20,336,1702,3,6,21558,1,2,0,0,1
7600,7609,2219,34,1,98,7,565,18,1740,20,3310,0.209,20,360,1752,5,10,22139,1,2,0,0,1
7800,7809,2275,36,2,99,6,563,18,1767,20,3381,0.2034,20,365,1778,6,12,22740,1,1,0,0,1
8000,8009,2332,38,3,97,9,600,19,1851,20,3586,0.2072,20,371,1863,8,16,23318,1,2,0,0,1
8200,8209,2396,40,1,99,10,576,20,1879,20,3648,0.2153,20,382,1919,8,16,23916,1,0,0,0,1
8400,8409,2459,43,1,99,8,588,20,1905,20,3705,0.2321,20,412,1905,9,18,24519,1,2,0,0,1
8600,8609,2529,46,0,99,12,582,19,1940,20,3759,0.2302,20,377,1907,9,18,25120,1,2,0,0,1
8800,8809,2587,49,5,100,8,595,20,1908,20,3818,0.2168,20,371,1896,7,14,25716,1,0,0,0,1
9000,9009,2651,54,2,101,9,565,19,1925,20,3872,0.215,20,388,1950,6,12,26310,1,0,0,0,1
9200,9209,2700,56,2,100,16,596,20,1946,20,3959,0.1908,20,410,1920,6,12,26916,1,0,0,0,1
9400,9409,2756,60,1,100,14,594,20,1941,20,4033,0.1942,20,417,1973,7,14,27518,1,1,0,0,1
9600,9609,2813,65,0,100,14,599,19,1963,20,4082,0.1837,20,405,1972,9,18,28131,1,1,0,1,1
9800,9809,2877,67,4,101,12,608,20,2044,20,4154,0.1853,20,433,2023,9,18,28720,1,0,0,0,1
10000,10009,2925,72,5,97,6,586,19,1987,20,4190,0.1815,20,403,1965,7,14,29327,1,1,0,0,1
10200,10209,2976,75,2,100,10,617,20,2049,20,4322,0.1804,20,384,2020,7,14,29922,1,2,0,0,1
10400,10409,3034,77,2,98,15,586,20,2005,20,4385,0.1776,20,415,2053,7,14,30531,1,1,0,0,1
10600,10609,3091,79,4,99,12,598,20,2114,20,4498,0.1904,20,371,2064,7,14,31131,1,0,0,1,1
10800,10809,3154,83,1,101,11,615,19,2066,20,4496,0.1857,20,416,2041,7,14,31728,1,0,0,1,1
11000,11009,3216,85,0,104,12,593,20,2075,20,4574,0.1768,20,407,2087,7,14,32319,1,1,0,0,1
11200,11209,3277,89,3,99,14,625,20,2117,20,4614,0.1698,20,419,2131,6,12,32918,1,1,0,0,1
11400,11409,3349,92,2,103,14,629,20,2165,20,4684,0.1792,20,449,2148,6,12,33516,1,0,0,1,1
11600,11609,3411,97,0,101,15,632,20,2184,20,4835,0.1785,20,436,2146,7,14,34106,1,1,0,0,1
11800,11809,3460,99,1,100,12,622,20,2189,20,4898,0.1668,20,440,2212,8,16,34711,1,2,0,0,1
12000,12009,3514,102,1,100,12,608,20,2186,20,4971,0.1767,20,446,2238,8,16,35325,1,0,0,0,1
12200,12209,3572,104,2,102,16,604,20,2252,20,5050,0.1997,20,424,2217,6,12,35927,1,0,0,1,1
12400,12409,3644,109,1,100,11,629,20,2245,20,5089,0.1949,20,461,2243,5,10,36508,1,0,0,0,1
12600,12609,3695,112,1,100,15,632,20,2285,20,5191,0.1993,20,426,2179,4,8,37104,1,0,0,0,1
12800,12809,3764,116,3,102,18,621,20,2221,20,5199,0.1827,20,454,2250,4,8,37699,1,1,0,0,1
13000,13009,3810,119,2,97,11,621,20,2243,20,5294,0.1695,20,478,2300,3,6,38301,1,0,0,0,1
13200,13209,3864,123,7,101,18,623,20,2245,20,5379,0.1689,20,439,2316,3,6,38899,1,1,0,0,1
13400,13409,3923,126,0,99,16,642,20,2332,20,5427,0.1735,20,446,2272,4,8,39486,1,0,0,1,1
13600,13609,3980,129,2,101,17,633,20,2243,20,5474,0.1671,20,444,2275,5,10,40084,1,0,0,1,1
13800,13809,4051,131,3,103,14,651,20,2329,20,5574,0.177,20,464,2243,3,6,40673,1,0,0,0,1
14000,14009,4112,134,4,101,15,634,20,2323,20,5609,0.1849,20,464,2334,2,4,41267,1,0,0,0,1
