degree,count
3,4323
4,1680
5,836
6,590
7,418
8,320
9,227
10,186
11,143
12,142
13,95
14,108
15,69
16,65
17,61
18,43
19,44
20,40
21,44
22,34
23,29
24,27
25,22
26,19
27,23
28,20
29,20
30,14
31,14
32,12
33,15
34,8
35,8
36,9
37,9
38,8
39,17
40,4
41,7
42,9
43,6
44,13
45,7
46,5
47,4
48,3
49,2
50,3
51,4
52,7
53,6
54,5
55,3
56,4
57,3
58,1
59,4
60,2
61,2
62,4
63,4
64,4
65,3
66,2
67,1
68,2
69,5
70,2
72,2
73,3
74,4
75,3
76,2
77,1
78,4
79,3
80,2
81,2
82,2
83,1
85,1
86,2
87,2
88,2
89,1
91,1
92,1
93,1
94,2
95,3
97,2
99,4
104,1
106,2
107,2
108,2
110,1
111,1
112,1
113,1
115,2
116,1
117,1
118,2
120,1
121,1
122,1
123,3
124,1
125,1
126,2
127,1
128,1
129,2
132,2
134,1
135,1
137,1
138,1
140,2
142,2
144,3
145,2
147,1
150,1
152,1
153,1
154,1
155,1
157,1
158,1
160,2
165,2
167,1
168,1
170,1
172,1
182,1
184,1
186,1
189,1
198,1
202,2
203,1
204,1
207,1
227,1
231,1
236,1
237,1
242,1
250,1
259,1
279,1
280,1
283,1
298,1
303,1
325,1
326,1
459,1
