degree,count
3,4460
4,1591
5,886
6,529
7,407
8,288
9,226
10,178
11,168
12,98
13,103
14,84
15,77
16,68
17,61
18,56
19,46
20,44
21,39
22,28
23,33
24,32
25,25
26,26
27,20
28,18
29,22
30,16
31,11
32,12
33,20
34,15
35,15
36,11
37,13
38,6
39,6
40,11
41,11
42,10
43,4
44,5
45,11
46,4
47,6
48,5
49,7
50,4
51,6
52,4
53,5
54,5
55,2
56,2
57,2
58,4
59,4
60,3
61,2
62,5
63,5
64,1
65,1
67,5
68,1
69,2
70,4
71,8
72,2
73,3
74,2
75,3
76,4
77,4
78,2
79,2
80,5
81,2
82,1
83,2
84,3
85,2
86,2
87,1
88,1
89,2
92,1
94,2
96,2
98,2
100,2
101,1
103,2
104,1
105,1
107,2
108,1
109,1
110,1
112,2
114,2
116,1
120,2
123,3
126,2
128,2
131,1
132,1
133,1
135,1
139,2
142,1
144,1
145,1
147,1
152,1
157,1
158,1
159,1
162,1
170,1
176,1
185,1
186,1
190,1
194,1
195,1
199,1
207,2
212,1
221,1
234,1
237,1
239,1
243,1
247,1
255,1
277,1
282,1
284,1
287,1
300,1
309,2
310,1
331,1
353,1
377,1
388,1
397,1
451,1
571,1
