degree,count
3,3547
4,1467
5,904
6,615
7,420
8,329
9,267
10,257
11,178
12,171
13,142
14,132
15,99
16,101
17,89
18,80
19,64
20,69
21,58
22,49
23,48
24,54
25,34
26,45
27,43
28,32
29,36
30,25
31,31
32,28
33,25
34,28
35,25
36,17
37,21
38,17
39,15
40,13
41,14
42,10
43,12
44,12
45,17
46,14
47,10
48,10
49,3
50,8
51,9
52,8
53,8
54,12
55,5
56,5
57,7
58,7
59,5
60,2
61,8
62,7
63,5
64,7
65,1
66,8
67,2
68,7
69,6
70,7
71,3
72,7
73,2
74,2
75,7
76,1
77,1
78,4
79,5
80,4
81,2
82,1
83,3
84,2
85,4
86,5
88,5
89,1
91,1
92,3
93,2
94,2
95,3
96,4
97,2
98,1
99,2
102,3
103,1
104,1
105,1
106,2
107,1
108,1
109,1
111,4
112,2
113,2
114,1
115,1
116,2
117,2
118,4
119,2
121,2
122,2
123,2
124,3
125,4
129,1
131,2
133,1
134,1
136,2
138,2
140,3
143,1
144,3
146,1
149,1
154,1
155,2
157,1
159,1
161,1
162,1
171,1
174,1
175,1
176,1
178,2
185,1
187,1
189,2
193,1
194,1
195,1
196,1
204,1
206,1
207,1
211,1
212,1
217,1
223,1
232,2
241,1
243,1
260,1
264,2
288,1
298,1
303,1
313,1
323,1
326,1
327,1
328,1
333,1
344,1
364,1
382,1
388,1
412,1
430,2
447,1
450,1
464,1
467,1
568,1
670,1
675,1
766,1
