degree,count
3,4336
4,1611
5,882
6,585
7,406
8,298
9,259
10,178
11,148
12,113
13,117
14,87
15,66
16,59
17,58
18,59
19,42
20,42
21,39
22,24
23,46
24,22
25,31
26,26
27,17
28,23
29,13
30,9
31,22
32,8
33,15
34,19
35,10
36,12
37,12
38,11
39,12
40,13
41,11
42,8
43,4
44,7
45,8
46,9
47,6
48,4
49,7
50,9
51,10
52,6
53,3
54,6
56,5
57,4
58,2
59,3
60,4
61,6
62,5
63,9
64,3
65,1
66,3
67,5
68,2
69,5
70,2
71,2
72,1
73,4
74,7
75,2
77,2
78,4
79,2
80,1
81,1
82,2
83,3
84,1
85,4
86,3
87,2
89,1
90,1
92,2
93,1
94,1
95,2
97,1
98,3
99,4
100,1
101,5
102,1
105,1
106,1
107,1
108,1
109,1
112,1
114,1
115,1
116,2
117,3
118,1
119,1
120,2
121,2
122,1
125,1
127,1
129,1
134,2
137,1
141,1
143,3
146,2
147,1
159,1
160,1
162,1
166,1
168,1
169,1
170,1
171,1
172,1
175,1
178,1
179,1
185,1
220,1
226,1
233,1
236,1
250,1
254,1
282,2
339,1
346,1
362,1
373,1
388,1
519,1
