degree,count
3,4441
4,1604
5,898
6,565
7,383
8,326
9,209
10,173
11,140
12,101
13,91
14,100
15,72
16,75
17,61
18,60
19,41
20,39
21,25
22,35
23,30
24,24
25,30
26,22
27,20
28,11
29,14
30,25
31,16
32,9
33,14
34,9
35,7
36,12
37,8
38,10
39,17
40,5
41,9
42,6
43,9
44,11
45,12
46,8
47,10
48,8
49,8
50,2
51,2
52,1
53,11
54,6
55,6
56,5
57,3
58,3
59,1
60,2
61,3
62,2
63,4
64,7
65,3
66,6
67,3
68,4
69,2
70,3
71,3
72,3
73,3
74,1
75,1
76,2
77,2
78,1
79,4
80,4
81,4
82,1
83,3
86,3
88,4
89,1
90,3
91,1
92,1
93,1
94,1
95,2
96,2
98,2
100,1
101,2
102,1
103,5
106,2
107,1
109,3
110,2
111,1
113,1
114,3
115,1
116,1
118,1
120,2
125,3
126,1
127,1
128,1
133,1
135,1
137,1
138,1
143,1
144,1
147,1
151,1
157,1
158,1
160,1
161,1
163,2
164,1
166,1
169,1
171,1
176,1
179,1
184,1
194,1
196,1
213,1
221,1
226,1
229,1
232,1
235,1
237,1
241,2
253,1
270,1
277,1
291,1
324,1
364,1
375,1
395,1
408,1
419,1
442,1
