degree,count
3,8951
4,3250
5,1784
6,1108
7,756
8,570
9,445
10,353
11,300
12,220
13,204
14,150
15,133
16,154
17,99
18,95
19,109
20,87
21,67
22,64
23,53
24,68
25,47
26,44
27,32
28,33
29,41
30,38
31,18
32,30
33,22
34,16
35,23
36,28
37,20
38,17
39,16
40,16
41,20
42,15
43,17
44,15
45,15
46,17
47,11
48,14
49,10
50,4
51,6
52,11
53,9
54,6
55,8
56,10
57,8
58,8
59,8
60,9
61,6
62,8
63,5
64,13
65,6
66,5
67,8
68,2
69,6
70,8
71,4
72,8
73,4
74,3
75,4
76,4
77,1
78,5
79,2
80,2
81,3
82,4
83,6
84,4
85,3
86,2
87,2
88,5
89,2
90,3
91,3
92,3
93,3
94,8
95,3
96,3
97,4
98,3
99,1
100,2
101,3
102,1
103,2
104,2
105,1
106,3
107,3
109,3
110,1
111,2
112,1
113,6
114,2
115,3
116,2
117,4
118,3
119,2
120,1
121,1
122,2
123,1
124,1
125,1
126,2
127,2
128,1
131,2
133,1
134,3
135,4
136,1
137,2
138,1
140,1
145,2
146,1
147,1
149,1
150,1
153,1
154,1
155,1
157,2
159,2
163,1
164,2
165,2
166,1
168,1
169,1
171,1
173,2
175,1
176,1
178,2
179,1
181,1
182,1
186,1
188,1
189,1
192,1
193,2
195,1
200,1
201,1
202,1
203,1
214,1
229,1
235,1
236,1
246,1
247,1
248,1
249,2
256,1
257,1
261,1
267,1
268,1
269,1
273,1
285,2
286,1
294,1
301,1
309,1
316,2
323,1
325,1
344,1
351,1
361,1
395,1
398,1
405,1
423,1
425,1
485,1
497,1
517,1
527,1
536,1
547,1
621,1
669,1
799,1
805,1
908,1
