degree,count
3,2248
4,506
5,330
6,526
7,824
8,921
9,1035
10,1009
11,785
12,578
13,367
14,239
15,193
16,143
17,108
18,58
19,45
20,27
21,25
22,7
23,5
24,6
25,2
26,3
27,3
28,3
29,2
30,2
31,1
32,1
33,2
34,1
40,1
41,2
44,1
47,1
52,1
