degree,count
3,4421
4,1738
5,848
6,545
7,406
8,277
9,214
10,185
11,137
12,129
13,104
14,65
15,79
16,64
17,52
18,44
19,52
20,37
21,32
22,26
23,32
24,25
25,26
26,22
27,22
28,17
29,16
30,12
31,10
32,17
33,12
34,4
35,9
36,10
37,7
38,6
39,11
40,9
41,16
42,5
43,5
44,8
45,9
46,4
47,7
48,5
49,6
50,6
51,7
52,4
53,2
54,2
55,3
56,4
57,5
58,3
59,2
60,2
61,2
62,4
63,2
64,4
65,4
66,5
67,3
68,2
69,1
70,3
71,4
72,2
73,1
74,4
75,5
76,1
77,2
78,5
79,4
80,2
81,4
82,3
83,2
84,3
85,1
86,7
87,2
88,2
92,1
93,4
94,1
95,1
96,2
97,1
98,3
100,4
101,2
102,1
103,2
104,2
105,1
107,3
108,2
109,1
110,2
112,1
113,2
114,1
117,1
120,2
121,2
122,1
123,2
125,1
126,1
129,2
134,1
135,1
136,1
137,1
140,2
144,1
146,1
150,1
151,1
155,1
157,1
158,2
161,2
166,1
167,2
171,1
172,1
181,1
183,1
184,2
185,1
186,1
192,1
194,1
205,1
212,2
213,1
222,1
239,1
241,1
242,1
259,1
263,1
267,1
270,1
271,1
277,1
283,1
306,1
308,1
322,1
362,1
410,1
478,1
549,1
