step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,59,-1,0,56,0,105,0,118,0,123,0,12,21,116,17,321,477,0,0,0,0,0
400,409,117,-1,0,77,0,188,0,225,0,235,0,17,47,230,44,653,1022,0,0,0,0,0
600,609,172,-1,0,88,0,258,0,329,0,341,0,20,80,325,81,1114,1742,0,0,0,0,0
800,809,227,-1,0,92,0,318,0,431,0,450,0,19,70,426,92,1272,2417,0,0,0,0,0
1000,1009,288,-1,0,94,0,367,0,532,0,560,0,20,110,531,121,1402,3005,0,0,0,0,0
1200,1209,352,-1,0,101,0,419,0,639,0,679,0,20,141,639,173,1863,3877,0,0,0,0,0
1400,1409,409,-1,0,99,0,458,0,734,0,785,0,20,146,731,195,1634,4294,0,0,0,0,0
1600,1609,462,-1,0,105,0,509,0,861,0,936,0,20,160,863,248,2052,5123,0,0,0,0,0
1800,1809,522,-1,0,105,0,540,0,970,0,1050,0,20,193,970,259,2172,5716,0,0,0,0,0
2000,2009,580,-1,0,106,0,569,0,1076,0,1162,0,20,213,1075,277,2257,6324,0,0,0,0,0
2200,2209,636,-1,0,104,0,596,0,1172,0,1295,0,20,241,1167,354,2410,7086,0,0,0,0,0
2400,2409,694,-1,0,110,0,618,0,1274,0,1407,0,20,262,1277,377,2520,7826,0,0,0,0,0
2600,2609,759,-1,0,108,0,639,0,1383,0,1546,0,20,261,1376,434,2551,8430,0,0,0,0,0
2800,2809,817,-1,0,111,0,668,0,1484,0,1672,0,20,292,1495,530,3268,9680,0,0,0,0,0
3000,3009,881,29,3,111,14,690,20,1596,20,1809,0,20,348,1604,433,2339,9719,0,0,0,0,0
3200,3209,952,30,1,109,13,669,20,1658,20,1900,0,20,347,1659,463,2360,10141,0,0,0,0,0
3400,3409,1009,27,2,109,12,699,20,1746,20,2031,0,20,304,1714,515,2407,10486,0,0,0,0,0
3600,3609,1063,27,3,111,15,695,20,1830,20,2166,0,20,331,1851,577,2662,11190,0,0,0,0,0
3800,3809,1118,28,3,108,12,737,20,1935,20,2299,0,20,359,1945,629,3249,12157,0,0,0,0,0
4000,4009,1166,25,1,110,11,728,20,2028,20,2425,0,20,384,2041,617,2796,12551,0,0,0,0,0
4200,4209,1240,25,1,111,12,753,19,2129,20,2564,0,20,449,2121,738,3504,13517,0,0,0,0,0
4400,4409,1286,26,3,110,10,751,20,2210,20,2682,0,20,405,2213,729,3239,14040,0,0,0,0,0
4600,4609,1359,28,2,109,13,767,20,2272,20,2795,0,20,424,2285,784,3246,14651,0,0,0,0,0
4800,4809,1412,30,2,111,15,795,19,2395,20,2933,0,20,542,2394,865,3636,15652,0,0,0,0,0
5000,5009,1468,27,3,112,14,791,20,2447,20,3066,0,20,565,2465,851,3773,16348,0,0,0,0,0
5200,5209,1526,29,0,111,9,781,20,2567,20,3225,0,20,552,2532,844,3030,16207,0,0,0,0,0
5400,5409,1586,30,3,111,10,808,20,2651,20,3348,0,20,599,2656,1031,3894,17480,0,0,0,0,0
5600,5609,1652,28,1,109,10,808,20,2665,20,3462,0,20,571,2714,873,3149,17605,0,0,0,0,0
5800,5809,1715,28,0,112,13,810,20,2791,20,3591,0,20,550,2789,1076,3684,18378,0,0,0,0,0
6000,6009,1779,34,2,111,11,805,20,2835,20,3718,0,20,508,2818,962,3356,18775,0,0,0,0,0
6200,6209,1829,31,2,109,10,817,20,2872,20,3844,0,20,564,2898,988,3348,19018,0,0,0,0,0
6400,6409,1890,32,3,110,10,811,20,2958,20,3984,0,20,624,2976,1147,3879,19954,0,0,0,0,0
6600,6609,1941,35,3,111,7,815,20,3050,20,4112,0,20,601,3015,1033,3241,19950,0,0,0,0,0
6800,6809,2013,36,4,109,11,820,20,3102,20,4244,0,20,650,3106,1126,3515,20351,0,0,0,0,0
7000,7009,2072,36,0,113,8,815,20,3122,20,4365,0,20,612,3151,1147,3616,20796,0,0,0,0,0
7200,7209,2132,36,2,110,10,822,19,3216,20,4483,0,20,503,3209,1169,3917,21392,0,0,0,0,0
7400,7409,2195,40,1,113,10,844,20,3267,20,4608,0,20,618,3293,1292,4495,22317,0,0,0,0,0
7600,7609,2258,41,2,112,11,820,20,3313,20,4732,0,20,589,3325,1261,3747,22310,0,0,0,0,0
7800,7809,2323,44,0,111,10,825,20,3325,20,4861,0,20,597,3376,1263,3438,22423,0,0,0,0,0
8000,8009,2391,42,5,115,11,855,19,3492,20,4982,0,20,630,3477,1553,5539,24604,0,0,0,0,0
8200,8209,2442,43,3,110,16,838,20,3551,20,5131,0,20,757,3499,1248,3557,23846,0,0,0,0,0
8400,8409,2496,44,1,110,16,874,20,3591,20,5273,0,20,725,3564,1515,4694,25151,0,0,0,0,0
8600,8609,2553,43,1,110,8,875,20,3654,20,5407,0,20,807,3672,1515,4626,26002,0,0,0,0,0
8800,8809,2604,46,1,115,10,846,20,3690,20,5558,0,20,793,3723,1421,3937,25985,0,0,0,0,0
9000,9009,2667,47,3,109,14,841,20,3721,20,5687,0,20,697,3745,1532,4343,26513,0,0,0,0,0
9200,9209,2739,45,1,109,9,829,20,3747,20,5776,0,20,927,3796,1489,3999,26706,0,0,0,0,0
9400,9409,2787,48,4,113,14,849,20,3839,20,5921,0,20,710,3839,1688,4957,27774,0,0,0,0,0
9600,9609,2847,49,3,111,13,869,20,3892,20,6055,0,20,669,3911,1606,4680,28375,0,0,0,0,0
9800,9809,2905,44,3,111,7,869,20,3921,20,6191,0,20,760,3930,1595,4247,28421,0,0,0,0,0
10000,10009,2969,43,1,112,10,854,20,3969,20,6305,0,20,687,3964,1821,5035,29431,0,0,0,0,0
10200,10209,3040,48,4,113,10,894,20,4043,20,6437,0,20,814,4027,1746,5008,30012,0,0,0,0,0
10400,10409,3096,47,2,113,10,878,20,4020,20,6546,0,20,920,4077,1730,4730,30465,0,0,0,0,0
10600,10609,3172,45,1,112,11,886,19,4101,20,6631,0,20,756,4109,1793,4881,31064,0,0,0,0,0
10800,10809,3225,46,1,111,5,871,19,4110,20,6781,0,20,812,4144,1904,5007,31676,0,0,0,0,0
11000,11009,3278,47,2,114,6,881,20,4147,20,6938,0,20,760,4173,1889,5108,32292,0,0,0,0,0
11200,11209,3346,46,1,113,9,889,19,4267,20,7074,0,20,895,4294,2031,5823,33489,0,0,0,0,0
11400,11409,3408,44,0,111,8,900,20,4310,20,7197,0,20,806,4335,1896,4899,33497,0,0,0,0,0
11600,11609,3471,48,2,111,11,902,19,4351,20,7311,0,20,780,4259,2076,5414,34375,0,0,0,0,0
11800,11809,3517,46,1,110,10,895,20,4349,20,7427,0,20,748,4320,1954,5089,34835,0,0,0,0,0
12000,12009,3575,47,0,113,10,883,20,4374,20,7554,0,20,877,4412,2091,5700,35782,0,0,0,0,0
12200,12209,3638,45,3,110,11,902,20,4450,20,7686,0,20,780,4465,2104,5731,36436,0,0,0,0,0
12400,12409,3705,46,2,114,10,887,20,4513,20,7818,0,20,839,4422,2157,5278,36620,0,0,0,0,0
12600,12609,3766,42,1,114,8,874,20,4561,20,7952,0,20,889,4523,2202,5540,37338,0,0,0,0,0
12800,12809,3817,41,0,113,9,890,20,4573,20,8099,0,20,917,4612,2229,6129,38474,0,0,0,0,0
13000,13009,3873,46,1,110,7,888,19,4621,20,8222,0,20,885,4638,2255,5663,38752,0,0,0,0,0
13200,13209,3926,44,2,114,4,892,20,4641,20,8357,0,20,847,4587,2161,4815,38486,0,0,0,0,0
13400,13409,3977,45,2,112,6,911,20,4607,20,8473,0,20,893,4615,2217,5007,39019,0,0,0,0,0
13600,13609,4044,48,2,113,10,906,20,4639,20,8605,0,20,887,4702,2292,5239,39509,0,0,0,0,0
13800,13809,4119,45,0,112,15,864,20,4683,20,8695,0,20,1046,4652,2307,5662,40204,0,0,0,0,0
14000,14009,4176,49,4,112,6,892,20,4781,20,8859,0,20,984,4804,2235,5456,40432,0,0,0,0,0
14200,14209,4243,48,1,112,13,895,19,4718,20,8955,0,20,919,4743,2350,5556,40979,0,0,0,0,0
