degree,count
3,4214
4,1643
5,938
6,603
7,415
8,315
9,240
10,179
11,147
12,141
13,98
14,85
15,77
16,67
17,68
18,42
19,47
20,33
21,37
22,37
23,33
24,31
25,25
26,17
27,21
28,14
29,26
30,23
31,22
32,16
33,15
34,15
35,9
36,17
37,10
38,12
39,8
40,8
41,12
42,9
43,5
44,5
45,8
46,6
47,6
48,5
49,7
50,6
51,3
52,3
53,8
54,3
55,6
56,3
57,4
58,3
59,2
60,4
61,3
62,3
64,4
65,2
66,5
67,5
68,3
69,4
70,4
71,3
72,1
73,4
75,3
76,3
77,3
78,3
79,1
80,2
83,4
84,1
85,3
86,1
88,3
89,2
90,2
94,1
95,1
97,1
98,2
100,2
101,1
102,1
103,2
104,1
105,2
106,2
107,2
108,3
110,1
114,3
115,1
116,1
117,1
119,1
120,1
122,1
123,1
124,1
127,1
129,2
133,1
139,1
140,1
142,1
145,1
147,1
148,1
149,1
150,1
151,2
153,3
154,1
156,1
157,1
158,1
159,1
160,1
162,1
163,1
167,1
174,1
176,1
177,1
184,1
198,1
199,1
201,2
229,1
230,1
240,1
253,1
260,1
267,1
284,1
304,1
325,1
334,1
348,1
360,1
376,1
379,1
492,1
505,1
