degree,count
3,3317
4,1507
5,864
6,611
7,418
8,377
9,291
10,233
11,214
12,174
13,137
14,139
15,108
16,111
17,92
18,84
19,87
20,64
21,67
22,61
23,68
24,42
25,52
26,46
27,52
28,33
29,43
30,27
31,27
32,28
33,26
34,22
35,23
36,17
37,26
38,20
39,16
40,14
41,17
42,20
43,11
44,14
45,16
46,17
47,11
48,13
49,7
50,15
51,7
52,8
53,13
54,3
55,12
56,8
57,5
58,6
59,7
60,3
61,4
62,5
63,8
64,6
65,4
66,9
67,1
68,7
69,4
70,4
71,7
72,4
73,2
74,5
75,2
76,8
77,4
78,2
79,7
80,5
81,3
83,3
84,1
85,6
86,3
87,2
88,5
89,1
90,1
91,10
92,3
94,2
95,2
96,2
97,1
98,1
100,6
101,1
103,2
105,1
106,3
107,3
108,2
109,4
110,1
112,3
113,1
114,2
116,1
118,3
119,2
120,2
121,1
122,1
124,3
126,2
127,1
128,1
132,2
133,3
134,1
138,1
140,1
141,2
142,1
143,2
144,1
146,1
147,1
148,1
149,1
153,1
154,2
155,2
158,2
168,2
171,1
172,1
178,1
179,1
185,1
186,2
191,1
199,1
202,1
206,1
209,1
212,1
214,1
216,1
219,1
226,1
228,2
233,1
240,1
243,1
247,1
251,1
269,1
272,1
275,1
276,1
277,1
299,1
308,1
324,1
329,1
358,1
389,1
406,1
409,1
515,1
545,1
571,1
574,1
607,1
827,1
