step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,56,-1,0,57,0,105,0,119,0,119,0,10,13,116,0,0,571,0,0,0,0,0
400,409,112,-1,0,73,0,179,0,221,0,230,0,20,50,224,0,0,1122,0,0,0,0,0
600,609,161,-1,0,79,0,230,0,318,0,334,0,19,63,317,0,0,1690,0,0,0,0,0
800,809,215,-1,0,81,0,268,0,395,0,437,0,19,77,395,0,0,2249,0,0,0,0,0
1000,1009,279,-1,0,84,0,291,0,468,0,540,0,20,97,472,3,6,2834,0,0,0,3,0
1200,1209,342,-1,0,90,0,314,0,526,0,622,0,20,133,538,4,8,3422,0,0,0,1,0
1400,1409,404,-1,0,89,0,354,0,619,0,728,0,20,126,614,5,10,3975,0,0,0,1,0
1600,1609,457,-1,0,90,0,358,0,691,0,829,0,20,150,696,3,6,4562,0,0,0,0,0
1800,1809,520,-1,0,88,0,389,0,739,0,905,0,20,152,735,5,10,5151,0,2,0,1,0
2000,2009,566,-1,0,91,0,392,0,788,0,1009,0,20,164,783,3,6,5748,0,0,0,0,0
2200,2209,637,-1,0,91,0,419,0,843,0,1089,0,20,179,839,1,2,6320,0,0,0,0,0
2400,2409,699,-1,0,92,0,411,0,898,0,1169,0,20,162,885,3,6,6910,0,2,0,0,0
2600,2609,760,-1,0,96,0,439,0,941,0,1256,0,20,196,935,2,4,7495,0,1,0,0,0
2800,2809,819,-1,0,95,0,441,0,973,0,1364,0,20,187,995,1,2,8071,0,0,0,0,0
3000,3009,873,3,1,98,4,447,4,1042,13,1441,0,20,202,1040,0,0,8653,0,0,0,0,0
3200,3209,919,3,1,97,2,447,9,1069,14,1519,0,20,235,1056,2,4,9234,0,2,0,0,0
3400,3409,980,3,0,93,1,454,7,1106,10,1589,0,20,208,1095,4,8,9824,0,1,0,1,0
3600,3609,1033,3,0,96,0,470,6,1141,9,1651,0.045,20,243,1125,3,6,10419,0,0,0,0,0
3800,3809,1083,5,1,98,1,474,8,1187,17,1752,0.0515,20,250,1161,3,6,11006,1,1,0,1,1
4000,4009,1140,7,0,95,1,493,9,1231,19,1854,0.0415,20,227,1208,3,6,11597,1,0,0,0,1
4200,4209,1190,9,0,94,5,489,10,1252,17,1933,0.0406,20,251,1248,2,4,12192,1,0,0,0,1
4400,4409,1253,11,2,98,11,501,16,1290,18,2045,0.0386,20,264,1308,1,2,12763,1,0,0,0,1
4600,4609,1308,13,3,98,7,521,17,1359,20,2147,0.042,20,244,1349,2,4,13354,1,0,0,1,1
4800,4809,1357,15,1,98,5,534,17,1420,20,2264,0.0602,20,267,1415,3,6,13921,1,0,0,1,1
5000,5009,1422,18,1,97,11,517,18,1442,20,2318,0.0601,20,268,1426,3,6,14516,1,0,0,1,1
5200,5209,1481,20,0,100,5,528,18,1471,20,2397,0.0795,20,299,1439,4,8,15111,1,0,0,2,1
5400,5409,1550,22,1,98,6,535,16,1521,20,2474,0.1178,20,300,1509,5,10,15694,1,1,0,0,1
5600,5609,1609,24,3,95,7,547,18,1542,20,2578,0.1321,20,347,1555,6,12,16273,1,2,0,0,1
5800,5809,1662,28,1,98,9,552,18,1587,20,2644,0.1434,20,303,1578,6,12,16877,1,1,0,0,1
6000,6009,1723,30,6,99,8,560,18,1599,20,2738,0.147,20,310,1615,4,8,17456,1,0,0,0,1
6200,6209,1770,32,1,100,13,550,19,1658,20,2796,0.1491,20,310,1613,4,8,18054,1,0,0,1,1
6400,6409,1829,34,1,95,12,549,20,1662,20,2889,0.146,20,325,1624,3,6,18650,1,0,0,0,1
6600,6609,1883,36,3,98,8,554,19,1626,20,2973,0.1369,20,342,1666,4,8,19244,1,0,0,2,1
6800,6809,1941,40,1,100,8,559,20,1708,20,3059,0.1547,20,364,1727,3,6,19824,1,0,0,0,1
7000,7009,2006,43,1,98,11,565,19,1710,20,3161,0.1596,20,350,1738,4,8,20420,1,1,0,0,1
7200,7209,2078,48,0,100,13,565,20,1780,20,3216,0.1483,20,378,1757,5,10,21013,1,1,0,0,1
7400,7409,2124,50,1,99,12,569,20,1784,20,3292,0.1426,20,322,1766,5,10,21613,1,2,0,0,1
7600,7609,2180,52,1,97,17,595,19,1781,20,3382,0.1581,20,379,1788,5,10,22221,1,1,0,0,1
7800,7809,2226,54,1,99,12,572,19,1796,20,3459,0.1655,20,346,1774,6,12,22830,1,1,0,0,1
8000,8009,2288,58,4,99,14,570,20,1832,20,3510,0.2014,20,395,1836,6,12,23436,1,0,0,1,1
8200,8209,2346,60,2,98,13,592,20,1851,20,3542,0.1951,20,353,1804,6,12,24030,1,0,0,0,1
8400,8409,2398,63,2,102,14,559,20,1871,20,3667,0.1705,20,350,1888,4,8,24616,1,0,0,0,1
8600,8609,2453,65,0,101,15,594,19,1845,20,3735,0.1815,20,387,1905,4,8,25211,1,0,0,0,1
8800,8809,2514,69,3,103,11,595,19,1901,20,3823,0.1842,20,386,1923,3,6,25794,1,0,0,0,1
9000,9009,2575,71,1,97,11,580,20,1924,20,3899,0.1977,20,388,1927,3,6,26390,1,0,0,0,1
9200,9209,2633,75,3,101,12,594,19,1955,20,3965,0.193,20,404,1942,2,4,26978,1,0,0,0,1
9400,9409,2703,79,2,104,12,605,20,2010,20,4019,0.1797,20,402,1989,2,4,27565,1,0,0,1,1
9600,9609,2759,81,1,103,14,600,20,2009,20,4126,0.1778,20,351,1955,2,4,28158,1,0,0,0,1
9800,9809,2808,83,1,101,15,625,20,2040,20,4203,0.1662,20,417,1988,4,8,28753,1,2,0,0,1
10000,10009,2868,85,2,100,8,593,20,2018,20,4241,0.162,20,417,2046,3,6,29352,1,0,0,0,1
10200,10209,2929,87,2,100,15,608,20,2018,20,4316,0.1536,20,453,2058,3,6,29944,1,1,0,0,1
10400,10409,2997,90,2,99,7,606,20,2097,20,4438,0.1619,20,377,2110,5,10,30528,1,1,0,1,1
10600,10609,3059,93,4,101,15,593,20,2107,20,4472,0.1747,20,423,2106,4,8,31123,1,0,0,0,1
10800,10809,3123,95,4,99,11,631,20,2093,20,4527,0.1537,20,420,2119,7,14,31729,1,2,1,1,1
11000,11009,3174,99,3,99,15,614,20,2112,20,4606,0.1784,20,441,2099,7,14,32337,1,0,0,0,1
11200,11209,3232,101,1,104,17,619,20,2157,20,4671,0.1622,20,426,2090,8,16,32939,1,0,0,2,1
11400,11409,3278,103,5,103,14,622,20,2198,20,4836,0.1638,20,437,2193,10,20,33515,1,2,0,1,1
11600,11609,3332,106,7,98,12,641,20,2290,20,4965,0.17,20,456,2273,9,18,34106,1,1,0,0,1
11800,11809,3381,110,3,99,14,631,20,2294,20,5047,0.2,20,483,2297,9,18,34716,1,0,0,0,1
12000,12009,3441,113,6,101,15,646,20,2255,20,5130,0.189,20,445,2254,12,24,35325,1,2,0,1,1
12200,12209,3490,115,3,100,12,639,20,2328,20,5182,0.1952,20,474,2283,11,22,35937,1,1,0,0,1
12400,12409,3558,118,5,101,11,622,20,2305,20,5242,0.1802,20,498,2323,8,16,36538,1,1,0,0,1
12600,12609,3613,120,2,100,15,629,20,2302,20,5292,0.1931,20,476,2306,6,12,37136,1,0,0,0,1
12800,12809,3680,124,5,100,14,631,20,2323,20,5344,0.174,20,437,2308,6,12,37725,1,0,0,1,1
13000,13009,3737,127,5,102,16,643,20,2309,20,5395,0.1982,20,459,2308,6,12,38329,1,0,0,1,1
13200,13209,3801,130,4,102,17,642,20,2366,20,5507,0.1826,20,494,2393,7,14,38910,1,0,0,2,1
13400,13409,3865,132,3,104,12,658,20,2373,20,5620,0.1651,20,516,2402,9,18,39500,1,0,2,0,1
13600,13609,3917,136,4,104,14,650,20,2418,20,5668,0.176,20,465,2411,9,18,40105,1,0,0,0,1
13800,13809,3975,138,2,104,12,660,20,2422,20,5719,0.1848,20,534,2450,10,20,40703,1,1,0,1,1
14000,14009,4038,141,1,100,14,631,20,2430,20,5796,0.2069,20,506,2434,9,18,41310,1,1,0,1,1
14200,14209,4102,143,4,103,13,660,20,2446,20,5820,0.2045,20,509,2410,7,14,41910,1,0,0,0,1
14400,14409,4166,145,1,102,14,649,20,2461,20,5917,0.2076,20,500,2464,8,16,42518,1,2,0,0,1
14600,14609,4232,148,2,104,14,669,20,2491,20,5977,0.1851,20,513,2430,6,12,43119,1,0,0,0,1
14800,14809,4287,150,1,102,15,654,20,2483,20,6063,0.1871,20,466,2460,7,14,43726,1,1,0,1,1
15000,15009,4337,152,5,104,15,634,20,2525,20,6114,0.1636,20,540,2504,6,12,44328,1,0,0,0,1
15200,15209,4397,156,1,99,18,658,20,2520,20,6198,0.1749,20,515,2499,4,8,44921,1,0,0,0,1
15400,15409,4452,159,5,101,16,673,20,2540,20,6209,0.1839,20,486,2502,6,12,45525,1,1,0,1,1
15600,15609,4520,161,3,100,19,645,20,2491,20,6267,0.1861,20,506,2546,7,14,46131,1,1,0,0,1
15800,15809,4584,166,6,103,16,659,20,2498,20,6327,0.1929,20,524,2510,6,12,46730,1,1,0,0,1
16000,16009,4651,170,4,101,13,656,20,2565,20,6401,0.1833,20,606,2546,5,10,47323,1,0,0,0,1
16200,16209,4701,173,4,102,17,651,20,2494,20,6441,0.1807,20,578,2622,5,10,47925,1,0,0,0,1
16400,16409,4768,176,4,103,16,674,20,2626,20,6657,0.1785,20,537,2604,7,14,48497,1,1,0,1,1
16600,16609,4822,182,4,104,15,657,20,2616,20,6699,0.1868,20,559,2598,10,20,49101,1,1,1,1,1
16800,16809,4873,185,2,102,12,674,20,2632,20,6806,0.2135,20,536,2661,8,16,49704,1,0,0,0,1
17000,17009,4936,188,4,102,15,660,20,2662,20,6909,0.2298,20,540,2637,8,16,50290,1,2,0,0,1
17200,17209,5000,191,6,103,14,645,20,2669,20,6987,0.2128,20,504,2644,9,18,50890,1,2,0,0,1
17400,17409,5057,194,5,105,13,682,20,2647,20,7004,0.2043,20,515,2660,10,20,51495,1,0,0,1,1
17600,17609,5126,201,3,100,15,674,20,2700,20,7063,0.1874,20,564,2712,11,22,52108,1,1,0,2,1
17800,17809,5189,205,5,104,16,687,20,2671,20,7105,0.1889,20,559,2720,12,24,52719,1,0,0,1,1
18000,18009,5257,208,4,101,15,663,20,2620,20,7140,0.1751,20,537,2649,8,16,53320,1,0,0,1,1
18200,18209,5318,210,3,103,16,669,20,2723,20,7178,0.1941,20,513,2628,6,12,53927,1,0,0,0,1
18400,18409,5379,212,2,103,16,678,20,2685,20,7247,0.1843,20,584,2661,4,8,54529,1,0,0,1,1
18600,18609,5437,215,7,105,18,703,20,2673,20,7294,0.1864,20,617,2696,3,6,55113,1,0,0,0,1
18800,18809,5500,218,6,106,17,679,20,2735,20,7380,0.1931,20,563,2693,5,10,55705,1,0,0,3,1
19000,19009,5562,221,1,97,20,692,20,2688,20,7454,0.1935,20,593,2759,8,16,56312,1,1,0,2,1
19200,19209,5626,224,4,103,12,681,20,2712,20,7454,0.1888,20,577,2783,7,14,56914,1,0,0,0,1
19400,19409,5681,230,4,101,18,682,20,2741,20,7590,0.19,20,609,2744,5,10,57514,1,1,0,0,1
19600,19609,5743,234,1,101,16,691,20,2672,20,7628,0.186,20,563,2775,7,14,58117,1,1,0,1,1
19800,19809,5799,238,4,100,15,661,20,2744,20,7655,0.2028,20,553,2753,6,12,58717,1,1,0,0,1
20000,20009,5856,242,4,102,16,673,20,2820,20,7737,0.2163,20,604,2763,6,12,59319,1,0,0,1,1
20200,20209,5917,246,3,102,16,675,20,2823,20,7822,0.217,20,578,2707,8,16,59925,1,1,0,1,1
20400,20409,5972,250,4,100,18,689,20,2757,20,7876,0.2026,20,564,2790,10,20,60538,1,1,0,2,1
20600,20609,6035,253,4,104,18,693,20,2752,20,7891,0.2161,20,598,2747,9,18,61146,1,0,0,1,1
20800,20809,6092,257,3,101,17,673,20,2752,20,7985,0.1919,20,565,2822,9,18,61753,1,0,0,0,1
21000,21009,6154,261,5,99,14,672,20,2724,20,8067,0.1775,20,564,2781,8,16,62355,1,0,1,0,1
21200,21209,6212,263,2,102,17,676,20,2814,20,8082,0.181,20,584,2823,7,14,62960,1,0,0,0,1
21400,21409,6278,265,3,104,11,682,20,2770,20,8138,0.1638,20,641,2840,7,14,63563,1,1,0,1,1
21600,21609,6336,269,3,102,17,675,20,2783,20,8168,0.215,20,517,2813,6,12,64169,1,1,0,0,1
21800,21809,6403,274,6,104,16,675,20,2866,20,8258,0.206,20,592,2806,9,18,64769,1,1,0,2,1
22000,22009,6470,279,4,103,15,662,20,2832,20,8299,0.1888,20,579,2865,10,20,65377,1,0,0,2,1
22200,22209,6531,286,5,104,16,668,20,2840,20,8330,0.2001,20,577,2747,11,22,65992,1,1,0,2,1
22400,22409,6583,289,6,102,16,656,20,2797,20,8418,0.219,20,556,2830,12,24,66601,1,0,0,2,1
22600,22609,6645,293,3,103,16,684,20,2856,20,8454,0.2192,20,600,2760,9,18,67213,1,1,0,0,1
22800,22809,6698,296,2,102,15,684,20,2813,20,8510,0.2244,20,565,2864,9,18,67822,1,0,0,1,1
23000,23009,6757,298,7,102,17,709,20,2911,20,8600,0.2135,20,632,2775,8,16,68426,1,0,0,1,1
23200,23209,6813,303,3,101,18,667,20,2865,20,8648,0.2298,20,646,2784,11,22,69044,1,1,0,3,1
23400,23409,6859,307,5,103,16,673,20,2822,20,8705,0.2228,20,669,2875,11,22,69658,1,2,0,0,1
23600,23609,6923,309,5,102,17,701,20,2963,20,8731,0.2223,20,608,2853,11,22,70267,1,2,0,1,1
23800,23809,6979,312,5,103,18,684,20,2890,20,8789,0.2068,20,546,2875,15,30,70884,1,3,0,3,1
24000,24009,7049,314,1,99,15,697,20,2885,20,8878,0.2145,20,631,2910,18,36,71506,1,1,0,2,1
24200,24209,7114,316,7,103,16,680,20,2866,20,8991,0.2156,20,640,2869,19,38,72130,1,1,0,4,1
24400,24409,7178,320,6,100,18,698,20,2915,20,9059,0.2015,20,602,2945,22,44,72760,1,1,0,3,1
24600,24609,7233,322,7,102,15,708,20,2929,20,9080,0.1952,20,608,2857,18,36,73383,1,0,0,2,1
24800,24809,7290,324,2,101,16,696,20,2949,20,9216,0.1651,20,644,2940,19,38,74008,1,2,0,1,1
25000,25009,7357,328,5,100,17,688,20,2962,20,9196,0.1661,20,603,2970,17,34,74631,1,1,0,1,1
25200,25209,7419,332,4,101,18,705,20,2944,20,9309,0.1769,20,627,2947,17,34,75256,1,1,0,3,1
25400,25409,7485,335,6,103,18,668,20,2986,20,9334,0.1705,20,661,2932,17,34,75872,1,0,0,2,1
