degree,count
3,4149
4,1708
5,884
6,611
7,454
8,333
9,247
10,157
11,141
12,113
13,115
14,104
15,79
16,72
17,59
18,62
19,46
20,48
21,37
22,42
23,25
24,32
25,21
26,24
27,18
28,19
29,19
30,16
31,11
32,17
33,16
34,15
35,16
36,14
37,12
38,4
39,3
40,9
41,7
42,12
43,8
44,10
45,9
46,7
47,6
48,11
49,4
50,4
51,3
52,5
53,7
54,7
55,3
56,4
57,2
58,2
59,2
60,3
61,2
62,3
63,4
64,4
65,1
66,1
67,1
68,3
69,1
70,3
71,2
72,2
73,2
74,1
75,1
76,2
77,2
78,3
79,2
80,2
81,1
82,3
83,5
84,4
85,1
86,3
87,6
90,1
91,1
92,4
93,2
95,2
96,3
97,1
98,1
99,2
100,1
102,2
103,1
104,1
105,3
106,1
108,1
110,1
113,1
114,1
115,1
118,1
123,1
128,1
129,1
131,1
134,1
137,1
140,1
143,1
144,1
152,1
153,1
155,1
157,1
159,1
162,1
164,1
166,1
167,1
172,1
174,1
177,1
178,1
185,1
191,1
200,1
202,1
204,1
213,1
226,2
232,1
238,1
239,1
260,1
276,1
290,1
305,1
333,1
343,1
357,1
365,1
371,1
398,1
430,1
453,1
484,1
