step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,62,-1,0,57,0,93,0,103,0,106,0,10,21,104,19,447,605,0,0,0,0,0
400,409,124,-1,0,76,0,181,0,211,0,222,0,18,37,213,35,690,1147,0,0,0,0,0
600,609,172,-1,0,88,0,245,0,321,0,338,0,20,59,323,65,1013,1753,0,0,0,0,0
800,809,236,-1,0,89,0,309,0,413,0,442,0,20,76,419,91,1240,2371,0,0,0,0,0
1000,1009,302,-1,0,95,0,359,0,519,0,548,0,20,101,522,119,1241,2854,0,0,0,0,0
1200,1209,357,-1,0,103,0,420,0,633,0,663,0,20,98,628,191,2077,3968,0,0,0,0,0
1400,1409,417,-1,0,101,0,452,0,729,0,783,0,20,151,737,185,1638,4300,0,0,0,0,0
1600,1609,489,-1,0,105,0,495,0,835,0,889,0,20,139,837,239,2178,5227,0,0,0,0,0
1800,1809,553,-1,0,105,0,525,0,952,0,1026,0,20,201,956,239,1821,5531,0,0,0,0,0
2000,2009,607,-1,0,106,0,563,0,1053,0,1148,0,20,195,1052,285,2212,6330,0,0,0,0,0
2200,2209,665,-1,0,110,0,591,0,1150,0,1263,0,20,270,1159,333,2613,7387,0,0,0,0,0
2400,2409,722,-1,0,107,0,575,0,1243,0,1387,0,20,268,1248,320,1975,7405,0,0,0,0,0
2600,2609,779,-1,0,104,0,638,0,1355,0,1518,0,20,273,1364,444,2720,8395,0,0,0,0,0
2800,2809,845,-1,0,107,0,638,0,1444,0,1634,0,20,287,1448,424,2397,8879,0,0,0,0,0
3000,3009,906,3,0,111,1,676,9,1554,9,1768,0,20,323,1559,474,2562,9538,0,0,0,0,0
3200,3209,952,4,0,107,6,679,4,1663,12,1900,0,20,339,1658,505,2247,10000,0,0,0,0,0
3400,3409,1003,14,1,106,11,698,20,1729,20,2025,0,20,292,1734,489,2544,10735,0,0,0,0,0
3600,3609,1063,15,2,111,10,703,20,1843,20,2158,0,20,347,1853,607,3029,11517,0,0,0,0,0
3800,3809,1123,17,2,111,9,744,18,1922,20,2285,0,20,354,1924,641,3037,12216,0,0,0,0,0
4000,4009,1165,15,2,109,11,741,19,2046,20,2425,0,20,424,2041,611,2542,12375,0,0,0,0,0
4200,4209,1223,17,1,110,8,748,18,2154,20,2591,0,20,434,2160,791,3428,13597,0,0,0,0,0
4400,4409,1285,21,0,110,11,746,18,2236,20,2700,0,20,416,2207,712,2901,13966,0,0,0,0,0
4600,4609,1363,22,2,111,13,749,20,2306,20,2813,0,20,444,2296,770,2922,14390,0,0,0,0,0
4800,4809,1418,26,1,110,15,780,20,2400,20,2948,0,20,495,2396,861,3177,15120,0,0,0,0,0
5000,5009,1472,26,2,111,12,798,20,2452,20,3081,0,20,511,2479,815,2919,15530,0,0,0,0,0
5200,5209,1530,25,3,110,12,801,19,2568,20,3215,0,20,553,2536,896,3538,16591,0,0,0,0,0
5400,5409,1581,26,1,110,13,798,20,2645,20,3368,0,20,593,2648,923,3287,16933,0,0,0,0,0
5600,5609,1642,29,3,110,7,790,20,2685,20,3492,0,20,555,2672,976,3490,17684,0,0,0,0,0
5800,5809,1697,31,0,110,8,827,20,2764,20,3620,0,20,529,2765,1002,3173,18036,0,0,0,0,0
6000,6009,1761,33,1,109,7,799,19,2822,20,3742,0,20,474,2843,932,2778,18107,0,0,0,0,0
6200,6209,1830,31,3,110,12,808,20,2882,20,3857,0,20,565,2913,1035,3311,18805,0,0,0,0,0
6400,6409,1899,32,1,109,12,805,20,2951,20,3976,0,20,576,2980,1122,3692,19640,0,0,0,0,0
6600,6609,1958,36,1,112,10,835,20,3035,20,4091,0,20,630,3034,1091,3396,20114,0,0,0,0,0
6800,6809,2004,35,2,112,12,831,20,3108,20,4240,0,20,608,3106,1140,3586,20740,0,0,0,0,0
7000,7009,2070,37,3,111,15,829,20,3169,20,4365,0,20,598,3148,1112,3323,21031,0,0,0,0,0
7200,7209,2125,35,1,111,12,839,20,3202,20,4509,0,20,519,3228,1175,3347,21446,0,0,0,0,0
7400,7409,2185,38,3,112,8,851,20,3300,20,4624,0,20,596,3315,1333,4145,22583,0,0,0,0,0
7600,7609,2239,38,2,111,10,839,20,3349,20,4746,0,20,611,3367,1274,3813,23147,0,0,0,0,0
7800,7809,2306,36,1,111,11,842,20,3454,20,4891,0,20,638,3430,1357,3981,23805,0,0,0,0,0
8000,8009,2373,38,2,110,8,828,19,3504,20,5018,0,20,603,3468,1467,4052,24431,0,0,0,0,0
8200,8209,2444,38,0,114,10,857,19,3553,20,5134,0,20,779,3558,1397,4266,25352,0,0,0,0,0
8400,8409,2503,38,1,111,11,865,20,3561,20,5261,0,20,712,3621,1420,3965,25716,0,0,0,0,0
8600,8609,2574,39,1,111,10,859,20,3648,20,5394,0,20,721,3600,1413,3740,25830,0,0,0,0,0
8800,8809,2642,42,2,114,12,847,20,3685,20,5525,0,20,838,3762,1483,3860,26306,0,0,0,0,0
9000,9009,2700,39,3,111,14,861,19,3742,20,5635,0,20,691,3715,1544,3770,26794,0,0,0,0,0
9200,9209,2750,37,0,112,10,865,20,3828,20,5779,0,20,896,3812,1587,4321,27848,0,0,0,0,0
9400,9409,2812,40,3,113,11,875,19,3867,20,5914,0,20,751,3859,1547,4065,28193,0,0,0,0,0
9600,9609,2873,40,0,113,9,840,18,3873,20,6027,0,20,701,3898,1558,3893,28539,0,0,0,0,0
9800,9809,2950,40,0,111,7,873,19,3976,20,6136,0,20,809,3963,1669,4540,29599,0,0,0,0,0
10000,10009,3006,41,0,112,6,865,19,4024,20,6279,0,20,748,4016,1571,3835,29540,0,0,0,0,0
10200,10209,3062,43,1,113,7,880,20,4046,20,6395,0,20,786,4014,1727,4164,30160,0,0,0,0,0
10400,10409,3136,42,2,110,17,894,20,4107,20,6525,0,20,825,4111,1756,4480,31084,0,0,0,0,0
10600,10609,3190,42,2,113,10,889,20,4144,20,6654,0,20,719,4149,1714,4294,31619,0,0,0,0,0
10800,10809,3241,42,1,109,8,902,19,4203,20,6798,0,20,771,4135,1817,4710,32445,0,0,0,0,0
11000,11009,3298,39,0,112,11,868,20,4238,20,6947,0,20,774,4264,1827,4401,32775,0,0,0,0,0
11200,11209,3372,40,0,115,8,891,20,4275,20,7081,0,20,845,4281,1854,4293,33061,0,0,0,0,0
11400,11409,3436,41,2,112,8,892,20,4257,20,7200,0,20,790,4283,1848,4332,33575,0,0,0,0,0
11600,11609,3473,38,2,111,9,878,20,4312,20,7315,0,20,742,4306,1914,4546,34294,0,0,0,0,0
11800,11809,3529,40,1,113,7,863,20,4348,20,7430,0,20,710,4362,1885,4516,34911,0,0,0,0,0
12000,12009,3589,41,2,113,6,897,20,4417,20,7568,0,20,883,4451,1977,4635,35376,0,0,0,0,0
12200,12209,3644,42,1,112,7,871,20,4459,20,7705,0,20,873,4454,2086,4318,35534,0,0,0,0,0
12400,12409,3703,44,0,113,10,911,20,4521,20,7848,0,20,900,4520,2082,5014,36649,0,0,0,0,0
12600,12609,3756,43,1,112,7,896,20,4583,20,7995,0,20,828,4518,1968,4378,36627,0,0,0,0,0
12800,12809,3808,42,1,110,10,870,20,4518,20,8136,0,20,973,4579,2154,4849,37486,0,0,0,0,0
13000,13009,3866,42,3,113,10,897,20,4547,20,8269,0,20,834,4610,2061,4350,37661,0,0,0,0,0
13200,13209,3924,41,0,112,8,897,19,4655,20,8374,0,20,890,4625,2135,4638,38332,0,0,0,0,0
13400,13409,3989,45,1,112,8,897,19,4570,20,8469,0,20,922,4625,2117,4591,38773,0,0,0,0,0
13600,13609,4053,43,2,111,7,901,20,4682,20,8600,0,20,877,4647,2132,4756,39360,0,0,0,0,0
13800,13809,4109,42,1,108,11,890,20,4717,20,8751,0,20,1140,4710,2256,5119,40144,0,0,0,0,0
14000,14009,4161,44,1,111,8,870,20,4663,20,8879,0,20,935,4753,2186,4532,40223,0,0,0,0,0
14200,14209,4221,43,0,114,9,920,18,4683,20,9003,0,20,895,4752,2276,4830,40852,0,0,0,0,0
