degree,count
3,4335
4,1572
5,922
6,547
7,410
8,333
9,252
10,190
11,157
12,146
13,100
14,83
15,82
16,67
17,43
18,51
19,39
20,38
21,33
22,38
23,40
24,26
25,19
26,17
27,22
28,17
29,20
30,14
31,16
32,18
33,20
34,10
35,7
36,17
37,9
38,13
39,9
40,4
41,11
42,14
43,15
44,6
45,5
46,5
47,6
48,10
49,9
50,4
51,5
52,3
53,2
54,8
55,6
56,3
57,1
58,4
59,2
60,5
61,3
62,4
63,3
64,3
65,3
66,1
68,8
69,3
70,3
71,4
72,1
73,2
74,1
75,1
76,3
77,2
78,3
79,3
80,4
81,2
82,2
83,1
84,2
86,1
87,3
88,2
89,3
90,2
91,1
92,1
94,2
95,1
96,5
97,1
99,1
100,1
101,1
102,2
104,1
105,1
106,1
107,2
109,1
111,1
113,3
117,1
120,1
125,1
126,2
128,2
132,1
135,2
137,1
138,2
142,2
143,1
151,2
157,2
159,1
164,1
169,2
177,1
184,1
185,1
190,1
191,1
204,1
210,2
214,1
219,1
226,1
227,1
229,1
246,1
264,1
310,1
316,1
358,1
359,1
370,1
382,1
387,1
399,1
437,1
443,1
457,1
463,1
499,1
