degree,count
3,4368
4,1732
5,859
6,548
7,393
8,298
9,224
10,171
11,128
12,130
13,97
14,79
15,78
16,61
17,55
18,41
19,67
20,43
21,37
22,46
23,33
24,26
25,19
26,25
27,18
28,20
29,18
30,13
31,12
32,8
33,8
34,16
35,10
36,6
37,11
38,12
39,4
40,11
41,9
42,5
43,9
44,11
45,6
46,5
47,5
48,9
49,10
50,4
51,5
52,2
53,7
54,7
55,3
56,4
57,5
58,1
59,1
60,3
61,6
62,3
63,2
64,4
65,1
66,2
67,5
68,4
69,1
70,3
71,2
72,2
73,2
74,1
75,4
76,2
77,4
78,3
79,1
80,2
81,4
82,1
83,2
84,2
85,3
86,6
87,6
88,1
89,1
90,2
91,3
92,1
94,1
95,5
96,1
97,2
99,1
101,2
102,1
103,1
104,1
105,3
106,2
107,2
108,2
109,3
110,1
114,1
115,3
116,1
117,1
118,1
119,1
121,1
122,1
127,2
128,1
129,1
137,1
138,2
145,1
147,1
149,4
151,1
156,1
157,1
158,1
159,1
162,2
166,1
185,1
187,4
188,1
192,1
196,1
198,1
203,1
218,1
219,1
226,1
235,1
258,1
260,1
270,1
276,1
279,1
286,1
305,1
306,1
311,1
330,1
348,1
384,1
391,2
397,1
400,1
