degree,count
3,4522
4,1727
5,788
6,567
7,397
8,270
9,218
10,147
11,128
12,124
13,102
14,86
15,75
16,45
17,39
18,61
19,39
20,28
21,45
22,31
23,28
24,24
25,23
26,22
27,18
28,21
29,19
30,18
31,13
32,17
33,10
34,14
35,12
36,12
37,10
38,7
39,11
40,7
41,10
42,12
43,8
44,5
45,5
46,13
47,9
48,3
49,6
50,6
51,5
52,4
53,8
54,4
55,3
56,10
57,2
58,4
59,5
60,4
61,4
62,5
63,7
64,4
65,4
67,1
68,1
69,2
70,3
71,2
72,3
73,4
75,3
77,1
78,1
79,1
80,3
81,3
82,1
83,2
84,2
87,5
88,2
90,1
92,2
93,1
94,2
95,1
97,2
98,1
99,3
101,1
102,1
103,2
104,2
105,1
106,2
107,1
108,1
109,1
111,3
112,1
113,1
114,1
115,1
116,1
117,1
118,2
119,1
120,1
122,1
123,1
126,2
127,2
130,1
132,2
138,2
143,2
146,1
148,1
150,1
151,1
153,2
158,1
160,1
163,1
173,1
176,1
182,2
183,1
185,1
190,1
192,1
194,1
196,1
199,1
200,1
209,1
211,1
218,1
220,1
227,1
231,1
250,1
257,2
271,1
283,1
285,1
286,1
295,1
296,1
310,1
336,1
361,1
400,1
417,1
421,1
468,1
495,1
546,1
