step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
6200,6209,1867,32,2,95,7,531,18,1512,20,2709,0,20,274,1541,2,4,18018,0,7,10,1,-1,0,0,-1,0,0,-1,0,0
6400,6409,1926,32,1,99,10,545,18,1534,20,2795,0,20,305,1536,2,4,18608,0,9,13,1,-1,0,0,-1,0,0,-1,0,0
6600,6609,1988,32,0,102,7,550,19,1600,20,2886,0,20,287,1585,1,2,19189,0,11,14,1,3,4,0,-1,0,0,-1,0,0
6800,6809,2056,32,1,99,8,552,20,1614,20,2922,0,20,317,1591,2,4,19780,0,14,10,1,3,2,0,-1,0,0,-1,0,0
7000,7009,2111,32,1,102,11,553,20,1652,20,3036,0,20,301,1652,2,4,20370,0,16,10,1,3,4,0,-1,0,0,-1,0,0
7200,7209,2181,32,0,97,8,558,20,1667,20,3123,0,20,344,1673,4,8,20947,0,18,16,1,3,4,0,-1,0,0,-1,0,0
7400,7409,2247,32,1,97,11,555,17,1706,20,3189,0,20,295,1661,6,12,21547,0,20,15,1,3,2,0,-1,0,0,-1,0,0
7600,7609,2305,32,0,100,8,542,18,1693,20,3268,0,20,328,1713,9,18,22149,0,22,14,1,3,6,0,-1,0,0,-1,0,0
7800,7809,2351,32,0,103,4,567,17,1752,20,3340,0,20,347,1745,9,18,22763,0,25,16,1,3,6,0,-1,0,0,-1,0,0
8000,8009,2419,32,2,99,8,581,18,1757,20,3424,0,20,331,1755,9,18,23365,0,27,17,1,3,3,0,-1,0,0,-1,0,0
8200,8209,2474,32,0,99,10,574,15,1782,20,3465,0,20,342,1790,7,14,23971,0,29,17,1,3,3,0,-1,0,0,-1,0,0
8400,8409,2533,32,4,98,6,568,18,1811,20,3582,0,20,420,1806,8,16,24566,0,31,18,1,5,8,1,-1,0,0,-1,0,0
8600,8609,2595,32,1,102,7,582,17,1812,20,3639,0,20,373,1818,7,14,25174,0,33,17,1,7,10,1,-1,0,0,-1,0,0
8800,8809,2657,32,3,97,8,556,15,1822,19,3685,0,20,337,1831,6,12,25771,0,33,16,0,9,9,1,-1,0,0,-1,0,0
9000,9009,2710,32,2,102,7,593,17,1852,20,3789,0,20,401,1856,8,16,26364,0,33,19,0,11,9,1,3,5,0,-1,0,0
9200,9209,2766,32,0,99,1,587,14,1869,20,3877,0,20,379,1816,6,12,26964,0,33,17,0,14,12,1,3,5,0,-1,0,0
9400,9409,2822,32,2,94,7,591,16,1920,19,3946,0,20,387,1931,5,10,27555,0,33,18,0,16,11,1,3,2,0,-1,0,0
9600,9609,2886,32,2,100,8,605,16,1946,20,4082,0,20,388,1949,7,14,28135,0,33,18,0,19,14,1,3,2,0,-1,0,0
9800,9809,2939,32,0,100,6,591,17,1920,19,4139,0,20,426,1969,7,14,28739,0,33,17,0,21,13,1,3,2,0,-1,0,0
10000,10009,2996,32,0,100,5,593,17,1983,20,4228,0,20,403,1965,6,12,29340,0,33,17,0,23,15,1,3,4,0,-1,0,0
10200,10209,3057,32,1,101,3,591,16,2043,20,4256,0,20,435,2017,7,14,29942,0,33,20,0,25,16,1,3,4,0,-1,0,0
10400,10409,3124,32,1,98,4,582,16,1982,20,4336,0,20,400,1989,7,14,30549,0,33,17,0,27,18,1,3,4,0,-1,0,0
10600,10609,3195,32,2,99,6,623,18,2022,20,4385,0,20,416,2017,8,16,31154,0,33,16,0,29,15,1,3,3,0,-1,0,0
10800,10809,3272,32,0,103,4,601,16,2041,19,4450,0,20,385,2024,9,18,31752,0,33,18,0,29,16,0,5,3,1,-1,0,0
11000,11009,3333,32,2,103,5,622,16,2124,20,4591,0,20,420,2103,6,12,32311,0,33,17,0,29,13,0,7,4,1,-1,0,0
11200,11209,3401,32,0,101,3,619,16,2068,20,4664,0,20,426,2116,2,4,32900,0,33,15,0,29,19,0,9,9,1,-1,0,0
11400,11409,3463,32,4,100,4,605,15,2142,20,4723,0,20,440,2125,2,4,33487,0,33,13,0,29,16,0,11,7,1,3,1,0
11600,11609,3521,32,1,100,4,627,18,2147,19,4832,0,20,431,2205,4,8,34074,0,33,15,0,29,15,0,13,6,1,3,2,0
11800,11809,3576,32,2,103,4,616,13,2147,20,4904,0,20,425,2177,4,8,34675,0,33,17,0,29,17,0,15,10,1,3,3,0
12000,12009,3626,32,1,100,7,618,15,2215,19,5021,0,20,460,2152,6,12,35265,0,33,15,0,29,14,0,17,10,1,3,1,0
12200,12209,3689,32,2,103,3,627,14,2244,19,5081,0,20,471,2279,7,14,35867,0,33,15,0,29,17,0,19,16,1,3,3,0
12400,12409,3748,32,2,104,4,620,17,2228,20,5181,0,20,470,2282,6,12,36472,0,33,16,0,29,12,0,21,11,1,3,1,0
12600,12609,3805,32,1,104,5,635,14,2302,20,5294,0,20,502,2322,9,18,37056,0,33,19,0,29,17,0,23,15,1,3,2,0
12800,12809,3865,32,0,102,6,642,16,2300,19,5382,0,20,457,2302,10,20,37659,0,33,14,0,29,13,0,25,11,1,3,4,0
13000,13009,3924,32,1,102,9,610,13,2309,19,5458,0,20,427,2313,11,22,38272,0,33,15,0,29,16,0,27,16,1,5,3,1
13200,13209,3988,32,1,103,5,605,14,2328,19,5464,0,20,492,2307,11,22,38877,0,33,13,0,29,16,0,29,14,1,7,7,1
13400,13409,4044,32,1,100,6,638,15,2355,20,5536,0,20,489,2301,11,22,39491,0,33,16,0,29,18,0,29,18,0,9,12,1
13600,13609,4093,32,1,101,3,633,19,2321,19,5598,0,20,515,2370,9,18,40102,0,33,14,0,29,14,0,29,14,0,12,11,1
13800,13809,4157,32,1,99,7,645,16,2372,18,5680,0,20,496,2366,8,16,40699,0,33,19,0,29,16,0,29,15,0,14,10,1
14000,14009,4224,32,0,101,5,644,15,2410,20,5702,0,20,532,2421,6,12,41298,0,33,14,0,29,17,0,29,14,0,17,13,1
14200,14209,4275,32,0,101,6,652,16,2406,18,5812,0,20,473,2360,4,8,41889,0,33,16,0,29,12,0,29,14,0,19,11,1
