step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
3600,3609,1043,3,0,96,2,466,5,1152,11,1719,0.1114,20,253,1150,0,0,10295,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3800,3809,1081,3,0,97,3,476,6,1204,12,1804,0.1432,20,220,1199,0,0,10889,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4000,4009,1139,3,0,97,1,493,3,1239,14,1920,0.1295,20,239,1262,0,0,11453,1,3,9,0,-1,0,0,-1,0,0,-1,0,0
4200,4209,1197,3,0,94,2,511,8,1309,8,2010,0.1174,20,284,1302,0,0,12036,1,3,1,0,-1,0,0,-1,0,0,-1,0,0
4400,4409,1249,3,0,97,1,495,3,1303,10,2071,0.1479,20,260,1303,0,0,12624,1,3,3,0,-1,0,0,-1,0,0,-1,0,0
4600,4609,1310,3,0,97,1,517,5,1354,10,2180,0.1401,20,254,1358,0,0,13195,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
4800,4809,1359,3,0,96,2,506,3,1417,9,2287,0.1402,20,285,1384,0,0,13776,1,3,3,0,-1,0,0,-1,0,0,-1,0,0
5000,5009,1420,3,0,98,0,517,2,1459,9,2379,0.1116,20,285,1475,0,0,14352,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
5200,5209,1483,3,0,98,1,550,5,1484,10,2476,0.0888,20,291,1483,0,0,14923,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
5400,5409,1547,3,0,99,0,559,5,1540,9,2584,0.0706,20,319,1562,0,0,15484,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
5600,5609,1599,3,2,98,2,557,6,1578,5,2658,0.056,20,333,1581,0,0,16072,1,3,3,0,-1,0,0,-1,0,0,-1,0,0
5800,5809,1658,3,0,97,1,548,5,1593,11,2720,0.0443,20,321,1591,0,0,16648,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
6000,6009,1724,3,0,97,1,540,2,1633,5,2789,0.0349,20,337,1655,0,0,17221,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
6200,6209,1780,3,0,101,1,551,2,1639,8,2876,0.0275,20,339,1662,0,0,17808,1,3,3,0,-1,0,0,-1,0,0,-1,0,0
6400,6409,1830,3,0,99,0,563,4,1637,6,2952,0.0215,20,318,1679,0,0,18394,1,3,3,0,3,2,0,-1,0,0,-1,0,0
6600,6609,1898,3,0,98,3,556,1,1652,6,3014,0,20,315,1688,0,0,18965,0,3,7,0,3,2,0,-1,0,0,-1,0,0
6800,6809,1969,3,0,96,0,579,4,1711,11,3079,0,20,373,1708,0,0,19552,0,3,1,0,3,6,0,-1,0,0,-1,0,0
7000,7009,2030,3,1,99,1,586,4,1743,9,3191,0,20,346,1747,0,0,20131,0,3,3,0,3,4,0,-1,0,0,-1,0,0
7200,7209,2081,3,0,99,1,596,4,1813,11,3270,0,20,342,1803,0,0,20711,0,3,2,0,3,4,0,-1,0,0,-1,0,0
7400,7409,2136,3,0,100,0,578,6,1814,8,3370,0,20,337,1846,0,0,21299,0,3,3,0,3,5,0,-1,0,0,-1,0,0
7600,7609,2202,3,0,97,0,571,4,1843,11,3470,0,20,392,1873,0,0,21878,0,3,5,0,3,3,0,-1,0,0,-1,0,0
7800,7809,2254,3,0,97,0,588,3,1886,13,3531,0,20,361,1881,0,0,22462,0,3,3,0,3,6,0,-1,0,0,-1,0,0
8000,8009,2309,3,0,98,0,590,7,1938,8,3687,0,20,373,1926,0,0,23016,0,3,5,0,3,5,0,-1,0,0,-1,0,0
8200,8209,2363,3,0,99,0,597,4,1940,7,3733,0,20,377,1983,0,0,23607,0,3,3,0,3,4,0,-1,0,0,-1,0,0
8400,8409,2417,3,0,99,0,605,4,1959,5,3795,0,20,448,1965,0,0,24196,0,3,4,0,3,6,0,-1,0,0,-1,0,0
8600,8609,2468,3,0,99,0,604,0,1961,5,3862,0,20,446,1990,0,0,24787,0,3,4,0,3,4,0,-1,0,0,-1,0,0
8800,8809,2525,3,0,99,1,591,7,1966,6,3912,0,20,458,1983,0,0,25372,0,3,4,0,3,2,0,3,1,0,-1,0,0
9000,9009,2589,3,1,100,1,608,1,1991,9,3988,0,20,425,1972,0,0,25958,0,3,3,0,3,2,0,3,2,0,-1,0,0
9200,9209,2669,3,1,104,0,598,1,2011,6,4061,0,20,432,2027,0,0,26538,0,3,6,0,3,2,1,3,8,0,-1,0,0
9400,9409,2724,3,0,99,1,619,6,2101,12,4218,0,20,418,2090,0,0,27102,0,3,4,0,3,4,1,3,3,0,-1,0,0
9600,9609,2784,3,0,99,1,613,4,2095,15,4258,0,20,410,2117,0,0,27690,0,3,5,0,3,6,1,3,3,0,-1,0,0
9800,9809,2837,3,0,99,1,610,3,2150,10,4345,0,20,402,2107,0,0,28285,0,3,1,0,3,6,1,3,2,0,-1,0,0
10000,10009,2896,3,0,103,1,588,2,2090,12,4400,0,20,430,2128,0,0,28868,0,3,0,0,3,1,1,3,4,0,-1,0,0
10200,10209,2966,3,0,100,1,613,4,2151,9,4491,0,20,435,2108,0,0,29441,0,3,4,0,3,5,1,3,1,0,-1,0,0
10400,10409,3025,3,0,99,0,628,2,2152,11,4537,0,20,437,2139,0,0,30026,0,3,0,0,3,4,1,3,3,1,-1,0,0
10600,10609,3081,3,0,103,0,633,4,2170,11,4622,0,20,455,2186,0,0,30609,0,3,1,0,3,4,1,3,4,1,-1,0,0
10800,10809,3141,3,0,99,1,631,4,2208,10,4704,0,20,457,2217,0,0,31198,0,3,4,0,3,2,1,3,6,1,-1,0,0
11000,11009,3206,3,0,101,0,642,3,2245,8,4792,0,20,430,2217,0,0,31782,0,3,2,0,3,4,0,3,3,1,-1,0,0
11200,11209,3267,3,0,101,0,623,3,2202,6,4862,0,20,444,2216,0,0,32367,0,3,2,0,3,3,0,3,5,1,3,5,0
11400,11409,3325,3,0,101,2,633,4,2244,9,4935,0,20,458,2214,0,0,32946,0,3,2,0,3,1,0,3,6,1,3,2,0
11600,11609,3381,3,0,104,2,639,1,2263,7,4992,0,20,470,2256,0,0,33536,0,3,4,0,3,4,0,3,1,1,3,6,0
11800,11809,3435,3,0,101,2,640,1,2224,11,5066,0,20,474,2305,0,0,34120,0,3,2,0,3,1,0,3,1,1,3,4,0
12000,12009,3486,3,0,102,0,640,2,2289,12,5138,0,20,437,2263,0,0,34715,0,3,1,0,3,3,0,3,3,1,3,3,0
12200,12209,3542,3,0,100,0,651,5,2322,8,5235,0,20,438,2270,0,0,35308,0,3,1,0,3,1,0,3,3,1,3,2,0
12400,12409,3592,3,0,100,0,652,2,2294,8,5289,0,20,498,2281,0,0,35899,0,3,1,0,3,1,0,3,6,1,3,1,0
12600,12609,3650,3,0,100,1,636,4,2342,7,5397,0,20,488,2315,0,0,36478,0,3,2,0,3,3,0,3,5,1,3,4,0
12800,12809,3714,3,0,100,0,650,3,2318,11,5469,0,20,503,2361,0,0,37060,0,3,3,0,3,1,0,3,2,1,3,3,0
13000,13009,3777,3,0,100,0,625,4,2413,9,5504,0,20,464,2349,0,0,37651,0,3,0,0,3,3,0,3,5,1,3,3,0
13200,13209,3842,3,0,102,0,641,4,2438,5,5651,0,20,506,2407,0,0,38217,0,3,0,0,3,6,0,3,3,1,3,3,0
13400,13409,3910,3,0,100,0,644,9,2403,6,5680,0,20,504,2408,0,0,38803,0,3,5,0,3,2,0,3,3,0,3,2,1
13600,13609,3960,3,0,99,0,646,5,2461,11,5742,0,20,506,2393,0,0,39389,0,3,1,0,3,2,0,3,2,0,3,3,1
13800,13809,4024,3,0,101,0,654,4,2433,10,5832,0,20,488,2397,0,0,39982,0,3,1,0,3,1,0,3,3,0,3,3,1
14000,14009,4092,3,0,102,2,647,3,2426,5,5846,0,20,447,2421,0,0,40564,0,3,1,0,3,4,0,3,1,0,3,4,1
