step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
6600,6609,1963,35,1,99,6,536,19,1580,20,2868,0,20,334,1570,9,18,19267,0,15,14,1,3,2,0,-1,0,0,-1,0,0
6800,6809,2025,35,2,101,8,549,18,1621,20,2915,0,20,334,1642,6,12,19861,0,17,17,1,3,6,0,-1,0,0,-1,0,0
7000,7009,2087,35,2,98,10,562,19,1656,20,3000,0,20,311,1637,6,12,20464,0,19,12,1,3,6,0,-1,0,0,-1,0,0
7200,7209,2141,35,1,101,10,551,18,1686,20,3112,0,20,342,1669,4,8,21061,0,21,15,1,3,3,0,-1,0,0,-1,0,0
7400,7409,2198,35,1,98,6,541,19,1664,20,3159,0,20,332,1675,4,8,21663,0,23,18,1,3,3,0,-1,0,0,-1,0,0
7600,7609,2253,35,1,99,8,552,19,1698,20,3238,0,20,363,1728,6,12,22259,0,25,18,1,3,3,0,-1,0,0,-1,0,0
7800,7809,2313,35,0,99,11,564,20,1737,20,3317,0,20,322,1731,7,14,22856,0,27,16,1,3,4,0,-1,0,0,-1,0,0
8000,8009,2360,35,0,97,5,561,20,1789,20,3455,0,20,372,1782,8,16,23446,0,29,16,1,5,5,1,-1,0,0,-1,0,0
8200,8209,2422,35,0,100,9,591,15,1816,20,3510,0,20,382,1792,8,16,24043,0,31,16,1,7,6,1,-1,0,0,-1,0,0
8400,8409,2484,35,2,100,12,590,20,1853,20,3593,0,20,395,1837,7,14,24646,0,33,17,1,9,7,1,-1,0,0,-1,0,0
8600,8609,2549,35,1,100,10,571,15,1836,20,3661,0,20,387,1857,6,12,25237,0,35,19,1,11,10,1,-1,0,0,-1,0,0
8800,8809,2605,35,3,102,7,603,19,1835,20,3747,0,20,386,1852,5,10,25838,0,35,18,0,13,12,1,3,5,0,-1,0,0
9000,9009,2667,35,1,101,9,570,17,1861,20,3816,0,20,345,1884,6,12,26439,0,35,17,0,15,8,1,3,2,0,-1,0,0
9200,9209,2734,35,2,102,9,577,17,1893,20,3875,0,20,401,1900,6,12,27035,0,35,17,0,17,14,1,3,1,0,-1,0,0
9400,9409,2786,35,1,99,9,607,16,1950,20,3984,0,20,378,1921,5,10,27622,0,35,17,0,19,14,1,3,3,0,-1,0,0
9600,9609,2847,35,1,102,6,571,20,1927,20,4045,0,20,410,1974,7,14,28229,0,35,18,0,23,14,1,3,2,0,-1,0,0
9800,9809,2893,35,2,102,11,588,18,1996,20,4129,0,20,412,1978,10,20,28836,0,35,18,0,25,17,1,3,2,0,-1,0,0
10000,10009,2958,35,0,102,9,588,19,2004,20,4188,0,20,439,2016,10,20,29445,0,35,15,0,29,15,1,3,4,0,-1,0,0
10200,10209,3017,35,1,97,8,597,19,1971,20,4300,0,20,419,1991,8,16,30046,0,35,16,0,31,17,1,3,2,0,-1,0,0
10400,10409,3091,35,2,100,8,603,18,2075,20,4395,0,20,383,2036,10,20,30638,0,35,19,0,33,15,1,3,3,0,-1,0,0
10600,10609,3146,35,2,101,5,589,14,2072,20,4461,0,20,413,2058,12,24,31255,0,35,18,0,35,18,1,3,3,0,-1,0,0
10800,10809,3214,35,2,98,4,619,16,2076,20,4526,0,20,435,2043,10,20,31856,0,35,15,0,37,17,1,3,6,0,-1,0,0
11000,11009,3276,36,2,99,4,624,15,2082,20,4589,0,20,423,2085,8,16,32460,0,35,17,0,39,16,1,3,4,0,-1,0,0
11200,11209,3339,36,2,104,7,611,15,2096,20,4636,0,20,427,2084,5,10,33061,0,35,15,0,39,17,0,3,4,0,3,3,0
11400,11409,3398,36,0,99,4,620,16,2104,20,4704,0,20,435,2104,6,12,33659,0,35,18,0,39,18,0,5,4,1,3,7,0
11600,11609,3463,36,0,99,5,615,19,2105,20,4803,0,20,429,2137,4,8,34244,0,35,15,0,39,18,0,7,5,1,3,5,0
11800,11809,3530,36,0,100,6,617,15,2171,20,4906,0,20,420,2155,3,6,34817,0,35,17,0,39,18,0,9,5,1,3,6,0
12000,12009,3586,36,0,103,6,610,14,2171,20,4978,0,20,459,2225,3,6,35405,0,35,17,0,39,17,0,11,7,1,3,8,0
12200,12209,3640,36,1,99,6,609,16,2189,20,5046,0,20,433,2165,3,6,36002,0,35,16,0,39,16,0,13,11,1,3,2,0
12400,12409,3700,36,0,100,7,640,19,2267,20,5105,0,20,468,2278,2,4,36589,0,35,18,0,39,17,0,15,13,1,3,2,0
12600,12609,3757,36,1,106,3,626,15,2246,20,5190,0,20,482,2226,4,8,37188,0,35,15,0,39,17,0,17,10,1,3,3,0
12800,12809,3813,36,2,100,7,628,18,2248,20,5209,0,20,442,2190,5,10,37791,0,35,17,0,39,17,0,19,10,1,3,1,0
13000,13009,3866,36,0,101,10,617,18,2247,20,5280,0,20,428,2243,5,10,38391,0,35,13,0,39,17,0,21,10,1,5,8,1
13200,13209,3926,36,2,101,6,622,17,2229,20,5347,0,20,477,2280,2,4,38988,0,35,16,0,39,17,0,21,10,0,7,4,1
13400,13409,3994,36,0,99,5,636,12,2301,20,5431,0,20,496,2291,2,4,39571,0,35,16,0,39,16,0,21,11,0,9,10,1
13600,13609,4041,36,1,103,9,639,13,2300,20,5483,0,20,526,2320,2,4,40162,0,35,17,0,38,17,0,21,12,0,11,10,1
13800,13809,4092,36,0,99,6,645,14,2305,20,5647,0,20,502,2329,4,8,40748,0,35,16,0,38,15,0,21,10,0,13,9,1
14000,14009,4151,36,1,103,4,621,15,2323,20,5662,0,20,542,2303,4,8,41349,0,35,15,0,38,18,0,21,7,0,15,14,1
14200,14209,4221,36,1,101,6,628,11,2366,20,5722,0,20,460,2358,3,6,41936,0,35,15,0,38,18,0,21,9,0,17,12,1
