degree,count
3,4425
4,1660
5,939
6,549
7,394
8,258
9,223
10,190
11,108
12,110
13,129
14,85
15,73
16,73
17,49
18,55
19,44
20,36
21,33
22,33
23,36
24,29
25,25
26,15
27,23
28,19
29,17
30,16
31,14
32,10
33,7
34,16
35,9
36,7
37,8
38,10
39,7
40,5
41,14
42,9
43,6
44,8
45,2
46,5
47,7
48,9
49,5
50,3
51,5
52,5
53,2
54,7
55,5
56,4
57,2
58,3
59,4
60,3
61,5
62,2
63,4
64,3
65,3
66,2
67,4
68,2
69,4
70,1
71,6
72,2
73,2
74,3
75,2
76,5
77,3
78,2
80,1
81,1
82,1
83,4
85,2
86,1
88,3
90,1
91,2
92,1
93,5
94,2
95,1
97,3
98,4
99,2
100,2
101,1
102,2
103,1
104,2
107,1
108,1
109,2
111,1
112,1
113,1
114,1
115,1
116,2
117,2
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,2
127,1
128,1
132,1
134,1
137,1
139,1
141,1
147,1
148,1
156,1
159,1
173,1
175,1
179,1
180,1
181,1
182,1
193,1
195,1
205,1
207,1
208,1
212,1
222,1
237,1
240,1
242,1
245,1
246,1
248,1
249,1
254,1
257,1
271,1
276,1
284,1
288,1
302,1
341,1
362,1
434,1
456,1
533,1
607,1
