degree,count
3,4395
4,1676
5,978
6,546
7,411
8,248
9,212
10,168
11,136
12,120
13,92
14,89
15,65
16,61
17,65
18,48
19,40
20,38
21,38
22,22
23,30
24,25
25,26
26,18
27,22
28,19
29,18
30,15
31,21
32,11
33,13
34,14
35,16
36,15
37,10
38,11
39,3
40,7
41,6
42,11
43,7
44,8
45,7
46,8
47,5
48,6
49,3
50,7
51,3
52,2
53,4
54,3
55,4
56,7
57,3
58,2
59,8
60,1
61,3
62,6
63,3
64,4
65,2
66,3
67,1
68,5
69,5
70,3
71,2
72,3
73,2
74,6
75,3
77,2
78,3
79,1
81,2
82,1
83,2
84,1
85,3
86,1
88,1
89,1
91,4
92,1
93,1
94,4
95,1
96,2
97,1
99,3
101,1
102,4
105,1
107,2
109,1
110,3
111,3
112,1
113,2
114,1
115,2
118,2
119,1
120,1
121,1
124,1
125,1
126,1
127,1
128,1
129,2
131,2
132,2
133,1
139,1
145,1
146,1
148,1
149,2
150,2
151,1
152,1
154,1
157,1
163,2
170,1
173,2
174,1
178,1
179,1
198,1
201,1
202,1
220,1
225,1
236,1
267,1
281,1
282,1
286,1
315,1
319,1
344,1
355,1
375,1
376,1
406,1
455,1
476,1
500,1
