step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
3800,3809,1160,3,1,94,1,475,3,1170,6,1770,0.1671,20,235,1184,0,0,10907,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4000,4009,1221,3,0,97,2,508,4,1222,5,1856,0.1828,20,255,1218,0,0,11482,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4200,4209,1276,3,0,98,0,491,6,1232,8,1920,0.1454,20,244,1263,0,0,12070,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
4400,4409,1339,3,0,96,3,503,6,1262,7,1978,0.1487,20,259,1256,0,0,12653,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
4600,4609,1404,3,0,97,2,497,6,1305,4,2055,0.1181,20,237,1297,0,0,13229,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
4800,4809,1467,3,0,98,3,499,5,1344,7,2150,0.0936,20,250,1333,0,0,13810,1,3,6,0,-1,0,0,-1,0,0,-1,0,0
5000,5009,1517,3,0,94,2,505,2,1369,10,2228,0.074,20,289,1375,0,0,14393,1,3,7,0,-1,0,0,-1,0,0,-1,0,0
5200,5209,1560,3,0,99,4,521,1,1397,7,2319,0.0583,20,270,1406,0,0,14984,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
5400,5409,1623,3,0,97,1,522,4,1437,6,2410,0.0457,20,272,1391,0,0,15559,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
5600,5609,1681,3,0,99,1,534,4,1436,7,2460,0.0357,20,304,1470,0,0,16145,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
5800,5809,1740,3,0,95,0,522,5,1458,11,2547,0.0277,20,304,1508,0,0,16722,1,3,7,0,-1,0,0,-1,0,0,-1,0,0
6000,6009,1820,3,0,100,2,542,5,1548,6,2672,0.0213,20,283,1522,0,0,17285,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
6200,6209,1887,3,1,97,2,552,5,1570,5,2751,0,20,319,1584,0,0,17862,0,3,3,0,-1,0,0,-1,0,0,-1,0,0
6400,6409,1945,3,0,101,0,531,3,1599,5,2812,0,20,301,1585,0,0,18453,0,3,5,0,-1,0,0,-1,0,0,-1,0,0
6600,6609,2004,3,0,95,1,560,0,1601,6,2876,0,20,345,1604,0,0,19046,0,3,3,0,3,7,0,-1,0,0,-1,0,0
6800,6809,2066,3,0,101,1,533,3,1649,7,2941,0,20,319,1623,0,0,19630,0,3,5,0,3,9,0,-1,0,0,-1,0,0
7000,7009,2128,3,0,100,0,562,2,1656,11,3043,0,20,311,1677,0,0,20207,0,3,4,0,3,5,0,-1,0,0,-1,0,0
7200,7209,2183,3,0,100,0,555,7,1682,6,3131,0,20,337,1691,0,0,20790,0,3,6,0,3,3,0,-1,0,0,-1,0,0
7400,7409,2239,3,0,101,1,556,1,1676,6,3171,0,20,324,1732,0,0,21387,0,3,5,0,3,1,0,-1,0,0,-1,0,0
7600,7609,2302,3,0,98,2,559,0,1690,6,3208,0,20,378,1699,0,0,21973,0,3,3,0,3,8,0,-1,0,0,-1,0,0
7800,7809,2358,3,0,99,0,576,4,1733,10,3290,0,20,347,1725,0,0,22569,0,3,3,0,3,3,0,-1,0,0,-1,0,0
8000,8009,2410,3,0,98,0,574,4,1741,6,3363,0,20,349,1752,0,0,23152,0,3,1,0,3,5,0,-1,0,0,-1,0,0
8200,8209,2462,3,0,98,3,554,2,1804,7,3455,0,20,346,1764,0,0,23741,0,3,5,0,3,6,0,-1,0,0,-1,0,0
8400,8409,2519,3,0,99,0,578,2,1770,4,3504,0,20,365,1759,0,0,24329,0,3,4,0,3,3,0,-1,0,0,-1,0,0
8600,8609,2563,3,0,100,0,572,5,1818,7,3544,0,20,375,1796,0,0,24922,0,3,1,0,3,3,1,-1,0,0,-1,0,0
8800,8809,2620,3,0,95,0,577,2,1828,2,3616,0,20,401,1795,0,0,25510,0,3,4,0,3,8,1,3,4,0,-1,0,0
9000,9009,2675,3,1,100,2,576,1,1838,7,3678,0,20,385,1833,0,0,26094,0,3,4,0,3,8,1,3,1,0,-1,0,0
9200,9209,2730,3,0,99,0,569,2,1858,3,3760,0,20,373,1867,0,0,26687,0,3,1,0,3,2,1,3,4,0,-1,0,0
9400,9409,2790,3,0,98,1,591,1,1882,5,3852,0,20,385,1839,0,0,27280,0,3,5,0,3,3,1,3,1,0,-1,0,0
9600,9609,2846,3,0,102,1,576,2,1868,4,3933,0,20,361,1864,0,0,27865,0,3,1,0,3,6,1,3,1,0,-1,0,0
9800,9809,2901,3,0,97,0,580,4,1912,7,4036,0,20,367,1928,0,0,28444,0,3,2,0,3,4,1,3,5,0,-1,0,0
10000,10009,2959,3,0,101,0,574,2,1888,6,4089,0,20,371,1893,0,0,29031,0,3,2,0,3,4,1,3,1,0,-1,0,0
10200,10209,3015,3,0,102,1,594,2,1951,1,4187,0,20,403,1952,0,0,29613,0,3,2,0,3,4,1,3,4,0,-1,0,0
10400,10409,3072,3,0,100,0,596,1,1986,4,4297,0,20,366,1983,0,0,30194,0,3,0,0,3,3,1,3,6,0,-1,0,0
10600,10609,3134,3,0,97,2,599,2,2000,7,4359,0,20,409,1950,0,0,30790,0,3,5,0,3,4,1,3,5,1,-1,0,0
10800,10809,3187,3,0,99,0,600,3,2023,4,4403,0,20,424,2005,0,0,31370,0,3,3,0,3,3,1,3,3,1,-1,0,0
11000,11009,3242,3,0,98,0,578,3,2037,5,4465,0,20,403,2042,0,0,31961,0,3,4,0,3,4,0,3,1,1,-1,0,0
11200,11209,3302,3,0,97,1,591,0,2081,5,4525,0,20,382,2027,0,0,32549,0,3,2,0,3,3,0,3,2,1,3,2,0
11400,11409,3357,3,0,102,0,604,3,2037,4,4606,0,20,410,2065,0,0,33139,0,3,4,0,3,4,0,3,4,1,3,4,0
11600,11609,3424,3,0,101,0,607,3,2103,2,4690,0,20,459,2117,0,0,33710,0,3,1,0,3,2,0,3,2,1,3,1,0
11800,11809,3485,3,0,101,1,611,2,2091,2,4766,0,20,408,2093,0,0,34303,0,3,4,0,3,0,0,3,5,1,3,1,0
12000,12009,3543,3,0,103,1,612,1,2134,3,4827,0,20,436,2100,0,0,34888,0,3,4,0,3,3,0,3,4,1,3,1,0
12200,12209,3609,3,0,102,0,617,2,2142,3,4871,0,20,424,2113,0,0,35472,0,3,2,0,3,1,0,3,3,1,3,6,0
12400,12409,3677,3,0,100,1,614,3,2171,2,4979,0,20,452,2124,0,0,36057,0,3,0,0,3,3,0,3,1,1,3,1,0
12600,12609,3739,3,0,100,0,613,4,2189,4,5019,0,20,458,2177,0,0,36647,0,3,2,0,3,1,0,3,1,1,3,1,0
12800,12809,3794,3,0,102,0,617,1,2138,2,5042,0,20,436,2149,0,0,37237,0,3,4,0,3,2,0,3,2,1,3,4,0
13000,13009,3867,3,0,101,0,614,2,2196,2,5168,0,20,400,2173,0,0,37812,0,3,1,0,3,2,0,3,4,1,3,2,0
13200,13209,3931,3,0,98,1,613,2,2260,2,5324,0,20,472,2216,0,0,38366,0,3,2,0,3,2,0,3,2,1,3,3,1
13400,13409,3986,3,0,104,0,633,1,2276,2,5414,0,20,461,2271,0,0,38956,0,3,3,0,3,4,0,3,2,0,3,1,1
13600,13609,4038,3,0,103,0,631,3,2289,3,5486,0,20,505,2320,0,0,39549,0,3,6,0,3,3,0,3,4,0,3,3,1
13800,13809,4105,3,0,103,1,646,1,2348,2,5590,0,20,473,2315,0,0,40130,0,3,9,0,3,1,0,3,2,0,3,3,1
14000,14009,4165,3,0,100,0,647,0,2342,6,5617,0,20,472,2322,0,0,40717,0,3,3,0,3,3,0,3,1,0,3,1,1
14200,14209,4233,3,0,102,1,640,3,2323,4,5664,0,20,476,2296,0,0,41311,0,3,0,0,3,2,0,3,2,0,3,3,1
