degree,count
3,4522
4,1637
5,907
6,516
7,406
8,286
9,219
10,181
11,128
12,114
13,84
14,75
15,78
16,51
17,53
18,42
19,30
20,46
21,35
22,28
23,24
24,26
25,27
26,28
27,20
28,20
29,19
30,17
31,10
32,14
33,18
34,12
35,18
36,8
37,13
38,13
39,6
40,7
41,9
42,5
43,11
44,7
45,7
46,5
47,6
48,7
49,4
50,5
51,3
52,5
53,5
54,6
55,4
56,1
57,3
58,6
59,6
60,7
61,2
62,3
63,4
64,2
65,2
66,5
67,1
68,4
69,5
70,4
71,8
73,3
75,3
76,3
77,2
78,2
80,2
82,4
83,3
84,1
85,2
86,1
87,1
89,1
90,1
91,1
92,3
93,2
94,3
95,3
100,2
101,1
102,1
103,1
106,1
107,1
108,1
109,1
110,8
111,2
112,2
114,1
115,1
118,2
120,1
121,3
123,1
125,2
126,1
131,2
132,2
133,1
136,1
141,2
142,1
145,2
147,1
148,1
154,1
161,1
163,1
169,2
170,1
177,1
185,1
186,1
189,1
194,1
200,1
201,1
211,1
218,1
227,2
240,1
247,1
249,1
260,1
261,1
266,1
276,1
286,1
294,1
295,1
314,1
324,1
385,1
441,1
493,1
544,1
629,1
