degree,count
3,4350
4,1694
5,906
6,597
7,432
8,258
9,235
10,172
11,143
12,127
13,89
14,72
15,87
16,53
17,59
18,55
19,53
20,39
21,30
22,32
23,43
24,21
25,27
26,23
27,13
28,23
29,13
30,21
31,18
32,11
33,12
34,10
35,8
36,8
37,7
38,6
39,7
40,13
41,11
42,4
43,8
44,3
45,3
46,10
47,3
48,5
49,5
50,5
51,3
52,4
53,4
54,3
55,10
56,3
57,1
58,2
59,5
60,7
61,2
62,1
63,1
64,4
65,2
66,5
67,3
70,1
71,2
72,3
73,1
74,3
76,4
77,2
78,5
79,2
80,1
81,3
82,1
83,1
84,1
86,1
87,1
88,1
89,1
90,1
91,2
92,2
94,2
95,3
96,2
97,4
98,1
100,1
101,1
103,2
104,1
106,1
107,1
110,1
113,4
114,1
115,1
117,3
118,1
119,1
121,1
122,1
123,1
124,2
127,1
128,1
132,2
136,1
144,2
147,1
155,1
158,1
161,1
162,1
166,1
170,1
171,1
173,1
175,1
178,1
179,1
184,1
188,2
194,1
197,2
200,1
205,1
215,1
217,1
220,1
223,1
228,1
229,1
238,1
240,1
249,1
255,1
283,1
297,1
301,1
307,1
311,1
328,1
375,1
393,2
398,1
435,1
440,1
441,1
447,1
462,1
