step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
5400,5409,1610,3,0,96,1,513,4,1470,8,2461,0.0685,20,311,1456,0,0,15580,1,3,0,0,-1,0,0,-1,0,0,-1,0,0
5600,5609,1672,3,0,99,0,533,3,1475,18,2555,0.0523,20,299,1517,0,0,16157,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
5800,5809,1720,3,0,98,1,514,5,1530,17,2624,0.0394,20,290,1492,0,0,16750,1,3,6,0,-1,0,0,-1,0,0,-1,0,0
6000,6009,1779,3,0,96,1,543,7,1553,18,2706,0.0291,20,296,1526,0,0,17328,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
6200,6209,1830,3,0,99,3,554,6,1551,15,2782,0.0208,20,334,1577,0,0,17916,1,3,5,1,-1,0,0,-1,0,0,-1,0,0
6400,6409,1886,3,0,97,2,544,5,1614,13,2864,0,20,320,1590,0,0,18507,0,3,7,1,3,5,0,-1,0,0,-1,0,0
6600,6609,1940,3,1,101,1,542,6,1627,9,2925,0,20,345,1588,0,0,19089,0,3,9,1,3,2,0,-1,0,0,-1,0,0
6800,6809,2007,3,0,97,1,539,9,1627,12,3000,0,20,325,1617,0,0,19672,0,3,5,1,3,5,0,-1,0,0,-1,0,0
7000,7009,2068,3,0,100,1,558,7,1654,13,3071,0,20,314,1637,0,0,20257,0,3,4,1,3,5,0,-1,0,0,-1,0,0
7200,7209,2121,3,0,99,1,568,4,1701,11,3166,0,20,370,1681,0,0,20830,0,3,2,1,3,3,0,-1,0,0,-1,0,0
7400,7409,2177,3,0,98,0,548,6,1727,14,3253,0,20,367,1724,0,0,21418,0,3,4,0,3,2,0,-1,0,0,-1,0,0
7600,7609,2231,3,0,99,1,575,2,1770,12,3359,0,20,324,1792,0,0,21990,0,3,1,0,3,4,0,-1,0,0,-1,0,0
7800,7809,2280,3,0,101,1,565,8,1763,12,3453,0,20,327,1801,0,0,22576,0,3,2,0,3,4,0,-1,0,0,-1,0,0
8000,8009,2331,3,0,98,1,578,2,1785,16,3552,0,20,356,1819,0,0,23170,0,3,5,0,3,2,0,-1,0,0,-1,0,0
8200,8209,2399,3,0,99,0,558,1,1832,14,3607,0,20,335,1808,0,0,23760,0,3,2,0,3,2,1,-1,0,0,-1,0,0
8400,8409,2462,3,0,100,0,577,4,1845,14,3669,0,20,414,1832,0,0,24333,0,3,5,0,3,5,1,-1,0,0,-1,0,0
8600,8609,2522,3,0,101,0,598,3,1857,12,3762,0,20,355,1873,0,0,24911,0,3,4,0,3,3,1,-1,0,0,-1,0,0
8800,8809,2578,3,0,102,0,593,4,1916,14,3849,0,20,374,1910,0,0,25505,0,3,2,0,3,5,1,3,4,0,-1,0,0
9000,9009,2643,3,0,99,1,580,7,1905,17,3893,0,20,382,1916,0,0,26093,0,3,0,0,3,5,1,3,3,0,-1,0,0
9200,9209,2696,3,0,99,1,586,7,1917,13,3993,0,20,400,1959,0,0,26679,0,3,1,0,3,6,1,3,2,0,-1,0,0
9400,9409,2758,3,0,99,1,586,5,1983,14,4048,0,20,409,1966,0,0,27267,0,3,0,0,3,2,1,3,3,0,-1,0,0
9600,9609,2819,3,0,102,1,567,4,1969,14,4121,0,20,409,1992,0,0,27858,0,3,4,0,3,3,1,3,3,0,-1,0,0
9800,9809,2880,3,0,99,2,584,5,2008,14,4203,0,20,445,2047,0,0,28439,0,3,3,0,3,3,1,3,4,0,-1,0,0
10000,10009,2934,3,0,102,1,590,3,2005,14,4267,0,20,396,2006,0,0,29032,0,3,3,0,3,2,1,3,2,0,-1,0,0
10200,10209,2999,3,0,99,0,604,3,2048,16,4363,0,20,428,2057,0,0,29604,0,3,2,0,3,0,0,3,1,0,-1,0,0
10400,10409,3061,3,0,101,0,603,4,2151,12,4522,0,20,423,2127,0,0,30155,0,3,4,0,3,2,0,3,2,0,-1,0,0
10600,10609,3121,3,0,101,1,610,3,2154,15,4573,0,20,449,2118,0,0,30746,0,3,2,0,3,2,0,3,4,0,-1,0,0
10800,10809,3185,3,0,98,3,611,3,2182,15,4634,0,20,450,2157,0,0,31330,0,3,5,0,3,2,0,3,3,0,-1,0,0
11000,11009,3231,3,0,102,2,615,5,2177,13,4704,0,20,453,2134,0,0,31923,0,3,3,0,3,1,0,3,1,0,-1,0,0
11200,11209,3295,3,0,101,1,629,5,2183,11,4792,0,20,415,2138,0,0,32494,0,3,5,0,3,3,0,3,1,0,3,4,0
11400,11409,3362,3,0,103,1,620,3,2180,15,4869,0,20,412,2185,0,0,33081,0,3,3,0,3,6,0,3,0,0,3,7,0
11600,11609,3420,3,0,100,0,631,4,2214,11,4952,0,20,442,2192,0,0,33670,0,3,1,0,3,1,0,3,3,0,3,1,0
11800,11809,3482,3,0,103,1,636,4,2214,11,5007,0,20,443,2248,0,0,34259,0,3,4,0,3,1,0,3,2,0,3,3,0
12000,12009,3541,3,0,103,0,617,3,2177,10,5055,0,20,511,2231,0,0,34851,0,3,3,0,3,5,0,3,3,1,3,2,0
12200,12209,3594,3,1,100,1,632,3,2242,11,5107,0,20,443,2215,0,0,35443,0,3,0,0,3,1,0,3,3,1,3,3,0
12400,12409,3652,3,0,102,1,642,2,2284,10,5243,0,20,484,2278,0,0,36015,0,3,2,0,3,2,0,3,5,0,3,5,0
12600,12609,3719,3,1,100,0,638,2,2309,9,5269,0,20,490,2304,0,0,36605,0,3,2,0,3,3,0,3,2,0,3,5,0
12800,12809,3777,3,0,99,1,649,3,2281,11,5372,0,20,476,2319,0,0,37195,0,3,1,0,3,3,0,3,1,0,3,5,0
13000,13009,3831,3,0,97,0,639,1,2335,11,5469,0,20,503,2325,0,0,37777,0,3,2,0,3,3,0,3,3,0,3,2,0
13200,13209,3897,3,0,99,0,649,4,2346,15,5523,0,20,442,2268,0,0,38364,0,3,6,0,3,3,0,3,3,0,3,5,0
13400,13409,3960,3,1,99,1,635,3,2330,13,5625,0,20,481,2339,0,0,38949,0,3,4,0,3,3,0,3,3,0,3,1,0
13600,13609,4019,3,0,106,1,643,4,2350,9,5624,0,20,460,2290,0,0,39539,0,3,0,0,3,4,0,3,1,0,3,2,0
13800,13809,4070,3,0,101,0,642,3,2329,15,5694,0,20,512,2380,0,0,40134,0,3,4,0,3,6,0,3,6,0,3,1,0
14000,14009,4121,3,0,101,0,641,4,2318,14,5741,0,20,516,2331,0,0,40728,0,3,2,0,3,3,0,3,1,0,3,5,0
