step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
200,209,48,-1,0,58,0,109,0,122,0,125,0,11,14,123,0,0,575,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
400,409,103,-1,0,69,0,174,0,225,0,238,0,13,41,222,0,0,1146,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
600,609,163,-1,0,77,0,217,0,310,0,327,0,20,59,296,0,0,1726,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
800,809,221,-1,0,81,0,248,0,382,0,423,0,18,62,381,0,0,2299,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1000,1009,281,-1,0,85,0,295,0,467,0,539,0,20,99,473,0,0,2866,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1200,1209,348,-1,0,89,0,334,0,533,0,627,0,20,109,542,0,0,3410,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1400,1409,410,-1,0,88,0,352,0,608,0,714,0,20,126,607,0,0,3975,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1600,1609,464,3,0,91,6,359,5,680,7,822,0,20,113,673,0,0,4549,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1800,1809,527,3,1,91,2,399,8,751,6,928,0,20,163,746,0,0,5114,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2000,2009,584,3,0,94,1,416,3,813,10,1028,0,20,162,818,0,0,5684,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2200,2209,646,3,1,92,3,431,6,867,3,1122,0,20,169,873,0,0,6250,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2400,2409,706,3,1,98,2,452,8,958,9,1237,0,20,180,959,0,0,6805,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2600,2609,771,3,1,94,5,455,6,983,9,1308,0,20,197,985,0,0,7370,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2800,2809,834,3,0,94,2,461,7,1043,8,1395,0.0164,20,213,1032,0,0,7938,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3000,3009,899,3,0,97,2,466,7,1055,4,1432,0.0385,18,199,1049,0,0,8522,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3200,3209,962,3,0,93,2,475,4,1096,8,1511,0.0699,20,199,1092,0,0,9104,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3400,3409,1011,3,0,98,0,488,4,1114,5,1610,0.0693,20,204,1135,0,0,9685,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3600,3609,1071,3,0,97,1,472,6,1186,6,1690,0.0761,20,227,1170,0,0,10268,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3800,3809,1123,3,0,96,1,486,6,1206,9,1755,0.0843,20,232,1208,0,0,10856,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4000,4009,1184,3,0,98,2,487,5,1258,10,1882,0.0892,20,239,1230,0,0,11438,1,3,3,0,-1,0,0,-1,0,0,-1,0,0
4200,4209,1246,3,1,96,2,498,7,1265,5,1940,0.0688,20,260,1291,0,0,12023,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
4400,4409,1312,3,0,101,1,498,4,1298,8,2003,0.0525,20,242,1306,0,0,12609,1,3,9,0,-1,0,0,-1,0,0,-1,0,0
4600,4609,1376,3,0,96,2,505,7,1341,2,2088,0.0394,20,271,1338,0,0,13187,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
4800,4809,1431,3,0,98,1,521,2,1393,5,2181,0.029,20,261,1381,0,0,13763,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
5000,5009,1494,3,0,97,1,510,1,1423,7,2290,0.0206,20,300,1436,0,0,14332,1,3,8,0,-1,0,0,-1,0,0,-1,0,0
5200,5209,1554,3,0,97,1,542,5,1430,11,2345,0.0114,20,283,1429,0,0,14914,0,3,6,0,-1,0,0,-1,0,0,-1,0,0
5400,5409,1615,3,0,98,0,533,3,1461,4,2435,0.0064,20,322,1511,0,0,15498,0,3,4,0,-1,0,0,-1,0,0,-1,0,0
5600,5609,1667,3,0,100,1,544,4,1503,4,2515,0.0024,20,317,1496,0,0,16086,0,3,4,0,-1,0,0,-1,0,0,-1,0,0
5800,5809,1730,3,0,101,2,535,5,1561,10,2588,0,20,276,1553,0,0,16657,0,3,1,0,-1,0,0,-1,0,0,-1,0,0
6000,6009,1784,3,1,102,3,555,4,1617,7,2736,0,20,353,1625,0,0,17226,0,3,4,0,-1,0,0,-1,0,0,-1,0,0
6200,6209,1853,3,0,100,3,570,6,1628,12,2808,0,20,304,1625,0,0,17812,0,3,4,1,-1,0,0,-1,0,0,-1,0,0
6400,6409,1918,3,0,102,2,554,3,1655,5,2870,0,20,360,1628,0,0,18397,0,3,6,1,3,6,0,-1,0,0,-1,0,0
6600,6609,1971,3,0,98,1,579,4,1695,11,2971,0,20,354,1688,0,0,18980,0,3,4,1,3,1,0,-1,0,0,-1,0,0
6800,6809,2034,3,0,99,3,569,4,1734,10,3060,0,20,347,1694,0,0,19556,0,3,4,1,3,2,0,-1,0,0,-1,0,0
7000,7009,2094,3,0,98,1,574,4,1737,4,3169,0,20,342,1756,0,0,20128,0,3,5,1,3,2,0,-1,0,0,-1,0,0
7200,7209,2171,3,0,96,2,588,4,1759,6,3197,0,20,377,1755,0,0,20719,0,3,3,1,3,1,0,-1,0,0,-1,0,0
7400,7409,2226,3,1,102,0,581,5,1793,3,3287,0,20,347,1803,0,0,21306,0,3,7,1,3,2,0,-1,0,0,-1,0,0
7600,7609,2282,3,0,101,1,591,5,1872,13,3413,0,20,348,1845,0,0,21868,0,3,3,1,3,2,0,-1,0,0,-1,0,0
7800,7809,2333,3,0,100,1,601,2,1893,6,3487,0,20,332,1866,0,0,22455,0,3,6,1,3,4,0,-1,0,0,-1,0,0
8000,8009,2389,3,0,102,1,579,2,1873,6,3567,0,20,390,1902,0,0,23033,0,3,2,1,3,2,0,-1,0,0,-1,0,0
8200,8209,2448,3,0,99,1,616,2,1887,5,3617,0,20,395,1881,0,0,23624,0,3,4,1,3,5,0,-1,0,0,-1,0,0
8400,8409,2507,3,0,101,0,595,0,1921,6,3718,0,20,383,1948,0,0,24195,0,3,4,1,3,2,0,-1,0,0,-1,0,0
8600,8609,2568,3,0,104,0,600,1,1987,11,3795,0,20,362,1950,0,0,24774,0,3,4,1,3,0,1,-1,0,0,-1,0,0
8800,8809,2613,3,1,102,1,608,4,1982,7,3914,0,20,391,1973,0,0,25358,0,3,2,1,3,1,1,3,4,0,-1,0,0
9000,9009,2672,3,0,100,0,620,1,2004,4,3934,0,20,391,1999,0,0,25943,0,3,5,0,3,2,1,3,1,0,-1,0,0
9200,9209,2739,3,0,101,2,605,1,2020,6,4030,0,20,434,2020,0,0,26526,0,3,2,0,3,1,1,3,2,0,-1,0,0
9400,9409,2789,3,0,100,1,623,3,2053,5,4145,0,20,419,2076,0,0,27107,0,3,8,0,3,2,1,3,3,0,-1,0,0
9600,9609,2861,3,0,101,0,634,4,2098,5,4187,0,20,419,2096,0,0,27698,0,3,3,0,3,3,1,3,1,0,-1,0,0
9800,9809,2923,3,0,102,0,596,5,2069,6,4268,0,20,481,2140,0,0,28277,0,3,6,0,3,4,1,3,6,0,-1,0,0
10000,10009,2975,3,0,103,1,625,5,2113,5,4359,0,20,424,2137,0,0,28863,0,3,6,0,3,3,1,3,3,0,-1,0,0
10200,10209,3039,3,1,101,0,618,4,2105,4,4438,0,20,432,2160,0,0,29449,0,3,3,0,3,4,1,3,0,0,-1,0,0
10400,10409,3093,3,0,100,1,640,5,2164,8,4547,0,20,418,2108,0,0,30027,0,3,2,0,3,3,1,3,1,0,-1,0,0
10600,10609,3153,3,0,100,2,619,5,2185,7,4567,0,20,419,2168,0,0,30613,0,3,2,0,3,0,1,3,5,1,-1,0,0
10800,10809,3223,3,2,101,0,632,3,2172,4,4668,0,20,435,2172,0,0,31196,0,3,6,0,3,4,1,3,1,1,-1,0,0
11000,11009,3279,3,1,101,0,638,2,2221,4,4721,0,20,465,2216,0,0,31785,0,3,3,0,3,4,0,3,2,1,-1,0,0
11200,11209,3353,3,0,99,0,656,1,2202,5,4798,0,20,429,2203,0,0,32376,0,3,3,0,3,3,0,3,2,1,3,6,0
11400,11409,3430,3,0,102,1,635,1,2233,8,4847,0,20,444,2226,0,0,32966,0,3,1,0,3,3,0,3,4,1,3,4,0
11600,11609,3492,3,0,101,1,630,2,2213,6,4890,0,20,480,2254,0,0,33552,0,3,4,0,3,4,0,3,3,1,3,4,0
11800,11809,3564,3,0,98,0,619,3,2233,2,5000,0,20,447,2263,0,0,34125,0,3,5,0,3,8,0,3,4,1,3,4,0
12000,12009,3623,3,0,102,2,640,3,2259,3,5021,0,20,443,2303,0,0,34721,0,3,3,0,3,2,0,3,2,1,3,1,0
12200,12209,3680,3,0,103,1,653,2,2277,2,5107,0,20,467,2322,0,0,35306,0,3,4,0,3,2,0,3,1,1,3,3,0
12400,12409,3748,3,0,102,0,634,2,2317,5,5195,0,20,501,2337,0,0,35893,0,3,4,0,3,2,0,3,6,1,3,4,0
12600,12609,3814,3,0,101,1,633,1,2287,1,5249,0,20,478,2325,0,0,36484,0,3,6,0,3,2,0,3,0,1,3,0,0
12800,12809,3882,3,0,101,0,626,1,2270,1,5293,0,20,479,2281,0,0,37076,0,3,1,0,3,3,0,3,3,1,3,5,0
13000,13009,3929,3,0,101,3,629,1,2318,1,5367,0,20,448,2347,0,0,37666,0,3,5,0,3,5,0,3,3,1,3,4,1
13200,13209,3990,3,0,102,0,653,1,2392,3,5428,0,20,489,2324,0,0,38257,0,3,2,0,3,1,0,3,4,0,3,4,1
