degree,count
3,4256
4,1638
5,925
6,585
7,397
8,290
9,238
10,191
11,145
12,135
13,119
14,89
15,81
16,55
17,60
18,52
19,58
20,45
21,31
22,36
23,33
24,35
25,27
26,17
27,23
28,17
29,16
30,21
31,19
32,20
33,16
34,12
35,10
36,13
37,9
38,7
39,11
40,7
41,11
42,9
43,7
44,10
45,10
46,6
47,5
48,6
49,5
50,5
51,8
52,2
53,5
54,7
55,5
56,7
57,3
58,4
59,8
60,1
61,4
62,5
63,7
64,1
65,4
66,4
67,3
68,4
69,3
70,2
72,2
73,3
74,1
75,2
76,3
77,3
78,3
80,1
83,2
84,1
85,2
86,1
87,2
88,1
89,2
90,2
91,3
92,2
94,1
95,1
96,2
97,2
99,1
100,1
102,2
103,2
106,3
107,1
110,1
113,1
116,2
117,7
118,1
121,2
122,1
125,1
126,1
128,1
131,1
132,1
134,1
138,1
140,1
141,1
144,1
148,1
152,1
155,1
156,2
157,1
162,1
167,1
170,1
176,1
179,1
184,2
185,1
201,1
205,2
208,1
217,1
230,1
233,1
245,1
259,1
273,1
288,1
300,1
386,1
387,1
401,1
415,1
427,1
526,1
527,1
575,1
