step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
6600,6609,1991,3,0,98,3,563,1,1629,11,2885,0,20,339,1631,0,0,19114,0,3,1,0,3,4,0,-1,0,0,-1,0,0
6800,6809,2053,3,0,100,0,547,3,1658,4,2960,0,20,343,1638,0,0,19701,0,3,5,1,3,6,0,-1,0,0,-1,0,0
7000,7009,2113,3,0,97,0,546,3,1659,6,3015,0,20,308,1650,0,0,20288,0,3,2,1,3,10,0,-1,0,0,-1,0,0
7200,7209,2163,3,0,97,3,561,2,1683,10,3077,0,20,329,1664,0,0,20881,0,3,3,1,3,5,0,-1,0,0,-1,0,0
7400,7409,2221,3,0,99,1,564,4,1686,7,3172,0,20,314,1722,0,0,21470,0,3,3,1,3,5,0,-1,0,0,-1,0,0
7600,7609,2285,3,0,95,2,571,0,1716,4,3246,0,20,389,1747,0,0,22057,0,3,1,1,3,3,0,-1,0,0,-1,0,0
7800,7809,2336,3,0,98,0,561,0,1742,4,3309,0,20,340,1726,0,0,22649,0,3,6,1,3,6,1,-1,0,0,-1,0,0
8000,8009,2388,3,0,96,0,561,2,1784,5,3359,0,20,353,1704,0,0,23241,0,3,1,1,3,8,1,-1,0,0,-1,0,0
8200,8209,2449,3,0,100,0,576,3,1775,5,3463,0,20,376,1805,0,0,23828,0,3,0,1,3,5,1,-1,0,0,-1,0,0
8400,8409,2516,3,0,100,1,561,3,1788,8,3474,0,20,362,1784,0,0,24418,0,3,1,1,3,3,1,-1,0,0,-1,0,0
8600,8609,2566,3,1,100,0,577,2,1794,4,3564,0,20,378,1804,0,0,25005,0,3,2,0,3,6,1,-1,0,0,-1,0,0
8800,8809,2614,3,0,101,0,573,1,1826,10,3640,0,20,342,1840,0,0,25588,0,3,2,0,3,3,1,3,5,0,-1,0,0
9000,9009,2675,3,0,100,0,579,5,1845,7,3695,0,20,383,1847,0,0,26176,0,3,1,0,3,2,1,3,5,0,-1,0,0
9200,9209,2734,3,2,101,1,588,3,1871,6,3806,0,20,368,1919,0,0,26766,0,3,2,0,3,3,1,3,1,0,-1,0,0
9400,9409,2793,3,0,100,0,578,0,1913,7,3881,0,20,401,1923,0,0,27342,0,3,2,0,3,6,1,3,3,0,-1,0,0
9600,9609,2847,3,0,98,2,588,2,1891,5,3945,0,20,394,1919,0,0,27932,0,3,0,0,3,5,1,3,2,0,-1,0,0
9800,9809,2916,3,1,94,0,591,2,1900,4,4023,0,20,448,1937,0,0,28523,0,3,2,0,3,7,1,3,2,0,-1,0,0
10000,10009,2984,3,0,98,0,592,2,1968,4,4045,0,20,402,1929,0,0,29112,0,3,0,0,3,2,1,3,3,0,-1,0,0
10200,10209,3045,3,0,98,0,591,4,1989,4,4105,0,20,420,1903,0,0,29702,0,3,3,0,3,4,1,3,3,0,-1,0,0
10400,10409,3107,3,0,99,0,601,1,1980,6,4187,0,20,373,1974,0,0,30297,0,3,5,0,3,3,1,3,1,0,-1,0,0
10600,10609,3183,3,0,97,0,582,3,1953,6,4230,0,20,377,1951,0,0,30888,0,3,3,0,3,5,0,3,1,0,-1,0,0
10800,10809,3231,3,0,103,1,590,1,1978,6,4298,0,20,421,1989,0,0,31473,0,3,2,0,3,7,0,3,4,0,-1,0,0
11000,11009,3286,3,0,98,0,585,3,1974,8,4394,0,20,396,1983,0,0,32065,0,3,1,0,3,7,0,3,1,0,-1,0,0
11200,11209,3347,3,0,101,0,582,3,2032,5,4434,0,20,428,1996,0,0,32651,0,3,4,0,3,4,0,3,3,1,3,5,0
11400,11409,3399,3,1,101,1,600,2,2063,6,4522,0,20,395,2024,0,0,33246,0,3,1,0,3,2,0,3,3,1,3,1,0
11600,11609,3462,3,0,101,1,582,1,2003,8,4581,0,20,407,2003,0,0,33835,0,3,5,0,3,5,0,3,4,1,3,2,0
11800,11809,3522,3,0,101,1,578,1,2042,4,4616,0,20,426,2063,0,0,34424,0,3,0,0,3,0,0,3,3,1,3,2,0
12000,12009,3577,3,0,99,0,596,1,2089,6,4680,0,20,412,2135,0,0,35002,0,3,1,0,3,3,0,3,2,1,3,1,0
12200,12209,3629,3,0,97,0,591,1,2110,3,4781,0,20,426,2102,0,0,35586,0,3,2,0,3,0,0,3,4,1,3,3,0
12400,12409,3682,3,0,101,1,615,5,2119,4,4880,0,20,460,2103,0,0,36177,0,3,1,0,3,2,0,3,5,1,3,5,0
12600,12609,3744,3,0,100,1,620,2,2124,5,4953,0,20,488,2160,0,0,36767,0,3,2,0,3,2,0,3,4,1,3,1,0
12800,12809,3820,3,0,101,0,608,1,2206,7,5048,0,20,433,2196,0,0,37341,0,3,2,0,3,5,0,3,4,1,3,0,1
13000,13009,3880,3,0,103,0,611,2,2193,6,5164,0,20,403,2145,0,0,37925,0,3,4,0,3,1,0,3,3,1,3,2,1
13200,13209,3943,3,0,102,1,629,2,2242,5,5269,0,20,408,2144,0,0,38503,0,3,0,0,3,4,0,3,3,1,3,3,1
13400,13409,3991,3,0,102,2,614,1,2239,3,5343,0,20,506,2254,0,0,39090,0,3,1,0,3,8,0,3,2,1,3,1,1
13600,13609,4051,3,1,100,0,622,2,2256,9,5450,0,20,488,2224,0,0,39673,0,3,2,0,3,4,0,3,2,0,3,2,1
13800,13809,4122,3,1,102,1,619,3,2264,3,5510,0,20,502,2313,0,0,40258,0,3,2,0,3,2,0,3,3,0,3,4,1
14000,14009,4173,3,0,100,0,622,0,2286,5,5517,0,20,470,2258,0,0,40852,0,3,1,0,3,0,0,3,0,0,3,1,1
14200,14209,4227,3,0,104,0,617,0,2316,3,5621,0,20,477,2284,0,0,41444,0,3,3,0,3,1,0,3,3,0,3,4,1
