step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
5400,5409,1614,40,3,99,8,517,20,1385,20,2367,0.0837,20,294,1398,5,10,15759,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
5600,5609,1674,42,4,98,10,522,20,1422,20,2467,0.0663,20,321,1390,4,8,16344,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
5800,5809,1740,44,5,98,9,509,20,1455,20,2534,0.0524,20,281,1428,3,6,16929,1,3,3,0,-1,0,0,-1,0,0,-1,0,0
6000,6009,1796,46,5,98,9,511,20,1464,20,2616,0.0412,20,303,1495,4,8,17519,1,3,1,0,-1,0,0,-1,0,0,-1,0,0
6200,6209,1856,48,4,100,10,540,19,1530,20,2709,0.0323,20,340,1548,4,8,18101,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
6400,6409,1926,50,1,99,14,529,20,1537,20,2809,0.0252,20,301,1537,4,8,18686,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
6600,6609,1992,50,3,98,10,531,20,1568,20,2858,0,20,327,1548,3,6,19271,0,3,7,0,3,5,0,-1,0,0,-1,0,0
6800,6809,2059,50,5,99,13,553,19,1621,20,2956,0,20,340,1627,3,6,19843,0,3,5,0,3,6,0,-1,0,0,-1,0,0
7000,7009,2112,50,6,97,10,551,19,1658,20,3030,0,20,318,1655,3,6,20436,0,3,3,0,3,6,0,-1,0,0,-1,0,0
7200,7209,2165,50,4,97,11,560,16,1686,20,3108,0,20,372,1649,4,8,21030,0,3,3,0,3,4,0,-1,0,0,-1,0,0
7400,7409,2224,50,0,100,9,557,20,1701,20,3173,0,20,359,1715,2,4,21616,0,3,2,0,3,4,0,-1,0,0,-1,0,0
7600,7609,2291,50,4,98,10,574,19,1741,20,3245,0,20,320,1732,0,0,22198,0,3,4,0,3,4,0,-1,0,0,-1,0,0
7800,7809,2352,50,3,101,14,576,20,1750,20,3337,0,20,360,1774,2,4,22771,0,3,3,0,3,4,0,-1,0,0,-1,0,0
8000,8009,2411,50,0,97,11,582,19,1757,20,3394,0,20,348,1729,4,8,23364,0,3,3,0,3,3,0,-1,0,0,-1,0,0
8200,8209,2475,50,2,99,9,575,18,1796,20,3469,0,20,334,1772,5,10,23953,0,3,1,0,3,4,0,-1,0,0,-1,0,0
8400,8409,2540,50,1,98,6,551,18,1785,20,3542,0,20,425,1807,6,12,24552,0,3,1,0,5,9,1,-1,0,0,-1,0,0
8600,8609,2600,50,3,100,10,579,19,1805,20,3625,0,20,362,1861,5,10,25138,0,3,2,0,7,7,1,-1,0,0,-1,0,0
8800,8809,2660,50,3,98,10,575,18,1850,20,3687,0,20,353,1818,5,10,25731,0,3,1,0,9,10,1,-1,0,0,-1,0,0
9000,9009,2722,50,0,100,8,581,18,1849,20,3742,0,20,373,1815,4,8,26323,0,3,3,0,11,8,1,3,5,0,-1,0,0
9200,9209,2787,50,3,100,5,587,18,1909,20,3876,0,20,382,1897,4,8,26894,0,3,2,0,13,12,1,3,3,0,-1,0,0
9400,9409,2857,50,1,102,8,589,18,1949,20,3916,0,20,421,1950,4,8,27481,0,3,2,0,15,12,1,3,2,0,-1,0,0
9600,9609,2912,50,0,100,5,582,18,1957,20,4010,0,20,402,1915,4,8,28082,0,3,3,0,17,15,1,3,6,0,-1,0,0
9800,9809,2964,50,2,103,9,577,18,1934,20,4070,0,20,405,1941,5,10,28687,0,3,3,0,19,13,1,3,5,0,-1,0,0
10000,10009,3022,50,1,101,7,580,19,1976,20,4167,0,20,394,2005,5,10,29277,0,3,3,0,21,15,1,3,2,0,-1,0,0
10200,10209,3083,50,1,101,11,580,20,1974,20,4205,0,20,382,1981,6,12,29882,0,3,6,0,24,18,1,3,0,0,-1,0,0
10400,10409,3154,50,3,102,7,622,17,1983,20,4292,0,20,368,2028,5,10,30483,0,3,5,0,26,17,1,3,7,0,-1,0,0
10600,10609,3214,50,1,98,7,592,18,2037,20,4383,0,20,417,2054,4,8,31075,0,3,2,0,26,15,0,3,1,0,-1,0,0
10800,10809,3273,50,2,99,10,612,19,2037,20,4421,0,20,414,2061,5,10,31673,0,3,2,0,26,14,0,5,5,1,-1,0,0
11000,11009,3332,50,1,100,12,608,16,2049,20,4522,0,20,423,2072,6,12,32275,0,3,5,0,26,12,0,8,8,1,-1,0,0
11200,11209,3394,50,3,102,7,602,20,2121,20,4644,0,20,443,2147,7,14,32859,0,3,1,0,26,17,0,10,7,1,-1,0,0
11400,11409,3454,50,2,100,10,615,17,2125,20,4689,0,20,430,2117,6,12,33464,0,3,3,0,26,14,0,12,12,1,3,1,0
11600,11609,3508,50,2,103,11,625,20,2240,20,4797,0,20,442,2190,6,12,34059,0,3,4,0,26,16,0,14,7,1,3,4,0
11800,11809,3561,50,2,100,9,609,20,2194,20,4927,0,20,435,2207,4,8,34645,0,3,3,0,26,13,0,16,12,1,3,4,0
12000,12009,3616,50,2,101,8,639,20,2179,20,4978,0,20,453,2184,7,14,35242,0,3,0,0,26,16,0,18,12,1,3,5,0
12200,12209,3677,50,0,101,8,635,18,2169,20,5061,0,20,462,2217,7,14,35841,0,3,1,0,26,14,0,20,12,1,3,3,0
12400,12409,3738,50,0,101,12,634,18,2243,20,5196,0,20,436,2270,5,10,36433,0,3,1,0,26,14,0,22,7,1,3,5,0
12600,12609,3797,50,2,101,8,642,19,2303,20,5251,0,20,464,2250,5,10,37033,0,3,4,0,26,14,0,24,15,1,3,7,0
12800,12809,3858,50,3,101,11,632,18,2259,20,5275,0,20,425,2266,5,10,37632,0,3,2,0,26,15,0,26,13,1,3,1,0
13000,13009,3913,50,2,100,6,651,18,2299,20,5435,0,20,521,2339,7,14,38212,0,3,1,0,26,18,0,28,13,1,3,3,0
13200,13209,3970,50,0,100,10,653,18,2309,20,5433,0,20,495,2337,7,14,38815,0,3,3,0,26,17,0,28,16,0,3,1,0
13400,13409,4025,50,0,103,7,645,16,2316,20,5578,0,20,525,2404,6,12,39397,0,3,2,0,26,15,0,27,15,0,3,3,0
13600,13609,4083,50,1,99,10,630,20,2379,20,5657,0,20,449,2362,7,14,39996,0,3,2,0,26,14,0,28,18,0,3,4,0
13800,13809,4139,50,2,101,6,645,19,2397,20,5709,0,20,525,2407,7,14,40593,0,3,1,0,26,12,0,28,14,0,3,2,0
14000,14009,4211,50,1,102,9,623,17,2371,20,5737,0,20,509,2372,6,12,41197,0,3,0,0,26,16,0,28,13,0,3,3,0
14200,14209,4277,50,4,103,7,657,19,2433,20,5787,0,20,491,2421,6,12,41789,0,3,1,0,26,12,0,28,18,0,3,3,0
