step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
4000,4009,1154,18,1,95,9,458,15,1156,20,1810,0.1183,20,218,1141,2,4,11681,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
4200,4209,1212,20,2,94,9,478,20,1211,20,1894,0.1302,20,245,1218,2,4,12266,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
4400,4409,1271,22,1,92,9,489,17,1221,20,1970,0.12,20,242,1227,3,6,12862,1,3,6,0,-1,0,0,-1,0,0,-1,0,0
4600,4609,1327,24,1,96,9,486,18,1259,20,2064,0.1181,20,278,1275,2,4,13446,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
4800,4809,1388,27,4,99,10,509,19,1309,20,2181,0.1099,20,279,1321,3,6,14028,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
5000,5009,1449,29,0,96,11,480,18,1332,20,2235,0.0926,20,279,1366,3,6,14618,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
5200,5209,1506,31,2,96,7,507,20,1383,20,2334,0.0838,20,258,1398,3,6,15192,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
5400,5409,1556,33,1,97,8,519,19,1424,20,2435,0.0662,20,271,1431,3,6,15766,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
5600,5609,1610,36,2,99,11,536,17,1465,20,2500,0.0522,20,277,1446,7,14,16363,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
5800,5809,1671,38,0,98,10,534,19,1451,20,2597,0.0409,20,306,1490,7,14,16953,1,3,7,0,-1,0,0,-1,0,0,-1,0,0
6000,6009,1743,40,1,99,11,539,19,1538,20,2715,0.0319,20,313,1547,9,18,17523,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
6200,6209,1801,43,1,103,15,557,19,1589,20,2819,0.0247,20,343,1586,7,14,18114,1,3,6,0,-1,0,0,-1,0,0,-1,0,0
6400,6409,1863,44,4,98,6,539,19,1633,20,2888,0,20,309,1606,5,10,18716,0,3,1,0,3,2,0,-1,0,0,-1,0,0
6600,6609,1925,44,1,95,7,549,19,1599,20,2954,0,20,341,1617,5,10,19316,0,5,7,1,3,4,0,-1,0,0,-1,0,0
6800,6809,1989,44,1,99,14,548,20,1593,20,3023,0,20,332,1636,4,8,19916,0,7,7,1,3,3,0,-1,0,0,-1,0,0
7000,7009,2047,45,5,96,10,554,19,1697,20,3133,0,20,366,1669,3,6,20500,0,9,6,1,3,5,0,-1,0,0,-1,0,0
7200,7209,2109,45,2,98,11,554,20,1682,20,3177,0,20,376,1731,1,2,21093,0,11,15,1,3,1,0,-1,0,0,-1,0,0
7400,7409,2167,45,3,95,9,554,19,1708,20,3229,0,20,355,1727,2,4,21684,0,13,12,1,3,3,0,-1,0,0,-1,0,0
7600,7609,2218,45,1,100,11,550,19,1745,20,3314,0,20,327,1729,3,6,22279,0,15,13,1,3,3,0,-1,0,0,-1,0,0
7800,7809,2282,45,2,99,12,558,19,1766,20,3385,0,20,357,1744,3,6,22875,0,17,15,1,3,4,0,-1,0,0,-1,0,0
8000,8009,2342,45,3,100,10,568,18,1781,20,3462,0,20,345,1795,5,10,23479,0,19,14,1,3,5,0,-1,0,0,-1,0,0
8200,8209,2406,45,3,101,10,567,17,1758,20,3489,0,20,375,1773,3,6,24078,0,21,18,1,3,3,0,-1,0,0,-1,0,0
8400,8409,2463,45,1,100,9,577,19,1810,20,3557,0,20,378,1780,4,8,24677,0,21,14,0,5,6,1,-1,0,0,-1,0,0
8600,8609,2523,45,2,98,9,577,19,1826,20,3606,0,20,376,1823,7,14,25279,0,21,19,0,7,7,1,-1,0,0,-1,0,0
8800,8809,2587,45,2,100,7,576,19,1809,20,3685,0,20,374,1832,6,12,25880,0,21,14,0,9,11,1,3,2,0,-1,0,0
9000,9009,2648,45,1,97,7,556,20,1835,20,3740,0,20,391,1853,6,12,26480,0,21,13,0,11,10,1,3,4,0,-1,0,0
9200,9209,2714,45,1,98,7,593,20,1902,20,3795,0,20,401,1861,6,12,27077,0,21,13,0,13,8,1,3,3,0,-1,0,0
9400,9409,2779,45,2,99,9,585,18,1863,20,3895,0,20,415,1883,5,10,27665,0,21,12,0,15,9,1,3,4,0,-1,0,0
9600,9609,2831,45,4,99,9,592,18,1886,20,3955,0,20,350,1909,5,10,28270,0,21,14,0,17,10,1,3,3,0,-1,0,0
9800,9809,2886,45,3,95,10,603,19,1912,20,4033,0,20,399,1947,5,10,28869,0,21,14,0,19,11,1,3,3,0,-1,0,0
10000,10009,2943,45,1,99,8,607,17,1947,20,4106,0,20,429,1942,6,12,29475,0,21,19,0,22,13,1,3,2,0,-1,0,0
10200,10209,3007,45,1,99,10,585,20,1950,20,4202,0,20,404,1939,6,12,30065,0,21,13,0,24,14,1,3,2,0,-1,0,0
10400,10409,3071,45,2,97,9,591,18,1950,20,4253,0,20,379,1972,5,10,30668,0,21,13,0,26,11,1,3,6,0,-1,0,0
10600,10609,3132,45,2,101,7,591,18,2001,20,4328,0,20,428,2002,7,14,31271,0,21,15,0,28,15,1,3,1,0,-1,0,0
10800,10809,3192,45,3,98,9,574,18,1986,20,4373,0,20,401,2029,5,10,31867,0,21,12,0,28,14,0,3,3,0,-1,0,0
11000,11009,3248,45,0,97,4,593,18,2043,20,4447,0,20,430,2060,5,10,32463,0,21,13,0,28,18,0,5,5,1,-1,0,0
11200,11209,3302,45,3,98,10,594,18,2022,20,4519,0,20,402,2000,5,10,33062,0,21,13,0,28,13,0,7,6,1,3,2,0
11400,11409,3368,45,2,101,9,582,15,2082,20,4583,0,20,383,2039,7,14,33663,0,21,15,0,28,16,0,9,7,1,3,1,0
11600,11609,3443,45,3,98,7,606,18,2076,20,4678,0,20,446,2099,6,12,34254,0,21,12,0,28,17,0,11,4,1,3,2,0
11800,11809,3504,45,2,101,5,585,17,2084,20,4694,0,20,391,2108,6,12,34858,0,21,16,0,28,14,0,13,9,1,3,1,0
12000,12009,3575,45,2,99,9,613,18,2100,20,4804,0,20,396,2090,7,14,35456,0,21,17,0,28,15,0,15,8,1,3,1,0
12200,12209,3636,45,2,101,5,605,18,2162,20,4891,0,20,431,2135,8,16,36058,0,21,9,0,28,15,0,17,5,1,3,1,0
12400,12409,3691,45,3,99,6,603,16,2120,20,4931,0,20,445,2079,9,18,36659,0,21,10,0,28,13,0,19,9,1,3,2,0
12600,12609,3759,45,3,99,6,610,16,2176,20,5010,0,20,483,2143,9,18,37268,0,21,15,0,28,11,0,22,11,1,3,1,0
12800,12809,3817,45,2,99,7,622,17,2204,20,5167,0,20,450,2223,11,22,37841,0,21,13,0,28,14,0,24,13,1,3,3,0
13000,13009,3874,45,4,100,7,619,17,2199,19,5244,0,20,440,2243,9,18,38449,0,21,10,0,28,15,0,26,12,1,3,2,0
13200,13209,3934,45,0,95,7,623,18,2220,20,5294,0,20,466,2285,9,18,39058,0,21,9,0,28,17,0,28,18,1,3,3,0
13400,13409,3988,45,2,97,3,614,18,2205,20,5347,0,20,491,2261,6,12,39662,0,21,12,0,28,11,0,30,16,1,3,1,0
13600,13609,4050,45,1,103,14,628,17,2292,20,5484,0,20,481,2276,9,18,40242,0,21,13,0,28,13,0,30,14,0,3,3,0
13800,13809,4118,45,1,104,4,632,18,2318,20,5522,0,20,525,2292,9,18,40838,0,21,9,0,28,15,0,30,19,0,3,3,0
14000,14009,4179,45,1,103,7,658,18,2319,20,5595,0,20,487,2361,8,16,41438,0,21,12,0,28,13,0,30,17,0,3,2,0
14200,14209,4242,45,2,100,6,647,17,2374,20,5666,0,20,501,2352,8,16,42044,0,21,9,0,28,13,0,30,13,0,3,1,0
