degree,count
3,4391
4,1689
5,882
6,536
7,391
8,287
9,198
10,186
11,148
12,121
13,108
14,96
15,73
16,53
17,62
18,50
19,45
20,45
21,29
22,31
23,41
24,35
25,24
26,22
27,23
28,17
29,16
30,13
31,11
32,10
33,15
34,18
35,8
36,12
37,20
38,12
39,6
40,8
41,10
42,7
43,14
44,3
45,7
46,6
47,6
48,2
49,8
50,8
51,3
52,5
53,11
54,9
55,6
56,4
57,10
58,4
59,7
60,4
61,2
62,4
63,5
64,1
65,2
66,4
67,2
68,5
69,3
70,4
72,3
73,1
74,1
76,2
78,1
79,1
80,1
81,2
82,3
83,3
84,1
86,3
87,3
88,3
91,1
93,2
94,1
95,3
96,3
99,3
100,1
101,3
102,2
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
118,2
119,1
120,1
121,1
123,1
124,1
125,2
128,3
134,1
135,1
140,1
144,1
145,1
147,1
148,1
150,1
151,2
156,2
160,1
161,1
166,1
172,1
173,1
179,1
186,1
189,1
192,1
193,1
199,1
203,1
204,3
207,1
208,2
215,1
223,1
225,1
240,1
241,1
268,1
271,1
275,1
315,1
316,1
348,1
405,1
470,1
475,1
523,1
675,1
