degree,count
3,4411
4,1669
5,879
6,533
7,385
8,309
9,216
10,190
11,129
12,115
13,81
14,84
15,86
16,49
17,56
18,48
19,43
20,41
21,44
22,33
23,36
24,21
25,28
26,33
27,17
28,21
29,13
30,14
31,18
32,17
33,17
34,6
35,15
36,12
37,11
38,11
39,13
40,7
41,11
42,10
43,11
44,8
45,13
46,8
47,8
48,10
49,5
50,6
51,8
52,3
53,2
54,2
55,4
57,3
58,3
59,4
60,3
61,5
62,5
63,3
64,5
65,2
66,3
67,2
68,2
69,2
71,3
72,3
73,2
74,4
75,1
77,3
78,3
79,2
80,4
81,1
82,4
83,2
84,3
85,2
86,2
88,2
89,2
91,1
92,1
93,1
94,5
95,2
96,2
97,1
98,1
100,2
101,1
103,1
105,1
107,1
109,1
110,1
112,1
113,1
114,2
115,3
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,4
126,3
129,1
130,1
133,2
134,1
138,1
140,1
141,1
142,1
143,1
146,2
150,2
152,1
154,1
159,1
160,2
161,1
163,1
164,2
165,1
171,2
172,1
176,1
177,1
178,1
183,2
193,1
196,2
197,1
212,1
214,1
217,2
218,1
226,1
227,1
234,1
246,2
251,1
261,1
277,1
280,1
282,1
288,1
290,1
295,1
314,1
321,1
379,1
397,1
419,1
434,1
443,1
558,1
568,1
