degree,count
3,4043
4,1585
5,888
6,575
7,377
8,278
9,255
10,189
11,159
12,131
13,117
14,96
15,115
16,87
17,83
18,61
19,49
20,58
21,58
22,43
23,42
24,41
25,37
26,29
27,35
28,26
29,24
30,23
31,15
32,20
33,22
34,19
35,11
36,17
37,23
38,17
39,11
40,11
41,13
42,14
43,12
44,9
45,8
46,10
47,10
48,6
49,7
50,5
51,10
52,6
53,3
54,4
55,3
56,9
57,5
58,3
59,3
60,2
61,4
62,4
63,3
64,3
65,5
66,7
67,4
68,6
69,3
70,3
71,2
72,2
73,2
74,2
75,2
76,1
77,3
78,4
79,5
80,2
81,2
82,1
83,1
85,1
86,4
87,3
88,2
89,2
90,3
92,2
93,4
94,2
95,1
96,2
97,3
98,2
99,1
100,1
101,2
102,1
104,1
105,1
106,1
107,1
108,2
109,1
110,4
113,1
116,2
117,1
118,1
119,2
120,2
121,1
122,2
125,2
126,1
127,2
128,1
130,1
132,1
133,1
134,1
135,1
136,1
137,2
139,1
140,1
143,1
147,1
148,1
150,1
153,1
156,1
160,2
165,2
166,1
170,1
171,1
177,1
178,1
181,1
182,1
187,1
189,1
191,1
193,1
194,1
196,1
197,1
200,2
202,2
207,1
211,1
224,1
232,1
237,1
241,1
242,1
247,1
249,2
255,1
257,2
263,1
269,1
302,1
305,1
326,1
342,1
348,1
361,1
369,1
416,1
422,1
434,1
