step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,66,-1,0,59,0,103,0,111,0,114,0,16,29,112,0,0,553,0
400,409,127,-1,0,67,0,159,0,195,0,203,0,16,42,196,0,0,1096,0
600,609,184,-1,0,77,0,201,0,275,0,305,0,18,59,275,1,2,1676,0
800,809,241,-1,0,83,0,239,0,352,0,400,0,20,74,348,2,4,2251,0
1000,1009,312,-1,0,79,0,265,0,409,0,484,0,20,80,415,3,6,2836,0
1200,1209,373,-1,0,82,0,294,0,492,0,587,0,18,86,498,2,4,3410,0
1400,1409,438,-1,0,90,0,299,0,547,0,666,0,19,115,550,4,8,3979,0
1600,1609,495,-1,0,89,0,332,0,598,0,748,0,20,123,582,3,6,4572,0
1800,1809,540,-1,0,88,0,351,0,652,0,858,0,20,133,657,3,6,5170,0
2000,2009,598,-1,0,90,0,367,0,727,0,936,0,20,165,720,9,18,5756,0
2200,2209,646,-1,0,90,0,379,0,758,0,1017,0,20,156,760,2,4,6349,0
2400,2409,700,-1,0,92,0,396,0,805,0,1100,0,20,139,796,5,10,6946,0
2600,2609,762,-1,0,91,0,408,0,860,0,1177,0,20,153,855,11,22,7553,0
2800,2809,820,-1,0,93,0,420,0,926,0,1292,0,20,179,923,12,24,8141,0
3000,3009,869,3,0,92,2,417,5,979,7,1383,0,20,201,968,8,16,8746,0
3200,3209,933,3,0,94,2,445,3,1003,6,1465,0,20,185,996,21,42,9370,0
3400,3409,1001,3,1,94,0,434,8,1038,9,1512,0.0164,20,217,1055,26,52,10007,0
3600,3609,1064,3,0,94,3,468,3,1075,6,1602,0.0128,20,232,1083,15,30,10610,0
3800,3809,1124,3,0,95,0,458,4,1114,6,1690,0.0227,20,218,1142,10,20,11217,0
4000,4009,1195,3,0,98,1,482,3,1182,7,1775,0.0376,20,216,1150,16,32,11826,0
4200,4209,1251,5,0,96,2,480,10,1223,17,1872,0.0549,20,255,1232,16,32,12432,1
4400,4409,1305,7,0,96,4,478,11,1243,13,1958,0.045,20,260,1273,13,26,13041,1
4600,4609,1369,10,0,96,3,510,13,1308,16,2031,0.0349,20,245,1287,18,36,13646,1
4800,4809,1429,12,1,97,3,498,11,1325,17,2139,0.0269,20,263,1319,20,40,14266,1
5000,5009,1498,14,0,97,5,492,14,1331,20,2172,0.0326,20,262,1355,20,40,14890,1
5200,5209,1552,16,1,100,6,515,14,1360,20,2219,0.0388,20,283,1381,19,38,15520,1
5400,5409,1607,18,2,101,7,516,16,1435,20,2336,0.0383,20,301,1410,18,36,16110,1
