degree,count
3,4407
4,1629
5,910
6,533
7,361
8,287
9,212
10,156
11,122
12,101
13,94
14,79
15,74
16,64
17,69
18,58
19,44
20,57
21,35
22,41
23,28
24,27
25,22
26,36
27,28
28,21
29,21
30,21
31,19
32,22
33,19
34,16
35,16
36,14
37,11
38,9
39,13
40,16
41,7
42,5
43,9
44,9
45,8
46,17
47,13
48,9
49,3
50,10
51,1
52,6
53,3
54,7
55,3
56,5
57,7
58,6
59,5
60,8
61,3
62,5
63,9
64,2
65,4
66,4
67,4
68,3
69,2
70,2
71,1
72,1
73,4
74,2
75,4
76,1
77,2
78,1
79,3
80,1
81,4
83,2
86,1
87,1
88,2
89,1
90,1
91,4
92,6
93,4
94,3
95,1
96,2
97,2
98,1
99,1
101,1
103,2
104,4
105,1
106,1
107,1
108,2
109,1
110,2
111,1
112,1
116,1
117,1
118,1
119,1
121,1
122,1
124,1
125,1
127,1
128,3
133,1
135,1
136,1
138,2
139,1
140,1
142,1
144,2
148,3
149,2
151,1
155,1
157,1
158,1
160,1
162,1
168,1
174,1
175,3
176,2
177,2
180,1
190,1
195,1
199,1
202,1
203,1
210,1
211,1
212,1
215,1
219,1
224,1
236,1
242,1
249,1
259,1
273,2
318,1
342,1
371,1
380,1
401,1
455,1
592,1
