degree,count
3,4034
4,1601
5,875
6,563
7,420
8,311
9,247
10,205
11,149
12,136
13,114
14,102
15,89
16,78
17,67
18,72
19,57
20,43
21,62
22,57
23,47
24,27
25,27
26,28
27,21
28,28
29,27
30,21
31,26
32,15
33,22
34,16
35,24
36,11
37,16
38,15
39,11
40,11
41,15
42,9
43,4
44,11
45,6
46,10
47,9
48,3
49,2
50,10
51,6
52,6
53,7
54,13
55,4
56,6
57,7
58,3
59,4
61,2
62,5
63,3
65,4
66,7
67,2
68,4
69,1
70,6
71,4
72,4
73,4
74,5
75,3
76,3
77,2
78,3
79,5
80,7
82,1
83,1
84,3
85,5
86,2
87,1
88,2
89,2
90,4
92,2
93,2
95,2
96,2
97,1
98,1
99,1
101,1
102,1
105,4
109,1
110,1
111,1
112,5
114,1
115,3
116,3
117,1
119,1
120,2
121,2
122,1
125,1
126,2
129,1
130,1
132,1
133,3
136,1
138,1
139,1
140,1
144,1
145,1
146,1
154,1
155,2
159,1
160,2
162,1
166,1
168,1
169,1
171,2
174,1
175,1
183,1
184,1
188,1
189,1
191,1
196,2
201,2
204,1
205,1
209,1
212,2
216,2
217,1
218,1
228,1
239,1
244,1
248,1
249,1
258,1
261,1
262,1
263,1
267,1
277,1
293,1
298,1
307,1
361,1
392,1
431,1
504,1
530,1
