step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,61,-1,0,57,0,103,0,114,0,118,0,13,22,116,0,0,576,0
400,409,122,-1,0,70,0,164,0,203,0,212,0,15,29,204,0,0,1124,0
600,609,185,-1,0,76,0,203,0,280,0,299,0,18,54,274,0,0,1698,0
800,809,256,-1,0,81,0,244,0,353,0,395,0,20,67,351,0,0,2259,0
1000,1009,305,-1,0,84,0,289,0,456,0,521,0,20,91,450,3,6,2826,0
1200,1209,375,-1,0,86,0,298,0,502,0,588,0,20,103,497,4,8,3419,0
1400,1409,432,-1,0,86,0,327,0,580,0,699,0,20,118,577,4,8,3999,0
1600,1609,487,-1,0,90,0,340,0,636,0,775,0,20,107,620,2,4,4584,0
1800,1809,562,-1,0,90,0,372,0,696,0,863,0,20,143,699,3,6,5152,0
2000,2009,616,-1,0,93,0,397,0,752,0,967,0,20,148,765,8,16,5745,0
2200,2209,667,-1,0,92,0,399,0,819,0,1058,0,20,161,812,8,16,6331,0
2400,2409,732,-1,0,96,0,416,0,880,0,1147,0,20,177,869,14,28,6931,0
2600,2609,793,-1,0,95,0,431,0,914,0,1212,0,20,196,916,19,38,7542,0
2800,2809,851,-1,0,96,0,448,0,978,0,1325,0,20,204,982,17,34,8149,0
3000,3009,896,3,0,95,2,456,3,1038,8,1441,0,20,224,1046,9,18,8746,0
3200,3209,960,3,0,93,1,463,5,1059,11,1496,0,20,202,1078,12,24,9352,0
3400,3409,1014,3,0,95,2,460,8,1112,10,1579,0,20,221,1106,19,38,9975,0
3600,3609,1078,3,0,96,3,480,7,1167,9,1686,0,20,212,1150,22,44,10595,0
3800,3809,1143,3,1,97,0,502,9,1230,14,1780,0.0106,20,244,1228,25,50,11206,0
4000,4009,1213,3,0,98,1,500,6,1253,13,1849,0.0083,20,249,1241,33,66,11851,0
4200,4209,1276,3,0,98,2,521,4,1280,13,1903,0.0064,20,236,1266,31,62,12502,0
4400,4409,1332,3,0,97,1,516,7,1307,5,1973,0.0049,20,258,1283,25,50,13135,0
4600,4609,1397,3,0,99,1,525,5,1324,10,2046,0.0294,20,284,1319,24,48,13773,0
4800,4809,1440,3,0,101,3,527,4,1374,5,2141,0.0228,20,282,1353,23,46,14394,0
5000,5009,1507,3,1,95,1,519,2,1394,8,2211,0.0176,20,268,1415,25,50,15029,0
5200,5209,1580,3,0,101,0,534,3,1436,6,2284,0.0134,20,291,1388,28,56,15660,0
5400,5409,1641,3,0,97,1,539,5,1473,5,2361,0.0239,20,301,1485,32,64,16302,0
5600,5609,1708,3,0,98,1,541,4,1450,9,2400,0.0459,20,315,1442,28,56,16940,0
5800,5809,1776,3,0,98,1,550,4,1501,7,2491,0.0352,20,290,1503,29,58,17573,0
6000,6009,1842,5,1,97,2,552,8,1546,5,2556,0.0717,20,300,1515,30,60,18215,1
6200,6209,1892,7,0,98,0,552,6,1569,10,2608,0.0597,20,292,1535,34,68,18871,1
6400,6409,1953,9,0,99,5,550,6,1566,17,2687,0.0461,20,309,1575,34,68,19524,1
6600,6609,2013,11,0,100,3,561,12,1595,20,2767,0.0478,20,331,1634,36,72,20172,1
6800,6809,2069,13,2,99,1,573,9,1630,19,2843,0.0367,20,314,1653,36,72,20824,1
7000,7009,2127,15,0,99,2,550,8,1648,18,2908,0.0357,20,306,1638,50,100,21509,1
7200,7209,2180,17,1,103,6,565,11,1648,19,2963,0.0341,20,360,1678,55,110,22214,1
7400,7409,2250,20,2,104,5,595,17,1676,20,3020,0.0488,20,334,1717,63,126,22915,1
7600,7609,2318,22,0,98,5,569,18,1721,20,3075,0.0374,20,380,1725,60,120,23624,1
7800,7809,2384,24,0,98,6,574,12,1794,20,3180,0.0355,20,361,1740,62,124,24313,1
8000,8009,2450,27,1,104,8,599,15,1782,20,3273,0.0393,20,352,1796,61,122,25008,1
8200,8209,2518,29,0,99,4,595,17,1829,20,3344,0.0475,20,349,1788,57,114,25711,1
8400,8409,2579,32,2,103,11,596,16,1815,19,3398,0.0426,20,407,1876,48,96,26396,1
8600,8609,2642,35,0,99,7,609,16,1843,20,3489,0.0381,20,410,1828,46,92,27069,1
8800,8809,2700,37,1,103,9,611,18,1867,20,3508,0.0344,20,379,1869,49,98,27742,1
9000,9009,2754,39,1,101,7,602,20,1920,20,3633,0.0413,20,405,1916,49,98,28415,1
9200,9209,2808,41,2,100,7,616,16,1894,20,3692,0.037,20,372,1911,45,90,29095,1
9400,9409,2867,43,2,106,10,623,16,1960,20,3775,0.0398,20,388,1951,55,110,29785,1
9600,9609,2931,45,2,105,11,621,18,1974,20,3855,0.0302,20,385,1957,63,126,30499,1
9800,9809,2987,47,2,102,12,625,14,1972,20,3910,0.0343,20,434,2009,70,140,31228,1
10000,10009,3040,49,0,104,11,621,20,2031,20,3992,0.0316,20,426,2024,76,152,31963,1
10200,10209,3102,52,2,103,7,623,19,2060,20,4111,0.0339,20,427,2044,71,142,32681,1
10400,10409,3177,54,2,105,8,647,18,2055,20,4148,0.0418,20,402,2073,69,138,33398,1
10600,10609,3246,56,2,102,11,633,20,2078,20,4236,0.0371,20,449,2126,69,138,34118,1
10800,10809,3304,58,0,103,12,640,19,2127,20,4269,0.0389,20,435,2097,72,144,34850,1
11000,11009,3355,60,1,103,10,635,20,2126,20,4293,0.0348,20,399,2093,68,136,35578,1
11200,11209,3409,62,2,102,10,623,19,2125,20,4393,0.0416,20,427,2159,70,140,36298,1
11400,11409,3469,64,1,100,10,642,20,2151,20,4439,0.0471,20,447,2160,63,126,37006,1
11600,11609,3534,67,2,104,10,642,19,2149,20,4505,0.0411,20,480,2173,59,118,37715,1
11800,11809,3603,69,3,101,9,643,18,2188,20,4608,0.0424,20,438,2157,62,124,38415,1
12000,12009,3665,73,1,104,10,651,18,2205,20,4612,0.0425,20,426,2175,63,126,39124,1
12200,12209,3719,75,1,103,10,627,20,2260,20,4690,0.0427,20,463,2212,57,114,39828,1
12400,12409,3783,77,2,106,10,652,20,2165,20,4753,0.0428,20,441,2183,56,112,40520,1
12600,12609,3855,79,1,103,7,632,19,2267,20,4783,0.0377,20,483,2180,68,136,41251,1
12800,12809,3908,81,2,103,10,658,20,2252,20,4868,0.0385,20,463,2237,68,136,41968,1
13000,13009,3964,84,0,104,11,665,19,2310,20,4962,0.0292,20,419,2254,69,138,42694,1
13200,13209,4028,86,4,105,8,664,19,2310,20,5116,0.0372,20,444,2360,73,146,43411,1
13400,13409,4081,89,1,104,14,651,19,2349,20,5203,0.0333,20,486,2310,71,142,44125,1
13600,13609,4133,91,0,106,10,659,20,2378,20,5264,0.0353,20,534,2380,86,172,44888,1
13800,13809,4198,94,1,103,11,660,20,2394,20,5286,0.0316,20,552,2334,89,178,45654,1
14000,14009,4253,96,1,102,11,668,20,2440,20,5413,0.0387,20,505,2388,86,172,46409,1
14200,14209,4311,98,1,104,12,673,18,2415,20,5468,0.0346,20,494,2419,87,174,47165,1
