degree,count
3,4396
4,1573
5,866
6,529
7,392
8,285
9,210
10,182
11,158
12,139
13,114
14,104
15,86
16,73
17,68
18,61
19,43
20,46
21,43
22,31
23,39
24,29
25,26
26,23
27,27
28,13
29,16
30,19
31,12
32,15
33,22
34,7
35,16
36,19
37,8
38,10
39,7
40,11
41,11
42,9
43,12
44,11
45,5
46,10
47,11
48,5
49,5
50,3
51,5
52,5
53,5
54,7
55,6
56,6
57,4
58,3
59,5
60,2
61,3
62,4
63,2
64,2
65,5
66,3
67,2
68,2
69,3
70,6
71,1
72,3
73,1
74,4
75,1
76,1
77,3
78,1
79,1
80,1
81,1
82,5
83,2
86,3
87,1
88,1
89,4
90,2
91,1
93,2
94,2
96,2
99,1
100,2
101,1
103,1
104,1
106,1
107,4
108,3
109,2
111,1
113,1
114,1
116,1
117,4
119,2
120,2
122,2
123,1
124,1
126,1
127,1
132,1
133,1
137,2
138,1
141,1
144,2
147,1
152,1
155,1
156,2
157,1
159,1
160,1
164,1
165,1
168,1
169,1
181,2
202,1
210,2
211,1
218,2
222,1
227,1
235,1
236,2
239,1
246,1
247,1
250,1
253,1
266,1
272,1
286,1
287,1
294,1
299,1
320,1
335,1
349,1
355,1
366,1
381,1
392,1
423,1
518,1
567,1
