degree,count
3,4214
4,1690
5,860
6,585
7,437
8,265
9,220
10,174
11,167
12,135
13,100
14,84
15,79
16,77
17,50
18,51
19,59
20,54
21,31
22,32
23,33
24,34
25,29
26,21
27,22
28,16
29,17
30,22
31,22
32,14
33,12
34,12
35,12
36,13
37,13
38,12
39,8
40,6
41,6
42,10
43,13
44,6
45,9
46,7
47,9
48,8
49,9
50,9
51,10
52,9
53,3
54,8
55,2
56,6
57,3
58,4
59,5
60,5
61,1
62,4
63,4
64,6
65,4
66,9
67,4
68,2
69,3
70,1
71,3
72,3
73,2
75,4
76,3
77,3
78,3
79,1
80,4
81,2
82,4
84,3
85,4
86,2
87,1
91,3
92,5
93,3
94,2
95,2
96,5
97,2
98,3
99,1
101,1
102,3
103,1
104,5
105,1
107,2
109,2
110,1
111,1
112,1
113,1
114,2
117,1
118,1
119,2
120,3
121,3
122,1
123,1
125,1
126,2
128,2
131,1
132,2
137,1
143,2
144,1
147,2
151,1
152,1
153,2
154,1
160,1
177,2
178,1
181,1
182,1
184,1
186,1
188,1
190,1
193,1
199,1
202,1
208,1
226,2
229,1
235,2
237,1
247,1
254,1
258,1
269,1
272,1
277,1
282,1
413,1
421,1
423,1
