degree,count
3,4305
4,1618
5,921
6,536
7,411
8,305
9,227
10,179
11,139
12,116
13,108
14,84
15,81
16,63
17,67
18,63
19,45
20,36
21,35
22,23
23,31
24,30
25,24
26,34
27,14
28,24
29,22
30,20
31,15
32,21
33,13
34,15
35,15
36,8
37,15
38,7
39,16
40,8
41,9
42,12
43,6
44,9
45,8
46,7
47,7
48,2
49,11
50,9
51,6
52,9
53,3
54,5
55,3
56,6
57,8
58,10
59,7
60,4
61,3
62,5
64,4
65,5
66,4
68,5
69,2
71,2
73,4
74,4
75,3
76,1
77,6
78,2
79,4
80,1
81,1
82,3
83,2
85,3
86,2
87,1
88,1
89,3
90,2
91,1
92,2
93,1
95,1
96,1
97,2
98,1
100,2
102,1
103,2
104,2
105,3
106,2
109,3
110,1
113,1
115,1
117,1
120,1
122,4
124,1
127,2
129,1
130,1
131,2
132,1
133,2
135,1
137,1
138,1
143,1
144,1
146,1
148,1
149,2
150,2
152,1
154,1
155,1
157,1
159,2
160,1
161,2
164,1
173,3
174,1
175,1
177,1
182,1
186,1
187,1
191,1
197,1
198,1
205,1
206,1
225,2
226,1
227,1
231,1
237,2
241,1
242,1
248,1
256,1
268,1
275,1
303,1
320,1
322,1
323,1
330,1
379,2
385,1
387,1
429,1
462,1
601,1
