degree,count
3,4326
4,1628
5,905
6,587
7,375
8,267
9,245
10,164
11,146
12,127
13,105
14,70
15,81
16,60
17,49
18,53
19,42
20,51
21,41
22,34
23,30
24,30
25,30
26,23
27,16
28,27
29,17
30,21
31,18
32,12
33,23
34,17
35,10
36,16
37,17
38,12
39,9
40,8
41,5
42,4
43,13
44,12
45,10
46,8
47,8
48,6
49,6
50,7
51,6
52,2
53,6
54,6
55,6
56,2
57,4
58,6
59,4
60,11
61,5
62,2
63,4
64,7
65,6
66,2
67,7
68,2
69,5
70,3
71,3
72,2
73,3
74,1
75,2
76,3
77,2
78,2
79,2
80,6
81,3
82,2
83,2
84,2
85,1
87,3
88,3
89,2
91,3
92,1
96,2
97,3
101,3
102,1
104,2
105,3
106,1
108,2
109,3
111,1
114,2
115,1
117,3
118,2
120,1
121,3
122,1
123,1
125,1
127,1
129,2
130,1
133,1
136,2
137,1
138,1
140,1
142,3
144,1
147,1
148,1
151,1
152,4
154,1
162,1
163,2
164,2
165,2
168,1
169,1
172,1
175,1
179,1
187,1
188,1
200,1
201,1
202,1
203,1
204,1
212,1
216,1
235,1
236,1
238,1
257,2
265,1
276,1
285,1
291,1
300,1
335,1
374,1
378,1
403,1
421,1
463,1
547,1
