degree,count
3,4145
4,1541
5,794
6,577
7,412
8,308
9,228
10,171
11,180
12,125
13,128
14,113
15,99
16,79
17,80
18,74
19,80
20,59
21,40
22,48
23,39
24,36
25,35
26,30
27,32
28,20
29,25
30,25
31,26
32,25
33,16
34,18
35,11
36,13
37,14
38,13
39,8
40,16
41,11
42,14
43,7
44,11
45,5
46,6
47,8
48,7
49,5
50,5
51,9
52,7
53,8
54,5
55,7
56,9
57,4
58,6
59,4
60,8
61,8
62,5
63,3
64,4
65,7
66,2
67,2
68,6
69,3
70,3
71,6
72,2
73,4
74,4
75,3
76,4
77,4
78,4
79,1
81,3
82,2
83,3
84,1
85,1
86,1
87,3
88,1
89,2
91,3
92,3
93,1
94,3
96,1
97,1
98,2
100,2
101,3
102,1
103,1
106,2
107,1
108,3
110,1
111,3
112,1
113,1
114,1
115,1
117,2
118,1
119,1
122,1
124,1
125,1
126,1
129,1
131,1
132,1
134,2
136,1
137,1
142,1
143,1
147,1
148,1
150,1
155,2
156,1
169,1
171,1
175,1
184,2
191,1
199,1
200,1
212,1
213,1
214,1
224,1
227,1
228,1
237,1
258,1
259,1
268,1
299,1
311,1
319,1
323,1
335,1
344,1
363,1
364,1
365,1
385,1
420,1
487,1
489,1
576,1
