step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,62,-1,0,58,0,100,0,115,0,116,0,13,21,114,0,0,563,0
400,409,134,-1,0,70,0,163,0,199,0,206,0,19,37,200,0,0,1125,0
600,609,190,-1,0,78,0,210,0,290,0,309,0,20,61,292,0,0,1695,0
800,809,245,-1,0,80,0,251,0,374,0,413,0,20,68,377,0,0,2251,0
1000,1009,303,-1,0,85,0,283,0,448,0,505,0,20,86,442,0,0,2823,0
1200,1209,367,-1,0,86,0,305,0,510,0,585,0,20,75,507,1,2,3403,0
1400,1409,422,-1,0,88,0,322,0,566,0,675,0,20,122,559,2,4,3995,0
1600,1609,475,-1,0,90,0,346,0,627,0,765,0,20,114,622,1,2,4579,0
1800,1809,534,-1,0,92,0,353,0,669,0,860,0,20,144,679,3,6,5167,0
2000,2009,609,-1,0,93,0,394,0,763,0,970,0,20,157,764,3,6,5723,0
2200,2209,662,-1,0,94,0,405,0,844,0,1088,0,20,181,841,3,6,6279,0
2400,2409,732,-1,0,97,0,429,0,893,0,1152,0,20,202,897,4,8,6859,0
2600,2609,795,-1,0,96,0,418,0,936,0,1234,0,20,188,931,7,14,7453,0
2800,2809,849,-1,0,96,0,442,0,990,0,1317,0,20,198,990,8,16,8046,0
3000,3009,911,3,1,95,0,451,7,1003,12,1403,0,20,182,1001,9,18,8643,0
3200,3209,977,3,0,96,2,463,5,1050,13,1486,0,20,220,1050,6,12,9241,0
3400,3409,1053,3,1,93,2,462,5,1068,13,1518,0,20,217,1063,5,10,9839,0
3600,3609,1121,3,0,94,3,476,5,1087,12,1585,0,20,209,1079,6,12,10426,0
3800,3809,1188,3,0,97,2,478,11,1137,12,1683,0,20,235,1135,9,18,11009,0
4000,4009,1244,3,0,99,1,491,12,1170,11,1793,0,20,243,1203,12,24,11610,0
