degree,count
3,4235
4,1592
5,889
6,559
7,420
8,296
9,247
10,182
11,171
12,109
13,105
14,98
15,72
16,74
17,73
18,63
19,41
20,53
21,56
22,37
23,37
24,28
25,27
26,33
27,27
28,25
29,18
30,12
31,12
32,17
33,16
34,14
35,19
36,17
37,13
38,8
39,16
40,11
41,9
42,11
43,5
44,8
45,10
46,6
47,5
48,9
49,8
50,2
51,7
52,5
53,10
54,2
55,4
56,2
57,2
58,3
59,5
60,3
61,4
62,5
63,2
64,2
65,6
66,6
67,2
68,4
70,5
71,5
72,3
73,2
74,4
75,4
76,1
77,2
78,3
79,5
81,1
82,1
83,5
84,1
85,1
86,1
87,2
88,3
89,2
90,2
91,2
93,3
94,1
95,3
97,1
98,4
99,3
102,2
106,2
107,1
108,1
109,3
111,1
112,1
115,1
120,1
122,1
123,1
126,2
127,3
128,1
131,1
132,1
134,1
136,2
138,1
140,1
147,3
148,1
149,1
151,1
162,1
163,1
165,1
168,1
171,1
175,1
176,1
180,1
196,1
197,2
200,1
201,1
202,1
206,1
207,1
208,1
209,1
210,1
211,1
212,1
214,1
220,1
222,1
243,1
247,1
260,1
269,1
287,1
296,1
303,1
308,1
327,1
331,1
349,1
366,1
397,2
