step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,66,-1,0,59,0,103,0,111,0,114,0,16,29,112,0,0,553,0
400,409,127,-1,0,67,0,159,0,195,0,203,0,16,42,196,0,0,1096,0
600,609,184,-1,0,77,0,201,0,275,0,305,0,18,59,275,1,2,1676,0
800,809,241,-1,0,78,0,237,0,355,0,395,0,20,81,357,1,2,2249,0
1000,1009,308,-1,0,80,0,268,0,425,0,489,0,20,80,428,3,6,2814,0
1200,1209,374,-1,0,86,0,302,0,518,0,605,0,19,98,522,4,8,3378,0
1400,1409,426,-1,0,87,0,327,0,578,0,691,0,19,115,571,5,10,3959,0
1600,1609,480,-1,0,87,0,349,0,638,0,777,0,20,132,640,4,8,4544,0
1800,1809,545,-1,0,90,0,365,0,685,0,851,0,19,141,667,3,6,5126,0
2000,2009,628,-1,0,90,0,380,0,730,0,922,0,20,135,718,2,4,5705,0
2200,2209,703,-1,0,95,0,398,0,790,0,1012,0,20,158,788,3,6,6276,0
2400,2409,757,-1,0,91,0,402,0,840,0,1099,0,20,172,835,4,8,6859,0
2600,2609,826,-1,0,93,0,418,0,878,0,1170,0,20,158,874,4,8,7454,0
2800,2809,884,-1,0,92,0,418,0,910,0,1238,0,20,203,902,7,14,8052,0
3000,3009,938,3,0,92,2,432,2,938,1,1305,0,20,203,930,7,14,8654,0
3200,3209,1007,3,0,93,2,446,1,957,1,1398,0,20,185,967,11,22,9255,0
3400,3409,1064,3,0,93,2,436,3,1015,2,1465,0,20,207,1001,15,30,9875,0
3600,3609,1120,3,0,98,2,455,5,1027,1,1542,0,20,205,1020,18,36,10498,0
3800,3809,1182,3,1,95,0,457,2,1114,4,1656,0,20,221,1099,17,34,11098,0
4000,4009,1243,3,0,95,0,470,3,1151,2,1720,0,20,239,1134,15,30,11702,0
4200,4209,1298,3,1,98,0,469,0,1158,4,1826,0.072,20,235,1167,12,24,12317,0
4400,4409,1360,3,0,93,2,499,4,1196,2,1871,0.0562,20,229,1186,16,32,12938,0
4600,4609,1423,3,0,99,0,489,1,1209,2,1942,0.0435,20,234,1227,15,30,13551,0
4800,4809,1477,3,0,98,1,482,0,1259,2,2018,0.0334,20,258,1252,20,40,14180,0
5000,5009,1543,3,0,100,0,502,1,1263,3,2083,0.0334,20,256,1271,15,30,14799,0
5200,5209,1600,3,0,95,1,488,1,1275,2,2136,0.0254,20,242,1288,16,32,15421,0
5400,5409,1644,3,0,96,1,507,2,1323,2,2243,0.019,20,268,1305,12,24,16037,0
