degree,count
3,4312
4,1625
5,877
6,590
7,392
8,312
9,219
10,182
11,170
12,107
13,103
14,94
15,68
16,60
17,60
18,33
19,47
20,43
21,27
22,30
23,33
24,26
25,26
26,32
27,21
28,19
29,18
30,22
31,15
32,17
33,18
34,19
35,10
36,9
37,14
38,14
39,13
40,12
41,10
42,11
43,11
44,9
45,6
46,9
47,5
48,7
49,9
50,8
51,11
52,5
53,8
54,3
55,6
56,11
57,1
58,5
59,3
60,5
61,4
62,3
63,5
64,6
65,3
66,3
67,5
68,3
69,2
70,2
71,3
72,3
73,1
74,3
75,3
76,3
77,2
79,2
80,1
81,4
82,2
83,1
84,2
86,1
88,3
89,2
90,3
91,5
93,2
94,1
95,3
97,2
98,3
99,2
100,1
101,1
104,1
106,4
108,1
109,3
110,1
112,1
113,1
115,1
118,1
119,3
121,1
124,1
126,1
127,2
128,1
131,1
132,1
133,1
134,2
135,1
138,2
139,1
140,1
142,1
143,1
144,1
145,1
148,2
149,1
155,1
160,1
169,1
171,3
172,1
173,1
175,1
176,1
177,1
181,1
187,1
189,1
190,1
191,1
194,1
199,1
200,1
205,1
217,1
228,1
229,1
230,1
238,1
241,3
243,1
250,1
258,2
266,1
270,1
293,1
306,1
309,1
311,1
316,1
331,1
334,1
356,1
423,1
502,1
