step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,48,-1,0,58,0,109,0,122,0,125,0,11,14,123,0,0,575,0
400,409,99,-1,0,70,0,176,0,219,0,233,0,14,32,222,0,0,1155,0
600,609,160,-1,0,75,0,231,0,311,0,338,0,19,61,316,0,0,1715,0
800,809,222,-1,0,83,0,265,0,394,0,433,0,17,65,386,1,2,2276,0
1000,1009,275,-1,0,86,0,284,0,456,0,523,0,20,98,457,3,6,2860,0
1200,1209,331,-1,0,87,0,318,0,525,0,616,0,19,91,524,4,8,3439,0
1400,1409,391,-1,0,86,0,340,0,585,0,699,0,20,110,593,4,8,4031,0
1600,1609,456,-1,0,90,0,350,0,642,0,791,0,20,131,644,4,8,4609,0
1800,1809,515,-1,0,93,0,371,0,711,0,892,0,20,146,693,5,10,5188,0
2000,2009,573,-1,0,92,0,374,0,751,0,955,0,20,145,751,3,6,5775,0
2200,2209,631,-1,0,95,0,410,0,825,0,1080,0,20,161,830,2,4,6342,0
2400,2409,686,-1,0,93,0,410,0,878,0,1184,0,20,174,873,4,8,6933,0
2600,2609,760,-1,0,94,0,433,0,923,0,1264,0,20,190,926,8,16,7527,0
2800,2809,823,-1,0,94,0,460,0,978,0,1351,0,20,175,995,6,12,8108,0
3000,3009,881,3,0,94,3,444,5,1018,8,1405,0,20,240,1007,5,10,8707,0
3200,3209,944,3,0,95,0,445,6,1030,10,1499,0,20,194,1041,7,14,9302,0
3400,3409,992,3,1,96,2,458,7,1080,7,1583,0,20,219,1083,9,18,9907,0
3600,3609,1050,3,0,93,0,460,4,1119,6,1680,0,20,220,1132,14,28,10505,0
3800,3809,1111,3,0,95,1,471,4,1156,4,1760,0,20,222,1160,18,36,11132,0
4000,4009,1177,3,1,96,3,489,5,1186,8,1823,0,20,248,1176,17,34,11751,0
4200,4209,1236,3,0,96,1,476,5,1200,10,1880,0,20,250,1204,14,28,12360,0
4400,4409,1296,3,0,94,3,504,5,1266,9,1971,0,20,246,1249,20,40,12976,0
4600,4609,1359,3,1,95,0,493,4,1278,7,2041,0,20,280,1283,22,44,13603,0
4800,4809,1421,3,1,96,0,488,4,1302,7,2095,0.018,20,263,1300,21,42,14233,0
5000,5009,1482,3,0,96,0,497,4,1319,9,2193,0.014,20,261,1341,19,38,14847,0
5200,5209,1541,3,0,99,1,518,6,1398,4,2296,0.0109,20,292,1397,16,32,15436,0
5400,5409,1594,3,1,96,1,518,3,1438,6,2372,0.0084,20,281,1419,17,34,16067,0
5600,5609,1650,3,0,97,2,529,4,1456,5,2454,0.0063,20,292,1468,15,30,16675,0
5800,5809,1698,3,0,98,1,536,5,1450,6,2514,0.0272,20,283,1440,15,30,17297,0
6000,6009,1758,3,0,97,1,536,4,1501,4,2607,0.021,20,327,1486,13,26,17900,0
6200,6209,1812,3,0,96,0,546,2,1553,2,2680,0.0161,20,294,1539,12,24,18514,0
