degree,count
3,5103
4,1705
5,881
6,496
7,371
8,243
9,191
10,135
11,109
12,99
13,78
14,65
15,54
16,51
17,37
18,25
19,31
20,20
21,21
22,17
23,21
24,20
25,10
26,8
27,7
28,13
29,9
30,8
31,7
32,3
33,11
34,7
35,8
36,7
37,4
38,6
39,5
40,2
41,2
42,3
43,3
44,1
45,1
46,1
47,4
48,4
49,2
51,5
52,2
53,1
54,2
55,4
56,2
57,3
58,2
59,3
61,1
65,1
66,3
67,3
68,3
71,4
76,1
77,1
78,2
80,1
83,1
86,2
87,1
89,1
94,1
95,1
96,2
97,1
98,1
101,1
102,1
105,2
112,1
114,1
117,1
120,1
121,1
128,2
141,1
143,1
146,1
149,2
153,1
166,1
171,1
177,1
224,1
227,1
233,1
245,1
248,1
252,1
270,1
272,1
289,1
291,1
357,1
430,1
441,1
444,2
488,1
521,1
562,1
634,1
695,1
874,1
1570,1
1712,1
1728,1
1815,1
3818,1
4527,1
