step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,48,-1,0,55,0,92,0,107,0,111,0,16,25,108,0,0,587,0
400,409,103,-1,0,60,0,129,0,165,0,185,0,16,40,171,0,0,1146,0
600,609,162,-1,0,65,0,150,0,207,0,247,0,16,41,212,0,0,1695,0
800,809,220,-1,0,65,0,167,0,255,0,309,0,16,52,260,0,0,2260,0
1000,1009,278,-1,0,72,0,208,0,330,0,417,0,20,83,330,0,0,2762,0
1200,1209,344,-1,0,70,0,200,0,331,0,436,0,20,69,335,0,0,3352,0
1400,1409,400,-1,0,73,0,215,0,376,0,495,0,20,68,391,0,0,3909,0
1600,1609,458,-1,0,73,0,226,0,378,0,518,0,20,88,384,0,0,4498,0
1800,1809,519,-1,0,74,0,221,0,377,0,536,0,19,65,384,0,0,5083,0
2000,2009,579,-1,0,71,0,221,0,391,0,568,0,19,71,398,0,0,5655,0
2200,2209,634,-1,0,69,0,228,0,385,0,568,0,20,77,390,0,0,6248,0
2400,2409,698,-1,0,77,0,254,0,484,0,710,0,20,99,487,0,0,6699,0
2600,2609,756,-1,0,77,0,272,0,552,0,842,0,20,102,540,0,0,7204,0
2800,2809,816,-1,0,80,0,266,0,555,0,892,0,20,95,556,0,0,7750,0
3000,3009,882,3,0,80,2,268,4,543,9,857,0,20,115,546,0,0,8342,0
3200,3209,945,3,0,75,0,280,1,586,6,930,0,19,103,573,0,0,8905,0
3400,3409,995,3,1,76,0,284,2,586,6,1006,0,20,98,596,0,0,9456,0
3600,3609,1051,5,0,80,1,315,6,709,8,1187,0,19,124,707,0,0,9907,0
3800,3809,1118,5,0,77,4,303,7,682,12,1141,0,20,95,666,0,0,10486,0
4000,4009,1175,5,1,80,3,308,5,669,10,1201,0.015,20,104,678,0,0,11059,0
4200,4209,1232,5,1,79,2,318,7,702,11,1284,0.0117,20,163,721,0,0,11577,0
4400,4409,1283,5,0,79,2,321,4,706,9,1303,0.0091,20,153,728,0,0,12166,0
4600,4609,1333,5,0,76,1,300,2,742,13,1341,0.027,20,135,742,0,0,12760,0
4800,4809,1392,5,0,76,3,308,6,715,10,1371,0.0209,20,145,727,0,0,13332,0
5000,5009,1451,6,1,86,2,367,6,968,10,1820,0.07,20,184,958,0,0,13577,0
5200,5209,1505,6,0,85,1,372,7,1035,15,1924,0.0783,20,205,992,0,0,14108,0
5400,5409,1562,6,0,85,0,376,7,976,10,1906,0.0905,20,195,970,0,0,14702,1
5600,5609,1627,6,0,87,3,386,9,987,15,1911,0.0724,20,166,950,0,0,15278,1
5800,5809,1681,6,0,85,1,362,3,942,10,1889,0.0555,20,173,938,0,0,15862,1
6000,6009,1746,6,0,82,1,361,7,950,15,1931,0.0706,20,155,925,0,0,16387,1
6200,6209,1814,6,1,83,2,371,7,952,9,1913,0.074,20,186,945,0,0,16982,1
6400,6409,1867,6,1,84,3,358,5,954,9,1883,0.0818,20,168,935,0,0,17573,1
6600,6609,1934,6,0,85,1,361,6,908,8,1866,0.1297,20,140,891,0,0,18160,1
6800,6809,1992,6,0,80,3,344,6,915,12,1891,0.1377,20,149,892,0,0,18739,1
7000,7009,2052,8,1,83,1,352,7,968,17,1990,0.1677,20,203,948,0,0,19246,1
7200,7209,2114,8,0,82,3,365,6,900,14,1952,0.1584,20,167,933,0,0,19834,1
7400,7409,2175,8,0,84,2,344,7,887,14,1923,0.191,20,157,891,0,0,20422,1
7600,7609,2235,8,0,84,2,359,6,898,14,1991,0.1504,20,190,905,0,0,20974,1
7800,7809,2300,8,0,84,2,350,4,871,18,2028,0.175,20,160,897,0,0,21562,1
8000,8009,2365,8,0,82,3,355,6,898,15,1982,0.1921,20,142,919,0,0,22157,1
8200,8209,2426,8,1,84,0,326,4,893,14,2021,0.2128,20,177,904,0,0,22739,1
8400,8409,2482,8,0,83,1,353,8,944,15,2153,0.2123,20,166,952,0,0,23229,1
8600,8609,2541,8,0,80,1,359,4,909,15,2125,0.2174,20,162,901,0,0,23816,1
8800,8809,2610,8,0,83,1,346,6,954,15,2122,0.1882,20,184,923,0,0,24399,1
9000,9009,2679,8,0,88,2,344,2,949,11,2259,0.1789,20,147,933,0,0,24937,1
9200,9209,2743,9,0,84,0,341,6,946,18,2191,0.1851,20,242,963,0,0,25524,1
