degree,count
3,4537
4,1647
5,925
6,552
7,379
8,279
9,212
10,165
11,126
12,107
13,100
14,84
15,67
16,43
17,42
18,50
19,33
20,32
21,39
22,28
23,26
24,26
25,17
26,26
27,17
28,14
29,20
30,13
31,15
32,14
33,11
34,15
35,9
36,14
37,11
38,9
39,14
40,10
41,9
42,8
43,5
44,10
45,6
46,6
47,3
48,8
49,7
50,10
51,7
52,6
53,3
54,3
55,5
56,6
57,7
58,6
59,3
60,6
61,3
62,2
63,5
64,1
65,2
66,1
67,6
68,3
69,1
70,6
71,5
72,4
73,2
74,1
75,3
76,1
77,1
78,5
79,1
80,2
81,3
82,1
83,2
85,2
86,1
87,4
88,2
89,1
90,3
91,4
92,1
94,2
95,1
97,1
98,2
100,1
101,2
104,1
106,2
108,1
109,1
111,1
112,1
113,3
114,1
116,1
117,1
119,1
121,2
122,1
125,1
126,1
130,1
136,2
139,1
141,1
143,1
146,1
147,1
149,3
151,2
153,1
162,1
166,2
168,1
169,1
174,2
176,1
180,1
182,1
184,1
186,1
206,1
218,1
227,1
228,1
229,1
231,1
244,1
248,1
252,1
256,1
265,1
266,1
270,1
273,1
276,1
285,1
291,1
317,1
321,1
329,1
332,1
339,1
353,1
356,1
361,1
372,1
