step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,48,-1,0,54,0,91,0,106,0,111,0,13,22,104,0,0,581,0
400,409,116,-1,0,61,0,122,0,159,0,172,0,14,23,161,0,0,1141,0
600,609,186,-1,0,64,0,154,0,207,0,243,0,16,41,203,0,0,1664,0
800,809,244,-1,0,66,0,175,0,248,0,301,0,19,53,248,0,0,2220,0
1000,1009,311,-1,0,71,0,188,0,300,0,356,0,19,68,300,0,0,2749,0
1200,1209,365,-1,0,71,0,210,0,343,0,425,0,19,63,336,0,0,3301,0
1400,1409,431,-1,0,69,0,206,0,356,0,456,0,18,58,341,0,0,3888,0
1600,1609,501,-1,0,71,0,218,0,367,0,507,0,19,53,363,0,0,4445,0
1800,1809,555,-1,0,76,0,215,0,372,0,517,0,20,68,381,0,0,5028,0
2000,2009,619,-1,0,72,0,225,0,408,0,565,0,20,72,413,0,0,5575,0
2200,2209,676,-1,0,71,0,226,0,421,0,607,0,20,89,419,0,0,6147,0
2400,2409,739,-1,0,74,0,230,0,405,0,598,0,20,103,412,0,0,6737,0
2600,2609,789,-1,0,70,0,225,0,423,0,636,0,20,76,417,0,0,7327,0
2800,2809,851,-1,0,70,0,235,0,432,0,640,0,17,72,410,0,0,7916,0
3000,3009,910,3,0,71,0,237,1,435,0,675,0,20,89,440,0,0,8496,0
3200,3209,964,3,0,72,3,235,1,436,0,708,0,19,95,429,0,0,9090,0
3400,3409,1017,3,0,74,0,233,0,463,1,746,0,19,94,467,0,0,9656,0
3600,3609,1069,4,0,79,2,280,3,593,7,1046,0,20,106,591,0,0,10013,0
3800,3809,1123,5,1,81,1,292,2,600,8,1057,0,20,133,585,0,0,10607,0
4000,4009,1191,5,0,81,1,309,1,677,13,1224,0,20,107,690,0,0,11042,0
4200,4209,1257,6,1,81,1,308,6,697,14,1228,0,20,141,688,0,0,11607,0
4400,4409,1309,9,1,83,2,330,14,737,14,1309,0.012,20,134,734,0,0,12125,0
4600,4609,1367,9,0,83,1,319,3,720,16,1327,0.0094,20,131,744,0,0,12709,0
4800,4809,1428,9,1,79,4,330,2,711,15,1307,0.0211,20,151,725,0,0,13305,0
5000,5009,1499,9,0,76,3,308,7,691,16,1291,0.0464,20,138,693,0,0,13893,0
5200,5209,1557,9,0,79,1,299,9,682,16,1276,0.036,20,144,683,0,0,14481,0
5400,5409,1621,9,0,78,1,290,7,690,18,1348,0.0554,20,151,697,0,0,15022,0
5600,5609,1677,11,1,82,2,310,8,741,17,1451,0.0577,20,155,721,0,0,15543,0
5800,5809,1745,11,0,79,2,302,13,734,17,1424,0.0443,20,127,734,0,0,16132,0
6000,6009,1806,11,0,79,2,297,7,730,18,1463,0.0548,20,104,743,0,0,16703,1
6200,6209,1864,11,1,80,6,308,8,760,17,1441,0.0685,20,116,740,0,0,17299,1
6400,6409,1928,12,0,82,3,308,6,717,18,1417,0.0681,20,128,716,0,0,17893,1
6600,6609,1991,12,0,77,1,308,5,702,12,1427,0.1025,20,124,686,0,0,18482,1
6800,6809,2049,12,1,78,5,312,10,674,15,1398,0.1549,20,141,714,0,0,19079,1
7000,7009,2107,13,0,74,2,298,5,712,18,1379,0.1752,20,135,691,0,0,19668,1
7200,7209,2168,13,0,80,3,300,6,683,17,1376,0.197,20,118,679,0,0,20255,1
7400,7409,2221,14,0,77,1,294,6,688,18,1353,0.1822,20,141,682,0,0,20851,1
7600,7609,2282,15,0,78,3,300,10,681,16,1367,0.2346,20,132,677,0,0,21423,1
7800,7809,2344,15,0,77,2,297,11,674,18,1382,0.2123,20,120,674,0,0,21983,1
8000,8009,2410,15,1,78,3,295,7,665,16,1402,0.214,20,117,672,0,0,22560,1
8200,8209,2468,15,1,78,3,302,5,673,18,1384,0.1941,20,148,695,0,0,23147,1
