degree,count
3,4373
4,1702
5,915
6,553
7,398
8,270
9,215
10,171
11,141
12,130
13,90
14,85
15,62
16,56
17,57
18,48
19,42
20,37
21,37
22,35
23,35
24,20
25,22
26,25
27,20
28,18
29,21
30,17
31,13
32,15
33,10
34,15
35,22
36,16
37,12
38,9
39,14
40,7
41,6
42,6
43,7
44,13
45,7
46,6
47,8
48,9
49,5
50,6
51,11
52,6
53,5
54,8
55,5
56,3
57,4
58,2
59,4
60,4
61,3
62,3
63,7
64,6
65,4
66,4
67,2
68,6
69,1
70,1
72,6
74,1
75,2
77,4
80,2
81,2
82,2
83,2
84,1
85,1
86,3
87,3
88,2
89,2
90,2
91,3
92,1
93,1
94,2
95,2
96,2
97,3
98,1
99,1
100,1
102,4
103,2
104,1
105,2
109,1
110,1
111,1
113,3
117,2
118,1
122,1
126,1
127,3
129,2
131,1
132,2
133,1
138,1
140,2
141,1
148,2
151,1
152,1
154,2
160,1
162,1
167,2
169,1
177,1
179,1
187,1
189,1
190,1
211,1
218,1
219,1
243,1
244,1
248,1
256,1
258,1
264,1
266,1
280,1
282,1
286,1
315,1
326,1
342,1
384,1
394,1
444,1
581,1
