step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,68,-1,0,59,0,100,0,113,0,118,0,13,22,116,0,0,552,0
400,409,132,-1,0,73,0,162,0,205,0,213,0,17,41,202,0,0,1115,0
600,609,183,-1,0,79,0,227,0,314,0,340,0,20,77,318,0,0,1669,0
800,809,242,-1,0,82,0,263,0,391,0,429,0,20,66,392,0,0,2236,0
1000,1009,301,-1,0,85,0,293,0,473,0,532,0,20,94,472,1,2,2797,0
1200,1209,355,-1,0,88,0,321,0,546,0,622,0,20,114,545,2,4,3381,0
1400,1409,413,-1,0,90,0,342,0,595,0,716,0,20,108,599,2,4,3955,0
1600,1609,474,-1,0,84,0,353,0,644,0,788,0,20,127,637,2,4,4542,0
1800,1809,539,-1,0,92,0,366,0,688,0,874,0,20,140,702,1,2,5121,0
2000,2009,603,-1,0,93,0,368,0,727,0,954,0,20,144,732,1,2,5704,0
2200,2209,675,-1,0,90,0,384,0,787,0,1033,0,20,165,785,0,0,6273,0
2400,2409,738,-1,0,90,0,401,0,837,0,1125,0,20,170,818,1,2,6857,0
2600,2609,782,-1,0,92,0,416,0,884,0,1225,0,20,177,888,1,2,7443,0
2800,2809,837,-1,0,93,0,416,0,943,0,1293,0,20,171,931,1,2,8014,0
3000,3009,895,3,0,96,2,454,8,1018,17,1449,0,20,206,1029,3,6,8579,0
3200,3209,966,3,0,93,3,454,7,1035,16,1500,0,20,213,1044,2,4,9172,0
3400,3409,1030,3,0,93,1,463,7,1065,15,1574,0,20,227,1072,1,2,9763,0
3600,3609,1080,3,0,95,4,449,8,1079,14,1632,0,20,216,1111,4,8,10355,0
3800,3809,1139,3,0,95,0,457,5,1125,14,1731,0.018,20,228,1134,4,8,10939,0
4000,4009,1195,3,0,97,0,477,7,1172,12,1805,0.014,20,225,1166,2,4,11533,0
4200,4209,1262,3,0,100,0,479,7,1215,15,1871,0.0215,20,246,1214,2,4,12126,0
4400,4409,1313,3,0,94,3,493,5,1245,9,1989,0.0391,20,239,1241,2,4,12712,0
4600,4609,1373,3,1,94,1,499,8,1285,14,2052,0.0303,20,240,1255,2,4,13303,0
4800,4809,1448,5,0,99,1,493,12,1324,19,2136,0.0433,20,253,1299,6,12,13894,1
5000,5009,1503,7,0,98,1,503,7,1337,20,2212,0.066,20,280,1340,7,14,14497,1
5200,5209,1562,9,2,96,2,506,14,1391,19,2291,0.079,20,260,1372,7,14,15094,1
5400,5409,1619,11,2,98,7,523,12,1394,19,2371,0.0621,20,264,1423,7,14,15687,1
5600,5609,1671,13,0,98,4,526,14,1444,20,2473,0.085,20,290,1433,6,12,16284,1
5800,5809,1736,15,2,100,4,524,17,1468,20,2579,0.0883,20,298,1479,5,10,16869,1
6000,6009,1798,18,1,99,7,519,16,1520,20,2615,0.1133,20,298,1505,4,8,17467,1
6200,6209,1863,20,1,98,6,537,18,1548,20,2687,0.1249,20,356,1572,2,4,18057,1
6400,6409,1908,22,0,96,5,533,14,1563,20,2769,0.144,20,320,1531,2,4,18652,1
6600,6609,1970,24,0,101,10,541,17,1569,20,2838,0.1274,20,308,1555,1,2,19243,1
6800,6809,2032,28,1,98,8,553,20,1594,20,2928,0.1509,20,292,1598,1,2,19827,1
7000,7009,2096,30,1,98,12,539,19,1604,20,3000,0.1825,20,347,1630,1,2,20417,1
7200,7209,2161,32,0,99,6,564,19,1644,20,3106,0.1792,20,349,1712,1,2,20980,1
7400,7409,2229,34,1,98,5,551,17,1696,20,3206,0.1738,20,356,1715,1,2,21548,1
7600,7609,2297,37,2,101,9,565,20,1734,20,3266,0.188,20,354,1751,1,2,22135,1
7800,7809,2357,39,0,100,15,564,18,1703,20,3344,0.1914,20,356,1724,1,2,22733,1
8000,8009,2414,41,1,96,8,565,20,1807,20,3417,0.192,20,354,1782,1,2,23326,1
8200,8209,2471,43,3,101,10,581,20,1820,20,3531,0.2066,20,410,1785,1,2,23916,1
8400,8409,2535,45,1,100,14,587,20,1836,20,3589,0.2345,20,378,1789,1,2,24505,1
8600,8609,2588,47,4,100,13,586,19,1822,20,3698,0.2181,20,402,1909,2,4,25091,1
8800,8809,2654,51,4,101,12,606,20,1866,20,3755,0.2484,20,389,1867,2,4,25679,1
9000,9009,2707,55,4,102,9,589,20,1907,20,3811,0.245,20,415,1877,2,4,26280,1
9200,9209,2766,57,2,102,12,588,20,1924,20,3983,0.2359,20,431,1957,2,4,26846,1
9400,9409,2834,60,3,99,15,589,20,2008,20,4022,0.2277,20,430,1976,2,4,27437,1
9600,9609,2894,62,2,102,13,607,20,2040,20,4079,0.221,20,383,1978,2,4,28032,1
9800,9809,2966,64,1,100,14,611,19,1963,20,4132,0.2257,20,359,1987,2,4,28626,1
10000,10009,3025,66,0,100,8,606,20,2006,20,4199,0.1898,20,394,2009,1,2,29218,1
10200,10209,3081,68,4,99,8,602,20,2025,20,4265,0.1707,20,407,2010,1,2,29804,1
10400,10409,3131,71,2,105,11,618,20,2072,20,4326,0.1705,20,412,2048,1,2,30398,1
10600,10609,3185,74,1,97,15,612,20,2018,20,4389,0.1661,20,427,2070,2,4,30983,1
10800,10809,3250,76,2,100,11,602,20,2060,20,4467,0.1568,20,410,2076,3,6,31568,1
11000,11009,3307,79,1,103,14,611,20,2064,20,4532,0.1693,20,428,2055,3,6,32173,1
11200,11209,3355,82,2,102,13,613,19,2079,20,4623,0.1844,20,410,2069,4,8,32774,1
11400,11409,3432,84,1,102,12,596,19,2137,20,4748,0.1714,20,434,2140,4,8,33343,1
11600,11609,3493,87,2,102,14,623,20,2194,20,4793,0.1668,20,466,2166,4,8,33937,1
11800,11809,3538,91,2,104,14,624,20,2211,20,4865,0.1574,20,399,2190,6,12,34541,1
12000,12009,3601,93,2,100,14,610,18,2201,20,4920,0.1498,20,461,2116,6,12,35146,1
12200,12209,3666,96,3,100,10,615,20,2169,20,4986,0.1661,20,432,2178,8,16,35753,1
12400,12409,3731,99,4,106,13,613,20,2190,20,5055,0.1568,20,465,2163,8,16,36358,1
12600,12609,3789,102,9,101,14,631,18,2242,20,5093,0.1594,20,447,2213,6,12,36959,1
12800,12809,3849,105,3,102,13,628,20,2192,20,5155,0.1674,20,453,2216,6,12,37561,1
13000,13009,3914,107,2,101,11,605,20,2252,20,5270,0.1739,20,516,2213,5,10,38151,1
13200,13209,3979,110,2,101,15,618,20,2264,20,5309,0.188,20,433,2209,4,8,38739,1
13400,13409,4036,115,5,102,12,636,20,2318,20,5452,0.1793,20,494,2306,5,10,39315,1
13600,13609,4095,117,2,103,13,628,20,2361,20,5560,0.1874,20,494,2347,8,16,39913,1
13800,13809,4162,119,3,102,16,654,20,2357,20,5591,0.1745,20,507,2329,8,16,40525,1
14000,14009,4228,121,2,102,15,629,20,2332,20,5615,0.1785,20,492,2322,6,12,41129,1
14200,14209,4285,124,7,106,15,628,20,2339,20,5717,0.1867,20,487,2400,6,12,41726,1
