degree,count
3,4449
4,1684
5,874
6,556
7,394
8,296
9,219
10,162
11,127
12,111
13,100
14,86
15,68
16,66
17,48
18,61
19,41
20,33
21,33
22,27
23,25
24,31
25,27
26,27
27,18
28,15
29,22
30,17
31,17
32,14
33,14
34,8
35,12
36,7
37,10
38,16
39,11
40,10
41,12
42,10
43,7
44,8
45,4
46,9
47,6
48,5
49,2
50,8
51,3
52,9
53,7
54,2
55,4
56,7
57,5
58,5
59,7
60,5
61,5
62,4
63,1
64,1
65,4
66,3
67,3
68,2
69,3
70,4
71,2
72,1
73,2
74,1
76,1
77,3
78,5
79,3
80,3
81,1
82,2
83,1
84,2
86,1
87,3
88,3
90,1
92,1
93,2
95,2
96,1
97,2
99,1
101,2
102,1
103,1
104,4
105,4
106,1
109,2
110,1
113,1
114,1
115,1
116,2
118,1
120,1
122,2
124,1
127,1
128,1
130,1
135,1
141,3
142,2
143,2
145,1
148,1
149,1
153,1
157,1
158,1
165,1
166,1
168,1
171,1
173,1
174,1
184,1
185,1
192,1
207,1
211,1
213,1
216,1
217,1
223,1
230,1
231,1
238,1
265,1
266,1
268,1
297,1
298,1
313,1
327,1
328,1
362,1
368,1
373,1
375,1
384,1
535,1
543,1
