step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,67,-1,0,59,0,104,0,114,0,117,0,13,19,113,0,0,547,0
400,409,129,-1,0,68,0,161,0,203,0,210,0,13,25,200,0,0,1123,0
600,609,186,-1,0,78,0,205,0,286,0,309,0,20,55,286,0,0,1694,0
800,809,256,-1,0,80,0,242,0,356,0,397,0,19,68,352,0,0,2261,0
1000,1009,321,-1,0,82,0,280,0,431,0,496,0,20,91,439,0,0,2818,0
1200,1209,391,-1,0,88,0,307,0,499,0,575,0,20,99,494,0,0,3391,0
1400,1409,462,-1,0,87,0,318,0,555,0,669,0,20,103,564,1,2,3948,0
1600,1609,518,-1,0,90,0,361,0,647,0,774,0,20,107,634,2,4,4516,0
1800,1809,592,-1,0,89,0,372,0,687,0,845,0,19,110,676,3,6,5098,0
2000,2009,654,-1,0,93,0,379,0,747,0,943,0,20,141,752,1,2,5664,0
2200,2209,704,-1,0,91,0,404,0,796,0,1028,0,20,152,793,2,4,6251,0
2400,2409,761,-1,0,95,0,396,0,847,0,1126,0,20,169,833,2,4,6839,0
2600,2609,810,-1,0,92,0,416,0,893,0,1202,0,20,158,889,2,4,7437,0
2800,2809,875,-1,0,91,0,426,0,936,0,1292,0,20,183,944,2,4,8015,0
3000,3009,933,3,1,92,3,455,6,1001,16,1391,0,20,182,1000,2,4,8595,0
3200,3209,994,3,1,94,3,448,2,1019,15,1477,0,20,209,1011,1,2,9183,0
3400,3409,1049,3,0,91,3,459,6,1062,12,1545,0,20,210,1063,1,2,9767,0
3600,3609,1114,3,0,97,2,482,8,1154,11,1661,0,20,233,1133,0,0,10327,0
3800,3809,1185,3,0,100,2,503,9,1241,16,1798,0,20,248,1255,0,0,10854,0
4000,4009,1238,3,0,100,4,514,11,1302,16,1893,0.0113,20,227,1307,1,2,11433,0
4200,4209,1301,3,1,101,2,509,6,1322,16,1965,0.0628,20,256,1325,1,2,12014,0
4400,4409,1368,5,0,98,3,538,9,1355,18,2056,0.0669,20,264,1350,2,4,12593,1
4600,4609,1435,7,0,98,6,521,15,1375,19,2122,0.0536,20,284,1377,2,4,13179,1
4800,4809,1488,9,2,100,5,526,6,1436,16,2216,0.0785,20,306,1427,2,4,13751,1
5000,5009,1554,11,1,99,6,543,12,1424,20,2290,0.1113,20,283,1437,4,8,14337,1
5200,5209,1609,13,3,98,6,546,14,1476,20,2373,0.0953,20,321,1465,5,10,14924,1
5400,5409,1668,16,1,100,6,552,15,1533,20,2468,0.1024,20,298,1524,4,8,15511,1
5600,5609,1739,18,1,97,11,553,14,1541,20,2505,0.1005,20,320,1525,3,6,16099,1
5800,5809,1801,20,0,99,5,553,17,1557,19,2558,0.1201,20,295,1549,4,8,16688,1
6000,6009,1857,23,0,99,7,560,20,1569,20,2651,0.1429,20,312,1570,4,8,17283,1
6200,6209,1916,25,1,98,11,552,18,1617,20,2721,0.1586,20,304,1608,5,10,17884,1
6400,6409,1970,27,2,97,12,573,20,1614,20,2804,0.1431,20,334,1625,5,10,18484,1
6600,6609,2037,29,0,101,6,579,19,1651,20,2879,0.1499,20,323,1653,3,6,19068,1
6800,6809,2085,31,0,98,10,556,16,1692,20,2969,0.1518,20,348,1668,3,6,19662,1
7000,7009,2134,34,1,101,14,573,19,1720,20,3016,0.1632,20,313,1692,3,6,20246,1
7200,7209,2200,36,3,99,8,567,19,1716,20,3076,0.1818,20,373,1711,5,10,20844,1
7400,7409,2265,39,0,100,9,572,17,1734,20,3159,0.2011,20,344,1732,5,10,21432,1
7600,7609,2310,41,1,103,7,569,18,1806,20,3258,0.18,20,359,1772,5,10,22013,1
7800,7809,2377,43,2,101,8,593,20,1798,20,3320,0.1725,20,374,1819,5,10,22608,1
8000,8009,2432,46,1,101,11,585,19,1869,20,3490,0.1755,20,405,1859,7,14,23193,1
8200,8209,2500,50,4,100,8,597,20,1874,20,3553,0.1851,20,356,1899,6,12,23781,1
8400,8409,2559,53,1,102,13,597,20,1907,20,3628,0.1928,20,373,1895,4,8,24378,1
8600,8609,2611,57,2,102,10,593,18,1929,20,3766,0.2041,20,379,1931,4,8,24960,1
8800,8809,2685,59,1,98,10,599,20,2043,20,3855,0.2028,20,410,2025,4,8,25525,1
9000,9009,2740,62,1,102,12,619,19,2071,20,3974,0.1967,20,430,2057,5,10,26107,1
9200,9209,2795,64,3,104,13,614,20,2076,20,4028,0.2021,20,452,2089,6,12,26708,1
9400,9409,2858,67,1,101,14,632,20,2075,20,4152,0.1926,20,440,2106,6,12,27289,1
9600,9609,2911,69,1,101,12,620,20,2081,20,4234,0.1685,20,417,2122,4,8,27879,1
9800,9809,2977,73,1,100,18,622,20,2151,20,4282,0.1583,20,410,2139,5,10,28465,1
10000,10009,3050,75,7,102,14,632,20,2165,20,4396,0.1852,20,412,2175,5,10,29029,1
10200,10209,3104,79,3,102,12,636,20,2207,20,4484,0.1917,20,416,2186,4,8,29628,1
10400,10409,3165,83,4,103,14,616,20,2161,20,4512,0.2019,20,424,2213,5,10,30224,1
10600,10609,3229,85,4,100,16,628,20,2203,20,4542,0.2001,20,424,2231,5,10,30825,1
10800,10809,3295,88,2,102,13,637,20,2216,20,4615,0.1986,20,443,2145,7,14,31417,1
11000,11009,3353,91,2,101,14,642,20,2209,20,4644,0.2036,20,418,2232,7,14,32022,1
11200,11209,3411,95,5,103,15,644,20,2245,20,4733,0.1765,20,415,2259,4,8,32606,1
11400,11409,3478,97,4,102,17,637,20,2249,20,4750,0.1807,20,440,2275,3,6,33201,1
11600,11609,3547,99,1,102,13,650,20,2231,20,4779,0.1747,20,498,2247,2,4,33791,1
11800,11809,3614,103,4,101,13,627,20,2287,20,4913,0.1733,20,437,2264,5,10,34393,1
12000,12009,3683,106,2,102,14,650,20,2271,20,4904,0.1772,20,435,2279,5,10,34987,1
12200,12209,3742,109,2,100,12,646,20,2282,20,4996,0.2003,20,484,2287,7,14,35590,1
12400,12409,3804,114,3,103,16,645,20,2289,20,5032,0.1988,20,480,2265,8,16,36194,1
12600,12609,3864,118,3,101,17,642,20,2297,20,5097,0.1726,20,495,2338,10,20,36793,1
12800,12809,3907,121,2,103,15,644,19,2329,20,5208,0.1766,20,495,2305,10,20,37403,1
13000,13009,3968,123,3,105,10,665,20,2354,20,5278,0.1749,20,489,2331,7,14,38006,1
13200,13209,4031,128,5,102,16,641,20,2366,20,5357,0.1885,20,510,2298,7,14,38598,1
13400,13409,4087,133,6,102,15,656,20,2398,20,5413,0.1743,20,521,2391,9,18,39203,1
13600,13609,4127,136,7,99,14,623,20,2383,20,5515,0.178,20,512,2433,7,14,39804,1
13800,13809,4198,138,5,101,17,654,20,2406,20,5504,0.176,20,506,2393,7,14,40400,1
14000,14009,4256,140,2,104,16,672,19,2429,20,5601,0.1743,20,530,2426,7,14,41005,1
14200,14209,4321,142,2,101,15,633,20,2380,20,5630,0.193,20,491,2376,6,12,41605,1
