degree,count
3,4322
4,1703
5,902
6,575
7,427
8,291
9,226
10,184
11,128
12,122
13,103
14,78
15,78
16,64
17,47
18,39
19,55
20,43
21,38
22,29
23,25
24,40
25,23
26,22
27,14
28,21
29,15
30,17
31,10
32,17
33,6
34,15
35,10
36,8
37,13
38,7
39,5
40,8
41,6
42,14
43,10
44,8
45,9
46,9
47,4
48,4
49,7
50,1
51,5
52,7
53,7
54,4
55,3
56,3
57,3
58,6
59,2
60,3
61,1
62,2
63,4
64,4
65,4
66,3
67,4
68,4
69,7
70,2
71,8
72,1
73,2
74,4
75,5
76,3
77,1
78,2
79,1
80,3
81,1
82,1
83,3
84,3
85,1
86,3
87,1
88,5
91,1
92,1
93,4
96,2
97,1
98,1
99,1
101,2
103,1
106,2
107,1
108,2
109,1
110,2
111,4
112,2
113,1
114,1
119,1
120,1
121,1
122,2
131,1
133,1
138,1
141,1
142,1
143,1
145,2
147,1
149,2
150,2
151,1
156,1
160,2
161,1
163,1
171,1
175,1
176,1
179,1
187,1
189,1
196,2
201,1
203,1
209,1
211,1
212,1
226,1
239,1
244,2
250,1
266,1
280,1
294,1
321,1
329,1
340,1
341,1
343,1
439,1
454,1
482,1
