degree,count
3,4398
4,1658
5,849
6,589
7,429
8,268
9,223
10,177
11,139
12,121
13,111
14,77
15,78
16,61
17,55
18,55
19,38
20,28
21,34
22,34
23,25
24,29
25,27
26,18
27,17
28,23
29,23
30,19
31,18
32,15
33,23
34,12
35,12
36,18
37,14
38,9
39,6
40,8
41,8
42,8
43,3
44,7
45,9
46,7
47,3
48,9
49,3
50,5
51,5
52,2
53,9
54,4
55,2
56,2
57,6
58,3
59,9
60,3
61,3
62,5
63,6
64,2
65,4
66,3
67,3
68,2
69,3
70,5
71,2
72,6
73,5
74,6
75,2
76,2
77,1
78,2
80,2
81,3
82,1
84,2
85,3
86,2
87,2
88,5
90,4
91,1
92,3
93,1
94,4
96,1
97,1
98,1
100,1
101,1
102,1
103,2
104,2
105,1
107,3
108,1
110,1
111,2
114,2
115,1
116,1
117,1
119,1
120,2
123,1
127,1
129,1
130,1
131,1
133,1
134,2
136,1
137,1
141,1
142,1
144,1
145,1
146,2
147,1
149,2
155,1
168,1
170,1
172,1
175,1
179,3
197,1
198,1
207,1
214,1
216,1
236,1
241,1
266,1
269,1
301,1
314,1
332,1
353,1
356,1
365,1
367,1
438,1
502,1
