degree,count
3,4497
4,1650
5,911
6,592
7,369
8,275
9,211
10,167
11,136
12,99
13,94
14,90
15,68
16,60
17,65
18,55
19,39
20,37
21,28
22,25
23,27
24,36
25,21
26,16
27,18
28,17
29,13
30,14
31,21
32,16
33,14
34,10
35,13
36,7
37,11
38,8
39,5
40,10
41,11
42,8
43,6
44,4
45,9
46,6
47,5
48,3
49,3
50,6
51,5
52,9
53,5
54,8
55,3
56,2
57,8
58,3
59,3
60,7
61,1
62,3
63,4
64,4
65,1
66,2
67,4
68,3
69,3
70,3
71,2
72,2
73,6
74,3
75,1
77,1
78,1
79,1
80,1
82,3
83,3
84,3
85,2
86,2
90,1
91,1
93,1
94,1
95,1
96,3
98,2
100,3
101,1
102,1
104,1
106,3
107,3
108,1
109,3
112,2
113,1
115,1
119,3
120,1
122,2
124,1
125,2
126,3
127,2
131,2
133,1
137,2
138,1
139,1
141,1
142,1
143,1
144,1
146,1
148,1
152,1
162,1
163,1
176,1
181,1
189,1
192,1
196,2
199,1
202,1
203,1
205,1
207,1
209,1
216,1
232,1
248,1
249,1
258,1
262,1
266,1
268,1
275,1
291,2
293,1
335,1
344,1
351,1
361,1
364,1
365,1
368,1
420,1
506,1
