step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,51,-1,0,54,0,89,0,100,0,105,0,14,26,102,0,0,588,0
400,409,118,-1,0,58,0,126,0,159,0,174,0,17,35,159,0,0,1147,0
600,609,185,-1,0,63,0,143,0,181,0,200,0,13,35,189,0,0,1719,0
800,809,238,-1,0,68,0,172,0,249,0,295,0,17,53,252,0,0,2249,0
1000,1009,305,-1,0,70,0,174,0,258,0,306,0,18,52,250,0,0,2828,0
1200,1209,372,-1,0,68,0,190,0,304,0,379,0,16,54,295,0,0,3371,0
1400,1409,430,-1,0,66,0,197,0,309,0,402,0,17,59,307,0,0,3963,0
1600,1609,486,-1,0,73,0,202,0,323,0,422,0,15,45,321,0,0,4554,0
1800,1809,542,-1,0,72,0,206,0,330,0,426,0,19,46,338,0,0,5142,0
2000,2009,605,-1,0,72,0,199,0,332,0,455,0,15,54,353,0,0,5732,0
2200,2209,665,-1,0,72,0,208,0,345,0,474,0,19,78,337,0,0,6316,0
2400,2409,713,-1,0,74,0,203,0,351,0,476,0,17,67,347,0,0,6912,0
2600,2609,773,-1,0,71,0,227,0,389,0,556,0,20,61,402,0,0,7455,0
2800,2809,842,-1,0,75,0,231,0,388,0,594,0,19,77,396,0,0,8011,0
3000,3009,905,3,1,77,4,262,2,508,6,772,0,20,120,492,0,0,8402,0
3200,3209,964,3,1,79,0,254,3,515,6,831,0,19,87,507,0,0,8951,0
3400,3409,1030,3,0,78,3,258,4,512,2,818,0,20,89,512,0,0,9542,0
3600,3609,1081,3,0,76,0,261,2,496,8,829,0,20,94,511,0,0,10130,0
3800,3809,1138,4,0,78,3,258,4,497,10,821,0,20,91,510,0,0,10705,0
4000,4009,1194,4,0,77,1,263,1,487,8,847,0,20,73,492,0,0,11300,0
4200,4209,1263,4,0,75,0,254,0,496,7,843,0,20,104,495,0,0,11887,0
4400,4409,1321,4,0,75,2,248,4,489,9,824,0.036,18,83,488,0,0,12478,0
