step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,54,-1,0,51,0,89,0,103,0,107,0,13,16,99,0,0,571,0
400,409,115,-1,0,61,0,136,0,177,0,196,0,15,31,180,0,0,1111,0
600,609,177,-1,0,59,0,146,0,206,0,240,0,17,43,216,0,0,1682,0
800,809,240,-1,0,63,0,154,0,232,0,271,0,17,39,232,0,0,2270,0
1000,1009,307,-1,0,65,0,167,0,253,0,305,0,17,46,241,0,0,2845,0
1200,1209,367,-1,0,63,0,174,0,280,0,358,0,18,49,275,0,0,3417,0
1400,1409,416,-1,0,66,0,198,0,314,0,434,0,18,51,322,0,0,3977,0
1600,1609,475,-1,0,68,0,212,0,354,0,491,0,15,36,348,0,0,4533,0
1800,1809,540,-1,0,72,0,203,0,365,0,524,0,18,58,365,0,0,5117,0
2000,2009,603,-1,0,74,0,200,0,350,0,541,0,19,64,366,0,0,5705,0
2200,2209,661,-1,0,71,0,204,0,373,0,554,0,20,82,380,0,0,6298,0
2400,2409,736,-1,0,69,0,206,0,390,0,575,0,17,64,379,0,0,6890,0
2600,2609,794,-1,0,71,0,209,0,382,0,609,0,20,68,395,0,0,7467,0
2800,2809,853,-1,0,68,0,226,0,387,0,633,0,20,74,386,0,0,8059,0
3000,3009,920,3,0,72,0,234,3,479,8,804,0,19,90,479,0,0,8538,0
3200,3209,984,3,0,72,1,241,4,490,4,814,0,20,81,487,0,0,9129,0
3400,3409,1039,3,0,72,1,249,3,491,6,829,0.0257,20,101,510,0,0,9721,0
3600,3609,1101,3,0,71,2,240,3,482,9,823,0.0201,20,92,476,0,0,10312,0
3800,3809,1157,3,0,74,2,235,3,471,8,848,0.0155,20,94,511,0,0,10899,0
4000,4009,1218,3,0,73,3,251,4,496,4,871,0.0119,20,71,492,0,0,11476,0
4200,4209,1277,3,0,72,1,247,3,490,3,883,0.0091,20,106,489,0,0,12071,0
4400,4409,1333,3,0,75,1,240,2,499,4,887,0.0068,20,88,505,0,0,12664,0
4600,4609,1397,3,0,73,1,257,2,512,9,960,0.035,20,95,522,0,0,13216,0
4800,4809,1457,3,0,71,3,268,3,580,6,1119,0.0269,20,138,623,0,0,13676,0
5000,5009,1521,3,0,75,0,279,2,633,8,1190,0.0719,19,106,612,0,0,14238,0
5200,5209,1585,3,0,73,0,274,4,613,7,1209,0.0719,19,125,617,0,0,14826,0
5400,5409,1642,3,1,80,2,287,2,660,5,1310,0.0555,20,152,680,0,0,15351,0
5600,5609,1700,3,0,76,3,280,3,671,3,1317,0.0784,20,125,657,0,0,15941,0
5800,5809,1770,3,1,74,0,280,2,656,5,1304,0.15,20,103,662,0,0,16518,0
6000,6009,1838,3,0,72,1,274,2,656,2,1356,0.2356,20,98,654,0,0,17110,1
6200,6209,1900,3,1,76,3,277,1,664,5,1344,0.1938,20,85,652,0,0,17679,1
6400,6409,1964,3,0,75,1,283,1,694,2,1363,0.1835,20,119,667,0,0,18275,1
6600,6609,2032,3,0,74,1,275,1,700,3,1387,0.2276,20,110,675,0,0,18861,1
6800,6809,2084,4,0,81,1,326,3,845,8,1763,0.2343,20,165,839,0,0,19177,1
7000,7009,2138,4,1,79,0,318,2,803,6,1754,0.2325,20,174,819,0,0,19763,1
7200,7209,2200,4,1,79,2,298,2,828,8,1778,0.2561,20,146,792,0,0,20353,1
7400,7409,2257,4,0,78,1,308,1,839,5,1778,0.2,20,153,809,0,0,20943,1
7600,7609,2326,4,1,80,0,324,4,808,6,1784,0.205,20,161,765,0,0,21536,1
7800,7809,2389,4,0,79,1,323,2,798,5,1815,0.2091,20,169,798,0,0,22119,1
8000,8009,2444,4,0,77,3,311,2,811,7,1865,0.229,20,142,793,0,0,22691,1
8200,8209,2499,4,0,79,1,325,0,931,6,2121,0.1783,20,184,875,0,0,23111,1
